%state	deg. state	t_start (s)	t_dwell (s)
2	2	+0.000e+00	+3.774e+00
1	1	+3.774e+00	+8.196e-01
2	2	+4.593e+00	+5.023e+00
1	1	+9.617e+00	+2.778e+00
2	2	+1.239e+01	+2.790e-01
1	1	+1.267e+01	+3.379e-01
2	2	+1.301e+01	+5.706e+00
1	1	+1.872e+01	+9.130e-01
2	2	+1.963e+01	+1.845e+00
1	1	+2.148e+01	+7.655e-01
2	2	+2.224e+01	+1.170e+00
1	1	+2.341e+01	+1.658e+00
2	2	+2.507e+01	+4.402e+00
1	1	+2.947e+01	+7.051e-01
2	2	+3.018e+01	+5.616e-02
1	1	+3.023e+01	+5.718e-01
2	2	+3.080e+01	+4.718e+00
1	1	+3.552e+01	+5.506e-01
2	2	+3.607e+01	+2.597e+00
1	1	+3.867e+01	+6.238e-01
2	2	+3.929e+01	+3.049e+00
1	1	+4.234e+01	+2.305e+00
2	2	+4.465e+01	+3.204e+00
1	1	+4.785e+01	+1.011e+00
2	2	+4.886e+01	+6.316e-01
1	1	+4.950e+01	+2.395e-01
2	2	+4.973e+01	+2.491e+00
1	1	+5.223e+01	+1.260e+00
2	2	+5.349e+01	+1.095e+00
1	1	+5.458e+01	+1.265e+00
2	2	+5.585e+01	+3.963e-02
1	1	+5.589e+01	+5.949e-01
2	2	+5.648e+01	+2.029e+00
1	1	+5.851e+01	+2.850e+00
2	2	+6.136e+01	+1.593e+00
1	1	+6.295e+01	+1.765e-01
2	2	+6.313e+01	+1.648e+00
1	1	+6.478e+01	+5.097e-01
2	2	+6.529e+01	+1.272e-01
1	1	+6.541e+01	+2.205e-01
2	2	+6.563e+01	+2.025e+00
1	1	+6.766e+01	+2.309e+00
2	2	+6.997e+01	+5.849e-02
1	1	+7.003e+01	+3.602e-01
2	2	+7.039e+01	+1.730e+00
1	1	+7.212e+01	+1.094e+00
2	2	+7.321e+01	+2.723e+00
1	1	+7.593e+01	+5.838e-01
2	2	+7.652e+01	+1.222e+00
1	1	+7.774e+01	+1.049e+00
2	2	+7.879e+01	+1.776e+00
1	1	+8.056e+01	+9.469e-01
2	2	+8.151e+01	+7.622e-01
1	1	+8.227e+01	+2.368e+00
2	2	+8.464e+01	+2.957e+00
1	1	+8.760e+01	+1.098e+00
2	2	+8.870e+01	+4.328e+00
1	1	+9.302e+01	+2.624e-02
2	2	+9.305e+01	+1.470e-01
1	1	+9.320e+01	+2.844e+00
2	2	+9.604e+01	+2.209e+00
1	1	+9.825e+01	+1.562e-01
2	2	+9.841e+01	+2.257e+00
1	1	+1.007e+02	+9.878e-01
2	2	+1.017e+02	+6.293e-01
1	1	+1.023e+02	+4.311e-01
2	2	+1.027e+02	+6.064e-01
1	1	+1.033e+02	+1.211e+00
2	2	+1.045e+02	+2.201e+00
1	1	+1.067e+02	+6.658e-02
2	2	+1.068e+02	+1.254e-01
1	1	+1.069e+02	+1.770e+00
2	2	+1.087e+02	+2.915e-01
1	1	+1.090e+02	+3.206e-01
2	2	+1.093e+02	+6.068e-01
1	1	+1.099e+02	+7.950e-01
2	2	+1.107e+02	+3.017e+00
1	1	+1.137e+02	+9.467e-02
2	2	+1.138e+02	+2.944e+00
1	1	+1.168e+02	+5.052e+00
2	2	+1.218e+02	+1.471e-03
1	1	+1.218e+02	+8.308e-03
2	2	+1.218e+02	+7.357e-01
1	1	+1.226e+02	+1.966e-02
2	2	+1.226e+02	+3.295e-01
1	1	+1.229e+02	+1.004e+00
2	2	+1.239e+02	+2.116e-01
1	1	+1.241e+02	+4.449e-01
2	2	+1.246e+02	+3.101e-01
1	1	+1.249e+02	+1.904e-01
0	0	+1.251e+02	+Inf
