%state	deg. state	t_start (s)	t_dwell (s)
2	2	+0.000e+00	+9.973e-01
1	1	+9.973e-01	+1.089e+00
2	2	+2.086e+00	+2.550e+00
1	1	+4.636e+00	+8.173e-01
2	2	+5.453e+00	+1.208e+00
1	1	+6.661e+00	+6.599e-02
2	2	+6.727e+00	+5.221e-01
1	1	+7.249e+00	+3.467e-01
2	2	+7.596e+00	+1.449e+00
1	1	+9.045e+00	+2.339e-01
2	2	+9.279e+00	+4.148e+00
1	1	+1.343e+01	+2.290e-01
2	2	+1.366e+01	+9.172e-01
1	1	+1.457e+01	+1.154e+00
2	2	+1.573e+01	+1.897e+00
1	1	+1.762e+01	+1.926e-01
2	2	+1.782e+01	+2.039e+00
1	1	+1.986e+01	+3.571e-01
2	2	+2.021e+01	+5.365e+00
1	1	+2.558e+01	+2.964e+00
2	2	+2.854e+01	+2.363e+00
1	1	+3.090e+01	+1.113e-01
2	2	+3.101e+01	+1.116e+00
1	1	+3.213e+01	+3.537e-01
2	2	+3.248e+01	+5.827e-01
1	1	+3.307e+01	+4.431e-01
2	2	+3.351e+01	+5.795e-01
1	1	+3.409e+01	+8.434e-01
2	2	+3.493e+01	+4.275e+00
1	1	+3.921e+01	+1.213e-01
2	2	+3.933e+01	+2.241e+00
1	1	+4.157e+01	+1.127e-01
2	2	+4.168e+01	+1.104e+00
1	1	+4.279e+01	+2.117e+00
2	2	+4.490e+01	+6.693e-01
1	1	+4.557e+01	+4.716e-01
2	2	+4.604e+01	+9.655e-01
1	1	+4.701e+01	+3.724e-02
2	2	+4.705e+01	+8.099e-01
1	1	+4.786e+01	+5.944e-01
2	2	+4.845e+01	+7.838e-01
1	1	+4.924e+01	+1.472e+00
2	2	+5.071e+01	+1.677e-01
1	1	+5.088e+01	+1.314e-01
2	2	+5.101e+01	+2.049e-01
0	0	+5.121e+01	+Inf
