%state	deg. state	t_start (s)	t_dwell (s)
2	2	+0.000e+00	+1.050e+00
1	1	+1.050e+00	+5.365e-01
2	2	+1.586e+00	+4.258e-01
1	1	+2.012e+00	+2.797e-02
2	2	+2.040e+00	+2.324e-01
1	1	+2.272e+00	+3.174e-01
2	2	+2.590e+00	+7.847e-01
1	1	+3.374e+00	+1.834e+00
2	2	+5.208e+00	+1.518e+00
1	1	+6.725e+00	+5.650e-01
2	2	+7.290e+00	+8.190e-01
1	1	+8.109e+00	+6.576e-01
2	2	+8.767e+00	+3.833e+00
1	1	+1.260e+01	+1.265e+00
2	2	+1.386e+01	+2.918e+00
1	1	+1.678e+01	+3.689e+00
2	2	+2.047e+01	+8.904e-01
1	1	+2.136e+01	+2.238e-01
2	2	+2.159e+01	+1.557e+00
1	1	+2.314e+01	+2.735e-01
2	2	+2.342e+01	+1.781e+00
1	1	+2.520e+01	+9.449e-01
2	2	+2.614e+01	+2.188e-02
1	1	+2.616e+01	+8.460e-01
2	2	+2.701e+01	+5.816e-01
1	1	+2.759e+01	+3.465e-01
2	2	+2.794e+01	+1.735e+00
1	1	+2.967e+01	+4.114e-01
2	2	+3.008e+01	+4.061e+00
1	1	+3.414e+01	+2.731e+00
2	2	+3.688e+01	+3.961e+00
1	1	+4.084e+01	+1.124e-01
2	2	+4.095e+01	+3.358e-01
1	1	+4.129e+01	+3.604e+00
2	2	+4.489e+01	+3.140e+00
1	1	+4.803e+01	+1.230e+00
2	2	+4.926e+01	+5.304e-01
1	1	+4.979e+01	+7.257e-01
2	2	+5.052e+01	+1.741e+00
1	1	+5.226e+01	+4.924e-01
2	2	+5.275e+01	+5.322e+00
1	1	+5.807e+01	+5.198e-01
2	2	+5.859e+01	+5.169e-01
1	1	+5.911e+01	+9.137e-01
2	2	+6.002e+01	+3.293e+00
1	1	+6.331e+01	+1.621e-01
2	2	+6.348e+01	+9.373e-01
1	1	+6.441e+01	+2.515e-01
2	2	+6.467e+01	+4.321e+00
1	1	+6.899e+01	+2.485e+00
2	2	+7.147e+01	+1.088e+00
1	1	+7.256e+01	+1.255e+00
2	2	+7.381e+01	+2.054e-01
1	1	+7.402e+01	+2.196e-01
2	2	+7.424e+01	+9.089e-02
1	1	+7.433e+01	+3.543e+00
2	2	+7.787e+01	+1.299e-01
1	1	+7.800e+01	+8.883e-01
2	2	+7.889e+01	+6.243e-01
1	1	+7.952e+01	+3.182e-02
2	2	+7.955e+01	+1.540e+00
1	1	+8.109e+01	+1.144e+00
2	2	+8.223e+01	+2.352e+00
1	1	+8.458e+01	+4.956e-02
2	2	+8.463e+01	+8.646e+00
1	1	+9.328e+01	+9.506e-02
2	2	+9.337e+01	+6.824e-01
1	1	+9.406e+01	+5.845e-01
2	2	+9.464e+01	+5.265e+00
1	1	+9.991e+01	+1.226e+00
2	2	+1.011e+02	+2.687e+00
1	1	+1.038e+02	+6.072e-01
2	2	+1.044e+02	+6.244e-01
1	1	+1.050e+02	+1.052e+00
2	2	+1.061e+02	+1.704e+00
1	1	+1.078e+02	+2.096e+00
2	2	+1.099e+02	+2.107e+00
1	1	+1.120e+02	+9.607e-02
2	2	+1.121e+02	+8.069e-03
1	1	+1.121e+02	+5.733e-01
2	2	+1.127e+02	+1.050e+00
1	1	+1.137e+02	+6.965e-01
2	2	+1.144e+02	+4.342e+00
1	1	+1.188e+02	+9.925e-01
2	2	+1.198e+02	+1.295e+00
1	1	+1.211e+02	+8.288e-01
2	2	+1.219e+02	+2.153e+00
1	1	+1.240e+02	+7.327e-01
2	2	+1.248e+02	+2.339e+00
1	1	+1.271e+02	+1.773e+00
2	2	+1.289e+02	+8.675e-01
1	1	+1.298e+02	+6.425e-02
2	2	+1.298e+02	+3.404e+00
1	1	+1.332e+02	+4.796e-01
2	2	+1.337e+02	+6.824e-01
1	1	+1.344e+02	+5.754e-01
2	2	+1.350e+02	+2.695e-01
1	1	+1.352e+02	+2.988e-02
2	2	+1.353e+02	+1.690e+00
1	1	+1.370e+02	+5.917e-01
2	2	+1.375e+02	+1.431e-01
1	1	+1.377e+02	+9.180e-01
2	2	+1.386e+02	+1.190e-01
1	1	+1.387e+02	+3.282e-01
2	2	+1.391e+02	+3.865e+00
1	1	+1.429e+02	+2.530e+00
2	2	+1.454e+02	+5.673e+00
1	1	+1.511e+02	+2.308e+00
2	2	+1.534e+02	+1.295e-01
1	1	+1.536e+02	+6.992e-01
2	2	+1.543e+02	+4.027e-01
1	1	+1.547e+02	+1.144e-01
2	2	+1.548e+02	+6.057e-01
1	1	+1.554e+02	+3.084e-02
2	2	+1.554e+02	+2.954e+00
1	1	+1.584e+02	+6.622e-01
2	2	+1.590e+02	+3.163e-01
1	1	+1.593e+02	+2.218e-01
2	2	+1.596e+02	+2.079e-01
1	1	+1.598e+02	+7.214e-01
2	2	+1.605e+02	+3.053e-02
1	1	+1.605e+02	+7.930e-01
2	2	+1.613e+02	+4.314e-01
1	1	+1.617e+02	+5.970e-01
2	2	+1.623e+02	+5.313e-01
1	1	+1.629e+02	+2.444e+00
2	2	+1.653e+02	+7.666e-01
1	1	+1.661e+02	+3.424e-01
2	2	+1.664e+02	+3.562e-01
1	1	+1.668e+02	+1.063e+00
2	2	+1.678e+02	+3.778e-01
1	1	+1.682e+02	+2.033e-01
2	2	+1.684e+02	+2.457e-02
1	1	+1.685e+02	+5.626e-01
2	2	+1.690e+02	+7.174e-01
1	1	+1.697e+02	+9.801e-03
2	2	+1.697e+02	+1.303e+00
1	1	+1.710e+02	+4.424e-01
2	2	+1.715e+02	+6.634e-01
1	1	+1.722e+02	+1.493e+00
2	2	+1.736e+02	+8.387e-01
1	1	+1.745e+02	+1.266e+00
2	2	+1.758e+02	+2.231e-01
1	1	+1.760e+02	+2.823e-01
2	2	+1.763e+02	+8.906e-01
1	1	+1.771e+02	+4.186e-01
2	2	+1.776e+02	+2.241e-01
1	1	+1.778e+02	+4.424e-01
2	2	+1.782e+02	+2.294e+00
1	1	+1.805e+02	+1.180e-01
2	2	+1.806e+02	+1.397e-01
1	1	+1.808e+02	+2.623e+00
2	2	+1.834e+02	+2.814e+00
