%state	deg. state	t_start (s)	t_dwell (s)
2	2	+0.000e+00	+6.482e-01
1	1	+6.482e-01	+5.439e-01
2	2	+1.192e+00	+6.213e-01
1	1	+1.813e+00	+4.886e-01
2	2	+2.302e+00	+3.890e-01
1	1	+2.691e+00	+2.891e-01
2	2	+2.980e+00	+6.349e-02
1	1	+3.044e+00	+4.523e+00
2	2	+7.567e+00	+1.927e+00
1	1	+9.494e+00	+2.116e+00
2	2	+1.161e+01	+8.299e-01
1	1	+1.244e+01	+4.748e-01
2	2	+1.291e+01	+1.580e+00
1	1	+1.449e+01	+1.103e-01
2	2	+1.460e+01	+3.451e+00
1	1	+1.806e+01	+2.036e+00
2	2	+2.009e+01	+1.574e-02
1	1	+2.011e+01	+1.379e+00
2	2	+2.149e+01	+3.617e-01
1	1	+2.185e+01	+9.314e-01
2	2	+2.278e+01	+1.399e+00
1	1	+2.418e+01	+5.180e-01
2	2	+2.470e+01	+1.742e-01
1	1	+2.487e+01	+1.345e+00
2	2	+2.622e+01	+9.239e-01
1	1	+2.714e+01	+5.346e-02
2	2	+2.719e+01	+3.698e-01
1	1	+2.756e+01	+8.010e-01
2	2	+2.836e+01	+6.842e-01
1	1	+2.905e+01	+7.769e-01
2	2	+2.983e+01	+4.863e-02
1	1	+2.987e+01	+1.985e+00
2	2	+3.186e+01	+2.533e+00
1	1	+3.439e+01	+7.558e-01
2	2	+3.515e+01	+3.856e-01
1	1	+3.553e+01	+2.191e+00
2	2	+3.772e+01	+7.014e-01
1	1	+3.843e+01	+8.452e-01
2	2	+3.927e+01	+5.110e-01
1	1	+3.978e+01	+2.164e+00
2	2	+4.195e+01	+8.919e-01
1	1	+4.284e+01	+1.567e-01
2	2	+4.299e+01	+7.528e-01
1	1	+4.375e+01	+2.828e-01
2	2	+4.403e+01	+6.791e-02
1	1	+4.410e+01	+3.314e-01
2	2	+4.443e+01	+2.177e+00
1	1	+4.661e+01	+1.749e-01
2	2	+4.678e+01	+1.217e+00
1	1	+4.800e+01	+1.447e-01
2	2	+4.814e+01	+1.972e+00
1	1	+5.011e+01	+1.031e+00
2	2	+5.115e+01	+8.509e-01
1	1	+5.200e+01	+1.142e-01
2	2	+5.211e+01	+7.204e-02
1	1	+5.218e+01	+1.558e+00
2	2	+5.374e+01	+6.375e-01
1	1	+5.438e+01	+7.265e-01
2	2	+5.510e+01	+2.977e+00
1	1	+5.808e+01	+3.567e-01
2	2	+5.844e+01	+6.288e-01
1	1	+5.907e+01	+5.675e-01
2	2	+5.963e+01	+2.692e+00
1	1	+6.233e+01	+1.260e+00
2	2	+6.359e+01	+3.360e+00
1	1	+6.695e+01	+1.095e-02
2	2	+6.696e+01	+4.924e+00
1	1	+7.188e+01	+1.389e+00
2	2	+7.327e+01	+5.275e+00
1	1	+7.855e+01	+5.790e+00
2	2	+8.434e+01	+1.053e+00
1	1	+8.539e+01	+4.381e-01
2	2	+8.583e+01	+1.163e+00
1	1	+8.699e+01	+1.709e+00
2	2	+8.870e+01	+5.036e-01
1	1	+8.920e+01	+9.031e-01
2	2	+9.011e+01	+2.316e-01
1	1	+9.034e+01	+3.467e-02
2	2	+9.037e+01	+1.133e+00
1	1	+9.151e+01	+1.752e+00
2	2	+9.326e+01	+7.610e-01
1	1	+9.402e+01	+6.645e-01
2	2	+9.468e+01	+4.768e-01
1	1	+9.516e+01	+1.305e+00
2	2	+9.646e+01	+7.924e-02
1	1	+9.654e+01	+1.868e+00
2	2	+9.841e+01	+2.652e-01
1	1	+9.868e+01	+2.755e-01
0	0	+9.895e+01	+Inf
