%state	deg. state	t_start (s)	t_dwell (s)
2	2	+0.000e+00	+5.780e-01
1	1	+5.780e-01	+1.416e+00
2	2	+1.994e+00	+1.201e+00
1	1	+3.195e+00	+1.001e-01
2	2	+3.295e+00	+1.063e+00
1	1	+4.358e+00	+2.060e-01
2	2	+4.564e+00	+2.041e+00
1	1	+6.605e+00	+3.930e-01
2	2	+6.998e+00	+1.290e+00
1	1	+8.287e+00	+3.420e+00
2	2	+1.171e+01	+1.241e+00
1	1	+1.295e+01	+8.391e-01
2	2	+1.379e+01	+1.003e+00
1	1	+1.479e+01	+2.322e-01
2	2	+1.502e+01	+2.295e+00
1	1	+1.732e+01	+1.890e-01
2	2	+1.751e+01	+3.809e-02
1	1	+1.754e+01	+6.842e+00
2	2	+2.439e+01	+3.168e-01
1	1	+2.470e+01	+5.200e-01
2	2	+2.522e+01	+6.606e+00
1	1	+3.183e+01	+1.218e+00
2	2	+3.305e+01	+3.593e-01
1	1	+3.341e+01	+2.625e-02
2	2	+3.343e+01	+1.616e+00
1	1	+3.505e+01	+1.602e+00
2	2	+3.665e+01	+1.519e+00
1	1	+3.817e+01	+4.882e-01
2	2	+3.866e+01	+5.541e-01
1	1	+3.921e+01	+1.192e-01
2	2	+3.933e+01	+4.252e-01
1	1	+3.975e+01	+1.239e+00
2	2	+4.099e+01	+1.892e+00
1	1	+4.289e+01	+1.271e+00
2	2	+4.416e+01	+1.513e-01
1	1	+4.431e+01	+7.990e-01
2	2	+4.511e+01	+3.346e+00
1	1	+4.845e+01	+1.895e-02
2	2	+4.847e+01	+3.416e-01
1	1	+4.881e+01	+2.372e-01
2	2	+4.905e+01	+1.340e+00
1	1	+5.039e+01	+8.677e-02
2	2	+5.048e+01	+7.106e+00
1	1	+5.758e+01	+3.264e+00
2	2	+6.085e+01	+3.064e+00
1	1	+6.391e+01	+1.644e-01
2	2	+6.408e+01	+2.514e+00
1	1	+6.659e+01	+1.162e+00
2	2	+6.775e+01	+5.495e-01
1	1	+6.830e+01	+1.471e-01
2	2	+6.845e+01	+6.925e-01
1	1	+6.914e+01	+3.474e+00
2	2	+7.262e+01	+1.313e+00
1	1	+7.393e+01	+1.919e-01
2	2	+7.412e+01	+8.707e-01
1	1	+7.499e+01	+1.106e+00
2	2	+7.610e+01	+4.606e-01
1	1	+7.656e+01	+1.448e-01
2	2	+7.670e+01	+5.832e+00
1	1	+8.254e+01	+8.501e-01
2	2	+8.339e+01	+1.846e+00
1	1	+8.523e+01	+2.007e+00
2	2	+8.724e+01	+2.394e-01
1	1	+8.748e+01	+1.566e-01
2	2	+8.764e+01	+5.199e-01
1	1	+8.816e+01	+3.639e-01
2	2	+8.852e+01	+3.120e+00
1	1	+9.164e+01	+1.512e-01
2	2	+9.179e+01	+9.169e-01
1	1	+9.271e+01	+1.572e-02
2	2	+9.272e+01	+2.845e+00
1	1	+9.557e+01	+1.605e+00
2	2	+9.717e+01	+4.212e-01
1	1	+9.759e+01	+3.914e-01
2	2	+9.799e+01	+1.994e+00
1	1	+9.998e+01	+1.556e-01
2	2	+1.001e+02	+1.717e+00
1	1	+1.019e+02	+2.245e-01
2	2	+1.021e+02	+4.939e-02
1	1	+1.021e+02	+1.095e+00
2	2	+1.032e+02	+1.049e+00
1	1	+1.043e+02	+7.218e-01
2	2	+1.050e+02	+2.197e+00
1	1	+1.072e+02	+2.451e+00
