%state	deg. state	t_start (s)	t_dwell (s)
2	2	+0.000e+00	+1.015e+00
1	1	+1.015e+00	+1.213e+00
2	2	+2.229e+00	+1.465e+00
1	1	+3.694e+00	+4.089e-01
2	2	+4.102e+00	+1.384e-01
1	1	+4.241e+00	+5.649e+00
2	2	+9.890e+00	+4.166e-01
1	1	+1.031e+01	+9.602e-01
2	2	+1.127e+01	+3.215e+00
1	1	+1.448e+01	+8.365e-01
2	2	+1.532e+01	+1.110e+00
1	1	+1.643e+01	+1.898e-01
2	2	+1.662e+01	+1.665e+00
1	1	+1.828e+01	+3.679e-01
2	2	+1.865e+01	+2.032e+00
1	1	+2.068e+01	+2.359e-01
2	2	+2.092e+01	+1.609e+00
1	1	+2.253e+01	+5.566e-01
2	2	+2.308e+01	+1.739e+00
1	1	+2.482e+01	+9.069e-01
2	2	+2.573e+01	+9.183e+00
1	1	+3.491e+01	+4.333e-01
2	2	+3.535e+01	+2.080e-01
1	1	+3.555e+01	+1.907e-01
2	2	+3.574e+01	+4.879e-01
1	1	+3.623e+01	+1.274e+00
2	2	+3.751e+01	+3.393e+00
1	1	+4.090e+01	+1.967e+00
2	2	+4.287e+01	+1.851e+00
1	1	+4.472e+01	+1.263e-01
2	2	+4.484e+01	+2.972e+00
1	1	+4.782e+01	+4.348e-01
2	2	+4.825e+01	+5.660e-01
1	1	+4.882e+01	+3.411e-01
2	2	+4.916e+01	+8.407e-01
0	0	+5.000e+01	+Inf
