%state	deg. state	t_start (s)	t_dwell (s)
2	2	+0.000e+00	+2.894e+00
1	1	+2.894e+00	+1.309e+00
2	2	+4.203e+00	+1.685e+00
1	1	+5.888e+00	+3.095e+00
2	2	+8.982e+00	+1.953e+00
1	1	+1.094e+01	+9.758e-01
2	2	+1.191e+01	+1.578e+00
1	1	+1.349e+01	+2.984e-01
2	2	+1.379e+01	+2.856e+00
1	1	+1.664e+01	+1.612e+00
2	2	+1.826e+01	+2.058e+00
1	1	+2.031e+01	+1.730e-01
2	2	+2.049e+01	+2.977e+00
1	1	+2.346e+01	+3.551e-01
2	2	+2.382e+01	+9.028e-01
1	1	+2.472e+01	+3.337e-01
2	2	+2.505e+01	+1.364e+00
1	1	+2.642e+01	+1.842e-01
2	2	+2.660e+01	+2.196e-01
1	1	+2.682e+01	+7.071e-01
2	2	+2.753e+01	+5.983e-02
1	1	+2.759e+01	+6.149e-01
2	2	+2.820e+01	+7.024e-02
1	1	+2.827e+01	+2.606e-01
2	2	+2.854e+01	+2.892e+00
1	1	+3.143e+01	+1.097e+00
2	2	+3.252e+01	+2.089e+00
1	1	+3.461e+01	+5.150e-01
2	2	+3.513e+01	+3.826e+00
1	1	+3.895e+01	+5.878e-01
2	2	+3.954e+01	+2.478e-01
1	1	+3.979e+01	+1.027e-01
2	2	+3.989e+01	+1.347e+00
1	1	+4.124e+01	+1.124e-01
2	2	+4.135e+01	+2.545e-01
1	1	+4.161e+01	+9.216e-01
2	2	+4.253e+01	+3.611e-01
1	1	+4.289e+01	+1.757e-01
2	2	+4.306e+01	+4.558e+00
1	1	+4.762e+01	+4.180e-01
2	2	+4.804e+01	+8.245e-01
1	1	+4.886e+01	+1.804e+00
2	2	+5.067e+01	+6.691e+00
1	1	+5.736e+01	+3.678e+00
2	2	+6.104e+01	+3.381e+00
1	1	+6.442e+01	+1.450e+00
2	2	+6.587e+01	+3.139e-01
1	1	+6.618e+01	+3.581e-02
2	2	+6.622e+01	+1.502e+00
1	1	+6.772e+01	+2.186e+00
2	2	+6.991e+01	+4.428e+00
1	1	+7.433e+01	+6.032e-01
2	2	+7.494e+01	+2.986e-01
1	1	+7.524e+01	+6.931e-01
2	2	+7.593e+01	+2.095e+00
1	1	+7.802e+01	+1.741e-01
2	2	+7.820e+01	+1.437e+00
1	1	+7.964e+01	+7.453e-01
2	2	+8.038e+01	+3.933e+00
1	1	+8.431e+01	+1.209e-01
2	2	+8.444e+01	+6.530e-01
1	1	+8.509e+01	+6.665e-02
2	2	+8.516e+01	+5.580e-01
1	1	+8.571e+01	+3.982e-01
2	2	+8.611e+01	+3.811e-01
1	1	+8.649e+01	+1.836e-01
2	2	+8.668e+01	+1.117e-01
1	1	+8.679e+01	+3.306e-01
2	2	+8.712e+01	+1.521e+00
1	1	+8.864e+01	+5.121e+00
2	2	+9.376e+01	+4.174e-01
1	1	+9.418e+01	+7.911e-01
2	2	+9.497e+01	+1.572e+00
1	1	+9.654e+01	+4.152e+00
2	2	+1.007e+02	+7.162e+00
1	1	+1.079e+02	+4.497e+00
2	2	+1.124e+02	+9.402e-02
1	1	+1.124e+02	+7.026e-01
2	2	+1.131e+02	+2.049e-01
1	1	+1.134e+02	+1.882e+00
2	2	+1.152e+02	+1.919e-01
1	1	+1.154e+02	+4.125e-01
2	2	+1.158e+02	+1.102e-01
1	1	+1.160e+02	+4.019e-01
2	2	+1.164e+02	+1.539e+00
1	1	+1.179e+02	+1.215e+00
2	2	+1.191e+02	+1.068e+00
1	1	+1.202e+02	+4.507e-01
2	2	+1.206e+02	+1.212e+00
1	1	+1.218e+02	+1.834e-01
2	2	+1.220e+02	+1.138e+00
1	1	+1.232e+02	+2.400e-01
2	2	+1.234e+02	+1.159e+00
1	1	+1.246e+02	+1.813e+00
2	2	+1.264e+02	+3.158e-01
1	1	+1.267e+02	+3.939e-01
2	2	+1.271e+02	+5.337e-01
1	1	+1.276e+02	+7.122e-02
2	2	+1.277e+02	+2.804e-01
1	1	+1.280e+02	+5.779e-01
2	2	+1.285e+02	+3.711e-01
1	1	+1.289e+02	+5.990e-01
2	2	+1.295e+02	+4.063e+00
1	1	+1.336e+02	+1.980e-01
2	2	+1.338e+02	+1.189e+00
1	1	+1.350e+02	+5.147e-01
2	2	+1.355e+02	+1.914e+00
1	1	+1.374e+02	+8.096e-01
2	2	+1.382e+02	+1.333e-01
1	1	+1.383e+02	+6.625e-01
2	2	+1.390e+02	+8.153e-01
1	1	+1.398e+02	+1.094e+00
2	2	+1.409e+02	+1.966e+00
1	1	+1.429e+02	+3.046e-01
2	2	+1.432e+02	+4.295e-01
1	1	+1.436e+02	+2.185e-01
2	2	+1.438e+02	+1.076e+00
1	1	+1.449e+02	+6.661e-01
2	2	+1.456e+02	+1.397e-01
1	1	+1.457e+02	+9.337e-01
2	2	+1.466e+02	+2.217e+00
1	1	+1.489e+02	+1.333e-01
2	2	+1.490e+02	+2.073e-01
1	1	+1.492e+02	+1.458e-02
2	2	+1.492e+02	+6.103e-01
0	0	+1.498e+02	+Inf
