%state	deg. state	t_start (s)	t_dwell (s)
2	2	+0.000e+00	+6.894e-01
1	1	+6.894e-01	+6.392e-01
2	2	+1.329e+00	+7.141e-01
1	1	+2.043e+00	+1.418e+00
2	2	+3.460e+00	+5.670e-01
1	1	+4.027e+00	+1.650e+00
2	2	+5.678e+00	+7.916e-01
1	1	+6.469e+00	+9.716e-02
2	2	+6.567e+00	+3.880e+00
1	1	+1.045e+01	+2.547e+00
2	2	+1.299e+01	+1.605e-01
1	1	+1.315e+01	+5.059e-01
2	2	+1.366e+01	+4.548e-01
1	1	+1.411e+01	+3.785e-01
2	2	+1.449e+01	+7.185e-01
1	1	+1.521e+01	+4.951e-01
2	2	+1.571e+01	+1.083e+00
1	1	+1.679e+01	+2.466e-01
2	2	+1.704e+01	+1.480e+00
1	1	+1.852e+01	+1.163e+00
2	2	+1.968e+01	+2.321e+00
1	1	+2.200e+01	+2.063e+00
2	2	+2.406e+01	+7.907e-01
1	1	+2.485e+01	+6.878e-01
2	2	+2.554e+01	+3.150e+00
1	1	+2.869e+01	+5.397e-01
2	2	+2.923e+01	+4.557e+00
1	1	+3.379e+01	+1.347e+00
2	2	+3.514e+01	+1.046e+00
1	1	+3.618e+01	+2.112e+00
2	2	+3.829e+01	+3.500e-01
1	1	+3.864e+01	+4.710e-01
2	2	+3.911e+01	+8.528e-01
1	1	+3.997e+01	+2.613e+00
0	0	+4.258e+01	+Inf
