%state	deg. state	t_start (s)	t_dwell (s)
2	2	+0.000e+00	+7.220e-01
1	1	+7.220e-01	+7.169e-01
2	2	+1.439e+00	+1.113e+00
1	1	+2.552e+00	+9.719e-02
2	2	+2.649e+00	+2.312e+00
1	1	+4.961e+00	+1.038e+00
2	2	+5.999e+00	+1.412e+00
1	1	+7.412e+00	+6.276e-01
2	2	+8.039e+00	+7.435e-03
1	1	+8.047e+00	+2.048e+00
2	2	+1.010e+01	+3.068e-01
1	1	+1.040e+01	+1.068e+00
2	2	+1.147e+01	+1.986e+00
1	1	+1.346e+01	+3.533e-01
2	2	+1.381e+01	+1.427e+00
1	1	+1.524e+01	+9.550e-02
2	2	+1.533e+01	+3.678e-01
1	1	+1.570e+01	+2.182e-01
2	2	+1.592e+01	+4.819e-01
1	1	+1.640e+01	+6.821e-01
2	2	+1.708e+01	+2.911e+00
1	1	+1.999e+01	+1.274e+00
2	2	+2.127e+01	+2.297e+00
1	1	+2.356e+01	+2.352e-01
2	2	+2.380e+01	+2.091e+00
1	1	+2.589e+01	+1.305e-01
2	2	+2.602e+01	+3.186e-01
1	1	+2.634e+01	+2.554e-01
2	2	+2.659e+01	+1.214e+00
1	1	+2.781e+01	+5.497e-01
2	2	+2.836e+01	+2.245e+00
1	1	+3.060e+01	+4.348e+00
2	2	+3.495e+01	+2.334e+00
1	1	+3.729e+01	+2.244e-02
2	2	+3.731e+01	+6.647e-02
1	1	+3.737e+01	+5.679e-01
2	2	+3.794e+01	+7.011e-01
1	1	+3.864e+01	+1.827e-01
2	2	+3.883e+01	+1.392e+00
1	1	+4.022e+01	+2.569e+00
2	2	+4.279e+01	+1.471e+00
1	1	+4.426e+01	+3.337e-01
2	2	+4.459e+01	+4.628e-01
1	1	+4.505e+01	+1.739e+00
2	2	+4.679e+01	+2.160e+00
1	1	+4.895e+01	+2.074e-01
2	2	+4.916e+01	+4.457e-01
1	1	+4.961e+01	+1.503e+00
2	2	+5.111e+01	+2.331e-01
1	1	+5.134e+01	+3.742e+00
2	2	+5.508e+01	+3.374e-01
1	1	+5.542e+01	+3.972e-03
2	2	+5.543e+01	+7.735e-01
1	1	+5.620e+01	+8.167e-01
2	2	+5.702e+01	+1.536e+00
1	1	+5.855e+01	+1.538e+00
2	2	+6.009e+01	+5.262e-01
1	1	+6.062e+01	+2.180e-01
2	2	+6.083e+01	+3.681e-01
1	1	+6.120e+01	+1.631e-01
2	2	+6.137e+01	+2.054e+00
1	1	+6.342e+01	+2.474e-01
2	2	+6.367e+01	+7.101e+00
1	1	+7.077e+01	+7.292e-02
2	2	+7.084e+01	+9.661e-01
1	1	+7.181e+01	+6.105e-01
2	2	+7.242e+01	+6.797e-01
1	1	+7.310e+01	+1.862e+00
2	2	+7.496e+01	+3.288e+00
1	1	+7.825e+01	+1.073e+00
2	2	+7.932e+01	+8.514e-01
1	1	+8.017e+01	+7.852e-01
2	2	+8.096e+01	+4.079e-01
1	1	+8.137e+01	+1.485e+00
2	2	+8.285e+01	+7.359e-01
1	1	+8.359e+01	+6.870e-01
2	2	+8.427e+01	+6.567e-01
1	1	+8.493e+01	+2.047e+00
2	2	+8.698e+01	+1.713e+00
1	1	+8.869e+01	+2.815e+00
2	2	+9.150e+01	+1.665e+00
1	1	+9.317e+01	+1.455e-01
2	2	+9.332e+01	+2.755e+00
1	1	+9.607e+01	+2.348e-01
2	2	+9.630e+01	+1.205e+00
1	1	+9.751e+01	+2.134e+00
2	2	+9.964e+01	+4.672e-01
1	1	+1.001e+02	+3.071e-01
2	2	+1.004e+02	+1.692e+00
1	1	+1.021e+02	+1.180e-01
2	2	+1.022e+02	+4.824e-01
1	1	+1.027e+02	+2.225e+00
2	2	+1.049e+02	+7.815e-02
1	1	+1.050e+02	+3.473e-01
2	2	+1.054e+02	+1.382e+00
0	0	+1.067e+02	+Inf
