%state	deg. state	t_start (s)	t_dwell (s)
2	2	+0.000e+00	+9.804e-01
1	1	+9.804e-01	+6.061e-02
2	2	+1.041e+00	+2.081e+00
1	1	+3.122e+00	+1.231e+00
2	2	+4.353e+00	+5.455e-01
1	1	+4.899e+00	+1.519e+00
2	2	+6.418e+00	+7.659e-01
1	1	+7.184e+00	+8.935e-02
2	2	+7.273e+00	+3.619e+00
1	1	+1.089e+01	+7.982e-02
2	2	+1.097e+01	+9.143e-01
1	1	+1.189e+01	+1.333e-01
2	2	+1.202e+01	+1.800e+00
1	1	+1.382e+01	+1.525e+00
2	2	+1.535e+01	+8.798e-01
1	1	+1.623e+01	+1.623e+00
2	2	+1.785e+01	+2.413e-02
1	1	+1.787e+01	+3.215e-01
2	2	+1.819e+01	+9.136e+00
1	1	+2.733e+01	+6.196e+00
2	2	+3.353e+01	+4.371e+00
1	1	+3.790e+01	+3.611e+00
2	2	+4.151e+01	+2.968e-02
1	1	+4.154e+01	+7.053e-01
2	2	+4.224e+01	+2.597e+00
1	1	+4.484e+01	+4.047e-01
2	2	+4.524e+01	+3.032e+00
1	1	+4.828e+01	+4.909e-01
2	2	+4.877e+01	+1.354e+00
1	1	+5.012e+01	+1.706e-01
2	2	+5.029e+01	+5.394e-01
1	1	+5.083e+01	+1.684e+00
2	2	+5.252e+01	+1.174e+00
1	1	+5.369e+01	+1.374e-01
2	2	+5.383e+01	+1.370e-02
1	1	+5.384e+01	+1.618e-01
2	2	+5.400e+01	+2.159e+00
1	1	+5.616e+01	+2.341e-02
2	2	+5.619e+01	+4.215e-02
1	1	+5.623e+01	+7.457e-01
2	2	+5.697e+01	+1.223e-01
1	1	+5.710e+01	+1.250e+00
2	2	+5.835e+01	+1.389e+00
1	1	+5.973e+01	+1.208e-01
2	2	+5.986e+01	+2.516e+00
1	1	+6.237e+01	+4.564e-01
2	2	+6.283e+01	+3.781e+00
1	1	+6.661e+01	+1.027e+00
2	2	+6.764e+01	+2.944e-01
1	1	+6.793e+01	+4.887e-01
2	2	+6.842e+01	+8.386e-03
1	1	+6.843e+01	+7.675e-01
2	2	+6.920e+01	+1.470e+00
1	1	+7.067e+01	+6.200e-01
2	2	+7.129e+01	+1.020e+00
1	1	+7.231e+01	+2.094e+00
2	2	+7.440e+01	+1.978e-01
1	1	+7.460e+01	+2.005e-01
2	2	+7.480e+01	+5.359e-01
1	1	+7.533e+01	+1.120e+00
2	2	+7.645e+01	+3.459e-01
1	1	+7.680e+01	+3.822e+00
2	2	+8.062e+01	+1.019e+00
1	1	+8.164e+01	+1.296e+00
2	2	+8.294e+01	+9.001e-01
1	1	+8.384e+01	+1.498e+00
2	2	+8.534e+01	+4.020e-01
1	1	+8.574e+01	+4.529e-01
2	2	+8.619e+01	+8.744e-01
1	1	+8.706e+01	+4.509e-01
2	2	+8.752e+01	+6.222e+00
1	1	+9.374e+01	+8.424e-01
2	2	+9.458e+01	+8.253e-01
1	1	+9.541e+01	+2.552e-01
2	2	+9.566e+01	+3.326e-01
1	1	+9.599e+01	+9.203e-01
2	2	+9.691e+01	+1.211e+00
1	1	+9.812e+01	+2.296e-01
2	2	+9.835e+01	+4.888e-02
1	1	+9.840e+01	+2.040e-01
2	2	+9.861e+01	+1.647e+00
1	1	+1.003e+02	+6.922e-02
2	2	+1.003e+02	+3.035e+00
1	1	+1.034e+02	+3.044e-01
2	2	+1.037e+02	+1.126e+00
1	1	+1.048e+02	+1.807e-01
0	0	+1.050e+02	+Inf
