%state	deg. state	t_start (s)	t_dwell (s)
2	2	+0.000e+00	+4.464e+00
1	1	+4.464e+00	+1.862e-01
2	2	+4.650e+00	+3.767e+00
1	1	+8.417e+00	+9.584e-01
2	2	+9.375e+00	+3.216e+00
1	1	+1.259e+01	+2.864e-01
2	2	+1.288e+01	+3.461e-01
1	1	+1.322e+01	+2.767e-01
2	2	+1.350e+01	+5.949e-01
1	1	+1.410e+01	+6.086e-01
2	2	+1.470e+01	+1.810e-01
1	1	+1.489e+01	+7.958e-01
2	2	+1.568e+01	+1.366e-01
1	1	+1.582e+01	+1.291e+00
2	2	+1.711e+01	+6.541e-01
1	1	+1.776e+01	+1.524e-01
2	2	+1.792e+01	+7.536e-01
1	1	+1.867e+01	+8.170e-02
2	2	+1.875e+01	+5.581e-01
1	1	+1.931e+01	+1.666e+00
2	2	+2.097e+01	+2.884e-01
1	1	+2.126e+01	+2.333e+00
2	2	+2.360e+01	+2.310e+00
1	1	+2.591e+01	+1.828e+00
2	2	+2.773e+01	+3.250e-01
1	1	+2.806e+01	+2.361e-01
2	2	+2.830e+01	+2.236e+00
1	1	+3.053e+01	+1.684e+00
2	2	+3.222e+01	+6.299e-01
1	1	+3.285e+01	+5.253e-01
2	2	+3.337e+01	+1.579e+00
1	1	+3.495e+01	+1.174e+00
2	2	+3.612e+01	+4.122e+00
1	1	+4.025e+01	+1.428e+00
2	2	+4.167e+01	+1.729e+00
1	1	+4.340e+01	+4.789e-01
2	2	+4.388e+01	+5.678e-01
1	1	+4.445e+01	+1.242e-01
2	2	+4.457e+01	+4.251e-01
1	1	+4.500e+01	+1.014e+00
2	2	+4.601e+01	+1.399e-01
1	1	+4.615e+01	+1.442e+00
2	2	+4.759e+01	+8.115e-01
1	1	+4.841e+01	+3.115e-01
2	2	+4.872e+01	+1.612e-01
1	1	+4.888e+01	+5.232e-01
2	2	+4.940e+01	+7.152e-02
1	1	+4.947e+01	+1.438e-01
2	2	+4.962e+01	+4.526e+00
1	1	+5.414e+01	+2.399e-01
2	2	+5.438e+01	+5.198e-01
1	1	+5.490e+01	+2.072e+00
2	2	+5.697e+01	+1.950e+00
1	1	+5.892e+01	+2.473e-01
2	2	+5.917e+01	+4.706e-01
1	1	+5.964e+01	+3.550e-01
2	2	+6.000e+01	+6.407e-01
1	1	+6.064e+01	+1.412e+00
2	2	+6.205e+01	+1.094e+00
1	1	+6.314e+01	+1.903e+00
2	2	+6.505e+01	+5.212e-02
1	1	+6.510e+01	+7.090e-02
2	2	+6.517e+01	+3.640e+00
1	1	+6.881e+01	+9.463e-02
2	2	+6.890e+01	+5.745e-01
1	1	+6.948e+01	+8.530e-01
2	2	+7.033e+01	+2.152e-01
1	1	+7.055e+01	+1.242e+00
2	2	+7.179e+01	+2.491e-01
1	1	+7.204e+01	+3.829e-02
2	2	+7.208e+01	+9.425e-01
1	1	+7.302e+01	+1.701e+00
2	2	+7.472e+01	+1.299e+00
1	1	+7.602e+01	+5.254e-01
2	2	+7.654e+01	+1.237e+00
1	1	+7.778e+01	+7.771e-01
2	2	+7.856e+01	+1.034e-01
1	1	+7.866e+01	+2.888e-01
2	2	+7.895e+01	+1.712e+00
1	1	+8.066e+01	+1.370e-02
2	2	+8.068e+01	+3.844e+00
1	1	+8.452e+01	+7.431e-01
2	2	+8.526e+01	+8.266e-01
1	1	+8.609e+01	+4.729e-01
2	2	+8.656e+01	+2.877e+00
1	1	+8.944e+01	+3.408e-01
2	2	+8.978e+01	+2.766e-02
1	1	+8.981e+01	+7.072e-01
2	2	+9.052e+01	+1.333e+00
1	1	+9.185e+01	+3.661e+00
2	2	+9.551e+01	+2.624e+00
1	1	+9.813e+01	+1.447e+00
2	2	+9.958e+01	+4.019e-01
1	1	+9.998e+01	+3.748e-01
2	2	+1.004e+02	+5.575e+00
1	1	+1.059e+02	+1.104e+00
2	2	+1.070e+02	+3.281e+00
1	1	+1.103e+02	+1.079e+00
2	2	+1.114e+02	+2.924e-01
1	1	+1.117e+02	+1.861e-01
2	2	+1.119e+02	+9.459e-01
1	1	+1.128e+02	+6.923e-01
2	2	+1.135e+02	+1.279e+00
1	1	+1.148e+02	+2.649e-01
2	2	+1.151e+02	+3.868e+00
1	1	+1.189e+02	+6.307e-01
2	2	+1.196e+02	+2.153e+00
1	1	+1.217e+02	+4.561e+00
2	2	+1.263e+02	+1.274e+00
1	1	+1.275e+02	+2.039e-01
2	2	+1.277e+02	+3.186e-01
1	1	+1.281e+02	+1.479e-01
0	0	+1.282e+02	+Inf
