%state	deg. state	t_start (s)	t_dwell (s)
1	1	+0.000e+00	+1.368e+00
2	2	+1.368e+00	+3.570e-01
1	1	+1.725e+00	+1.750e-01
2	2	+1.900e+00	+1.065e-01
1	1	+2.006e+00	+3.883e-01
2	2	+2.395e+00	+2.126e-01
1	1	+2.607e+00	+4.916e-02
2	2	+2.656e+00	+5.192e-03
1	1	+2.662e+00	+2.198e+00
2	2	+4.860e+00	+2.562e+00
1	1	+7.422e+00	+1.246e+00
2	2	+8.667e+00	+6.653e-01
1	1	+9.333e+00	+2.286e-02
2	2	+9.356e+00	+2.144e-01
1	1	+9.570e+00	+1.985e+00
2	2	+1.155e+01	+1.901e+00
1	1	+1.346e+01	+1.515e+00
0	0	+1.497e+01	+Inf
