13000	1	4
13001	0	4
13002	0	3
13003	2	5
13004	0	6
13005	0	5
13006	1	4
13007	0	0
13008	0	4
13009	2	1
13010	2	3
13011	0	2
13012	1	5
13013	1	4
13014	0	4
13015	1	2
13016	1	6
13017	1	3
13018	0	3
13019	0	4
13020	1	3
13021	1	1
13022	1	4
13023	1	3
13024	0	4
13025	4	1
13026	0	12
13027	1	2
13028	1	4
13029	4	2
13030	1	1
13031	1	4
13032	0	1
13033	0	3
13034	1	5
13035	1	2
13036	2	3
13037	0	3
13038	2	1
13039	4	3
13040	0	1
13041	0	2
13042	1	2
13043	3	1
13044	2	4
13045	1	2
13046	0	5
13047	1	4
13048	0	2
13049	2	3
13050	1	5
13051	2	6
13052	1	3
13053	1	1
13054	2	4
13055	5	1
13056	2	6
13057	3	4
13058	0	3
13059	0	0
13060	4	2
13061	0	5
13062	0	1
13063	0	6
13064	2	2
13065	1	2
13066	1	6
13067	0	3
13068	0	3
13069	4	5
13070	1	4
13071	0	7
13072	0	6
13073	0	5
13074	2	3
13075	1	3
13076	0	3
13077	1	3
13078	1	5
13079	0	9
13080	0	1
13081	1	4
13082	2	1
13083	1	4
13084	0	3
13085	1	2
13086	0	2
13087	0	3
13088	1	3
13089	2	2
13090	2	3
13091	0	5
13092	2	2
13093	0	3
13094	3	1
13095	0	1
13096	0	0
13097	1	2
13098	3	1
13099	0	3
13100	0	4
13101	1	4
13102	0	3
13103	2	3
13104	2	4
13105	0	2
13106	3	5
13107	1	1
13108	1	2
13109	1	3
13110	1	3
13111	0	2
13112	0	3
13113	1	2
13114	1	2
13115	0	3
13116	3	3
13117	1	3
13118	2	3
13119	2	5
13120	1	4
13121	4	1
13122	3	1
13123	2	4
13124	2	3
13125	1	4
13126	1	2
13127	0	3
13128	1	2
13129	1	0
13130	0	0
13131	0	1
13132	0	2
13133	1	6
13134	0	3
13135	1	5
13136	1	7
13137	1	4
13138	2	0
13139	0	5
13140	1	3
13141	0	1
13142	0	2
13143	0	3
13144	0	3
13145	2	6
13146	3	1
13147	1	4
13148	2	2
13149	1	2
13150	2	2
13151	3	3
13152	0	5
13153	1	3
13154	0	2
13155	1	5
13156	0	4
13157	0	2
13158	1	1
13159	0	2
13160	2	3
13161	3	1
13162	1	4
13163	0	3
13164	5	3
13165	2	1
13166	0	6
13167	2	3
13168	7	0
13169	3	1
13170	9	0
13171	1	0
13172	5	1
13173	3	0
13174	1	2
13175	5	2
13176	3	3
13177	1	3
13178	2	0
13179	3	0
13180	3	3
13181	5	1
13182	3	0
13183	2	1
13184	5	2
13185	2	1
13186	1	2
13187	3	2
13188	3	0
13189	4	0
13190	3	1
13191	2	1
13192	4	4
13193	3	1
13194	2	1
13195	4	5
13196	3	0
13197	12	1
13198	5	3
13199	3	2
13200	3	3
13201	4	1
13202	6	5
13203	4	3
13204	1	2
13205	7	0
13206	7	1
13207	3	2
13208	5	0
13209	3	4
13210	1	1
13211	3	2
13212	3	1
13213	4	2
13214	0	3
13215	0	6
13216	0	5
13217	0	4
13218	2	5
13219	1	1
13220	1	5
13221	0	4
13222	2	6
13223	1	4
13224	0	2
13225	1	5
13226	1	3
13227	4	1
13228	0	4
13229	1	3
13230	0	4
13231	1	2
13232	2	6
13233	0	4
13234	0	6
13235	1	4
13236	0	3
13237	5	2
13238	4	2
13239	3	1
13240	3	2
13241	4	0
13242	4	1
13243	6	0
13244	2	2
13245	5	0
13246	5	0
13247	3	1
13248	4	3
13249	3	0
13250	3	2
13251	5	2
13252	5	1
13253	3	1
13254	3	1
13255	3	1
13256	6	1
13257	6	1
13258	2	1
13259	2	0
13260	5	2
13261	2	2
13262	3	1
13263	3	0
13264	1	2
13265	3	2
13266	2	0
13267	5	2
13268	5	2
13269	3	3
13270	3	0
13271	3	0
13272	4	5
13273	4	2
13274	4	1
13275	4	1
13276	2	2
13277	1	2
13278	0	1
13279	6	0
13280	5	2
13281	1	4
13282	3	0
13283	3	0
13284	2	3
13285	1	1
13286	2	2
13287	3	3
13288	3	1
13289	3	2
13290	3	0
13291	2	0
13292	3	1
13293	6	1
13294	3	0
13295	2	0
13296	4	1
13297	2	1
13298	5	0
13299	2	2
13300	3	1
13301	4	0
13302	4	2
13303	1	1
13304	2	1
13305	3	1
13306	2	1
13307	3	1
13308	5	2
13309	3	4
13310	3	1
13311	3	1
13312	6	1
13313	4	1
13314	3	0
13315	3	0
13316	4	0
13317	1	0
13318	3	0
13319	4	2
13320	5	0
13321	4	1
13322	6	1
13323	4	1
13324	3	4
13325	2	4
13326	1	0
13327	4	0
13328	1	1
13329	4	0
13330	4	1
13331	4	1
13332	5	1
13333	5	0
13334	6	3
13335	2	1
13336	5	0
13337	2	0
13338	3	0
13339	4	2
13340	5	3
13341	3	2
13342	3	4
13343	3	0
13344	1	1
13345	6	1
13346	2	0
13347	3	0
13348	7	3
13349	2	2
13350	1	3
13351	5	2
13352	6	0
13353	2	0
13354	7	3
13355	2	0
13356	2	2
13357	3	1
13358	1	3
13359	0	1
13360	6	1
13361	5	1
13362	3	5
13363	3	2
13364	4	0
13365	2	6
13366	2	3
13367	4	0
13368	2	2
13369	4	0
13370	4	0
13371	4	0
13372	4	3
13373	0	1
13374	5	0
13375	2	0
13376	4	0
13377	2	1
13378	5	1
13379	4	1
13380	6	2
13381	1	1
13382	3	2
13383	4	2
13384	2	0
13385	3	1
13386	3	2
13387	4	0
13388	3	1
13389	1	2
13390	6	1
13391	5	0
13392	2	0
13393	3	4
13394	5	1
13395	3	1
13396	4	3
13397	1	0
13398	3	2
13399	1	0
13400	3	1
13401	2	3
13402	1	3
13403	5	2
