0	1	1
1	2	3
2	1	4
3	2	4
4	2	2
5	1	3
6	2	5
7	3	3
8	2	3
9	1	6
10	1	3
11	0	3
12	1	3
13	1	3
14	1	3
15	0	3
16	0	0
17	2	5
18	0	3
19	1	2
20	2	2
21	1	0
22	2	3
23	0	1
24	1	3
25	0	2
26	4	3
27	1	2
28	1	1
29	3	0
30	6	0
31	1	0
32	2	2
33	6	1
34	3	5
35	3	2
36	5	3
37	3	4
38	4	0
39	2	2
40	0	1
41	1	1
42	4	0
43	8	0
44	2	1
45	6	2
46	3	1
47	3	1
48	1	2
49	6	0
50	1	2
51	4	2
52	0	1
53	3	2
54	4	0
55	2	1
56	4	2
57	7	1
58	2	2
59	4	2
60	4	1
61	2	0
62	5	0
63	0	3
64	4	0
65	8	2
66	3	0
67	4	0
68	3	2
69	1	0
70	5	3
71	0	0
72	4	1
73	4	0
74	2	0
75	4	2
76	3	0
77	1	2
78	3	0
79	4	2
80	4	2
81	3	2
82	3	3
83	3	3
84	4	1
85	4	1
86	3	3
87	7	0
88	4	1
89	5	1
90	3	1
91	3	1
92	3	1
93	4	1
94	1	1
95	2	1
96	5	3
97	4	0
98	5	1
99	1	0
100	1	0
101	2	1
102	5	2
103	2	0
104	5	2
105	0	0
106	3	1
107	5	0
108	1	1
109	1	1
110	3	2
111	3	2
112	3	3
113	4	4
114	3	0
115	1	2
116	5	1
117	6	1
118	5	0
119	0	1
120	2	1
121	3	1
122	4	2
123	1	1
124	5	2
125	2	1
126	4	3
127	0	0
128	6	2
129	3	3
130	2	0
131	2	1
132	3	1
133	5	2
134	3	2
135	5	1
136	0	0
137	3	1
138	5	1
139	1	0
140	2	0
141	2	4
142	1	0
143	2	2
144	3	2
145	6	2
146	2	0
147	2	0
148	2	1
149	6	3
150	3	4
151	0	2
152	2	2
153	3	2
154	0	2
155	3	0
156	0	2
157	2	5
158	0	3
159	1	2
160	1	2
161	2	3
162	0	3
163	0	1
164	2	2
165	1	2
166	0	6
167	1	2
168	2	2
169	2	4
170	2	1
171	1	6
172	0	2
173	0	7
174	1	5
175	1	1
176	0	2
177	1	2
178	1	1
179	2	2
180	3	0
181	1	1
182	0	4
183	1	0
184	1	2
185	0	1
186	2	2
187	2	3
188	0	3
189	0	3
190	2	1
191	3	5
192	0	2
193	1	5
194	2	6
195	1	1
196	3	1
197	1	3
198	3	2
199	2	1
200	0	2
201	1	5
202	1	2
203	0	1
204	2	0
205	2	4
206	2	7
207	0	2
208	1	4
209	1	6
210	1	2
211	0	4
212	2	3
213	1	4
214	2	0
215	1	5
216	1	5
217	1	0
218	3	2
219	2	0
220	1	3
221	0	0
222	1	3
223	1	4
224	1	0
225	1	1
226	0	5
227	1	4
228	1	2
229	2	3
230	0	1
231	0	4
232	0	4
233	0	6
234	0	4
235	6	0
236	1	1
237	1	3
238	0	3
239	0	3
240	1	0
241	0	0
242	1	4
243	0	2
244	0	1
245	0	1
246	2	7
247	1	1
248	1	3
249	3	7
250	3	2
251	0	3
252	1	3
253	0	2
254	0	1
255	1	6
256	1	1
257	1	1
258	0	2
259	1	6
260	1	2
261	0	3
262	0	2
263	1	2
264	1	3
265	1	3
266	0	1
267	1	5
268	1	1
269	1	1
270	1	3
271	1	3
272	0	0
273	1	5
274	1	5
275	2	1
276	1	3
277	2	1
278	1	4
279	2	4
280	1	2
281	0	2
282	1	3
283	0	3
284	0	0
285	1	2
286	2	0
287	2	0
288	1	2
289	2	2
290	0	2
291	0	0
292	0	2
293	0	0
294	3	2
295	1	2
296	1	4
297	0	2
298	1	3
299	0	4
300	0	8
301	0	4
302	0	2
303	0	2
304	1	2
305	2	1
306	0	0
307	1	1
308	1	3
309	1	5
310	0	2
311	0	5
312	1	0
313	1	4
314	1	6
315	1	1
316	0	3
317	0	3
318	2	3
319	2	1
320	1	1
321	1	3
322	1	6
323	1	1
324	2	2
325	1	4
326	0	1
327	0	2
328	1	2
329	1	3
330	1	4
331	0	2
332	2	3
333	1	1
334	1	1
335	1	0
336	0	2
337	1	2
338	1	1
339	1	0
340	1	2
341	0	4
342	1	0
343	1	1
344	1	1
345	2	1
346	0	4
347	0	4
348	2	2
349	2	2
350	0	3
351	1	3
352	5	5
353	1	3
354	1	1
355	1	5
356	0	2
357	3	3
358	1	2
359	0	0
360	0	3
361	0	2
362	2	0
363	0	2
364	2	1
365	1	4
366	1	0
367	1	3
368	2	0
369	2	4
370	2	1
371	0	0
372	2	2
373	3	4
374	0	1
375	1	3
376	4	3
377	1	1
378	2	4
379	1	2
380	4	4
381	1	5
382	0	1
383	2	2
384	2	5
385	0	0
386	0	6
387	1	2
388	0	2
389	2	2
390	3	3
391	0	3
392	0	2
393	0	0
394	1	1
395	2	3
396	1	2
397	1	1
398	1	2
399	3	0
400	1	1
401	0	2
402	2	2
403	1	2
404	0	2
405	2	2
406	0	3
407	2	2
408	0	3
409	0	3
410	2	3
411	1	0
412	3	3
413	0	4
414	0	3
415	0	2
416	0	2
417	1	1
418	0	2
419	1	2
420	2	2
421	0	2
422	1	2
423	1	6
424	1	1
425	3	4
426	2	3
427	0	2
428	0	2
429	1	0
430	0	1
431	0	2
432	2	2
433	2	4
434	0	5
435	1	2
436	1	2
437	2	2
438	2	3
439	4	3
440	1	1
441	2	4
442	2	3
443	1	0
444	2	5
445	0	2
446	0	0
447	0	1
448	0	1
449	1	3
450	1	4
451	0	1
452	0	1
453	0	1
454	0	3
455	1	3
456	1	5
457	2	3
458	2	1
459	1	2
460	2	4
461	2	3
462	1	1
463	1	1
464	1	2
465	0	1
466	1	4
467	0	1
468	1	0
469	1	1
470	0	1
471	0	3
472	1	1
473	2	2
474	1	1
475	1	3
476	0	5
477	3	3
478	2	1
479	1	3
480	2	2
481	2	2
482	0	2
483	4	2
484	2	1
485	2	3
486	1	3
487	2	6
488	0	1
489	1	2
490	3	1
491	1	3
492	1	4
493	1	3
494	1	3
495	0	3
496	0	2
497	0	2
498	0	2
499	0	4
500	0	3
501	0	4
502	1	2
503	1	1
504	1	4
505	0	3
506	1	5
507	1	2
508	0	0
509	1	5
510	0	1
511	0	3
512	1	4
513	0	7
514	2	3
515	0	3
516	0	1
517	2	3
518	2	4
519	1	1
520	0	2
521	1	5
522	1	0
523	0	1
524	1	1
525	3	1
526	0	3
527	2	2
528	0	3
529	1	0
530	2	3
531	3	1
532	0	2
533	1	2
534	2	6
535	0	2
536	0	1
537	2	0
538	4	0
539	1	3
540	2	3
541	1	3
542	1	3
543	1	2
544	0	1
545	1	3
546	1	2
547	0	3
548	1	1
549	2	7
550	5	0
551	1	4
552	0	0
553	1	2
554	0	1
555	0	3
556	1	2
557	0	0
558	3	2
559	0	5
560	0	2
561	0	4
562	0	1
563	1	1
564	0	0
565	0	0
566	0	4
567	3	2
568	0	2
569	2	6
570	1	2
571	1	3
572	1	1
573	2	2
574	1	1
575	0	3
576	2	2
577	1	3
578	0	0
579	1	2
580	3	3
581	0	3
582	1	1
583	3	0
584	0	4
585	2	3
586	0	4
587	0	2
588	3	2
589	1	1
590	0	2
591	1	1
592	1	3
593	1	2
594	2	2
595	0	2
596	1	1
597	1	4
598	1	0
599	0	6
600	1	3
601	2	4
602	1	2
603	0	0
604	2	1
605	0	5
606	1	2
607	0	1
608	0	5
609	0	3
610	0	2
611	1	1
612	1	0
613	4	1
614	1	4
615	1	1
616	0	0
617	0	0
618	3	1
619	2	1
620	0	3
621	1	7
622	0	2
623	0	5
624	1	0
625	1	1
626	1	3
627	1	4
628	3	5
629	3	3
630	1	6
631	1	3
632	1	4
633	1	2
634	1	4
635	2	0
636	4	6
637	2	2
638	0	2
639	0	4
640	1	0
641	0	2
642	3	2
643	2	3
644	0	2
645	1	1
646	0	1
647	0	1
648	1	2
649	0	0
650	1	3
651	1	0
652	1	1
653	1	1
654	0	3
655	3	5
656	1	1
657	1	2
658	1	3
659	1	2
660	1	2
661	1	2
662	1	1
663	1	4
664	0	2
665	2	2
666	1	1
667	0	4
668	0	4
669	2	1
670	4	1
671	1	3
672	0	2
673	0	4
674	1	2
675	1	1
676	1	6
677	1	3
678	1	4
679	2	2
680	0	4
681	3	1
682	1	2
683	0	4
684	0	1
685	1	0
686	0	1
687	3	5
688	2	1
689	2	3
690	0	1
691	0	3
692	1	0
693	1	1
694	2	4
695	0	2
696	0	4
697	2	2
698	1	1
699	2	3
700	0	2
701	1	5
702	0	0
703	0	2
704	0	1
705	1	4
706	0	2
707	2	1
708	1	2
