100000	1	4
100001	0	0
100002	1	3
100003	0	3
100004	4	2
100005	3	4
100006	1	2
100007	0	3
100008	2	7
100009	1	3
100010	2	1
100011	0	2
100012	2	4
100013	0	0
100014	0	3
100015	2	1
100016	0	3
100017	1	1
100018	1	2
100019	1	3
100020	1	3
100021	1	1
100022	2	6
100023	1	0
100024	1	4
100025	1	1
100026	0	2
100027	0	7
100028	0	2
100029	1	3
100030	2	2
100031	1	2
100032	1	0
100033	1	7
100034	0	1
100035	0	4
100036	2	2
100037	2	5
100038	1	3
100039	1	6
100040	1	4
100041	0	2
100042	0	4
100043	4	2
100044	0	5
100045	0	3
100046	1	4
100047	0	3
100048	1	2
100049	1	4
100050	1	1
100051	1	0
100052	0	0
100053	0	2
100054	1	2
100055	0	2
100056	0	1
100057	1	0
100058	1	4
100059	1	4
100060	1	0
100061	3	3
100062	2	5
100063	1	2
100064	2	5
100065	2	1
100066	1	2
100067	1	2
100068	0	0
100069	1	2
100070	0	6
100071	0	0
100072	0	4
100073	1	0
100074	0	3
100075	1	5
100076	0	5
100077	0	2
100078	2	7
100079	0	1
100080	3	0
100081	1	4
100082	2	3
100083	0	2
100084	1	3
100085	0	3
100086	0	1
100087	1	1
100088	2	1
100089	0	6
100090	1	2
100091	0	1
100092	3	2
100093	1	1
100094	0	5
100095	2	2
100096	1	2
100097	0	2
100098	1	3
100099	0	1
100100	1	4
100101	0	5
100102	0	2
100103	0	0
100104	2	0
100105	0	4
100106	0	4
100107	1	4
100108	3	1
100109	0	2
100110	1	1
100111	1	3
100112	0	2
100113	1	2
100114	2	3
100115	1	2
100116	3	2
100117	1	3
100118	1	2
100119	1	3
100120	1	1
100121	1	3
100122	0	2
100123	0	2
100124	2	2
100125	1	2
100126	1	3
100127	1	2
100128	2	2
100129	1	3
100130	0	2
100131	1	4
100132	1	5
100133	0	3
100134	2	3
100135	1	3
100136	0	5
100137	0	2
100138	0	1
100139	0	1
100140	2	2
100141	0	3
100142	0	0
100143	1	4
100144	3	0
100145	2	1
100146	2	2
100147	2	3
100148	1	4
100149	1	4
100150	1	1
100151	0	1
100152	3	2
100153	0	1
100154	0	3
100155	2	2
100156	1	1
100157	2	1
100158	0	2
100159	1	5
100160	1	3
100161	2	3
100162	4	1
100163	0	3
100164	1	3
100165	1	5
100166	1	3
100167	1	2
100168	1	1
100169	1	4
100170	2	4
100171	0	2
100172	1	3
100173	1	6
100174	0	1
100175	0	4
100176	0	3
100177	1	3
100178	2	2
100179	1	4
100180	1	1
100181	1	4
100182	2	3
100183	2	1
100184	0	4
100185	0	3
100186	0	1
100187	1	4
100188	0	3
100189	0	3
100190	1	3
100191	0	1
100192	1	2
100193	1	1
100194	0	8
100195	0	1
100196	1	1
100197	0	3
100198	2	6
100199	2	3
100200	0	3
100201	1	2
100202	1	3
100203	1	1
100204	0	3
100205	4	2
100206	3	4
100207	0	2
100208	2	7
100209	2	1
100210	1	5
100211	1	4
100212	1	2
100213	0	0
100214	0	6
100215	1	7
100216	0	5
100217	1	9
100218	3	2
100219	1	4
100220	0	5
100221	1	2
100222	0	4
100223	1	3
100224	0	3
100225	0	1
100226	2	0
100227	1	0
100228	1	3
100229	1	3
100230	0	3
100231	0	3
100232	1	5
100233	0	2
100234	1	5
100235	1	3
100236	2	2
100237	1	3
100238	1	2
100239	2	2
100240	1	3
100241	0	7
100242	0	2
100243	1	5
100244	1	5
100245	1	1
100246	0	4
100247	0	3
100248	3	3
100249	5	3
100250	0	6
100251	0	4
100252	0	0
100253	3	5
100254	2	1
100255	1	2
100256	0	3
100257	3	4
100258	2	5
100259	0	2
100260	2	3
100261	0	1
100262	0	1
100263	2	2
100264	0	1
100265	0	1
100266	0	2
100267	0	4
100268	0	4
100269	1	1
100270	2	4
100271	1	4
100272	1	2
100273	2	6
100274	0	2
100275	0	0
100276	0	3
100277	2	4
100278	0	6
100279	0	1
100280	3	2
100281	1	6
100282	1	2
100283	2	1
100284	1	2
100285	1	1
100286	0	4
100287	1	5
100288	0	4
100289	2	4
100290	3	5
100291	2	1
100292	0	2
100293	1	5
100294	2	1
100295	0	1
100296	3	3
100297	2	4
100298	1	1
100299	2	2
100300	1	6
100301	2	1
100302	1	4
100303	2	1
100304	2	4
100305	1	1
100306	1	0
100307	1	3
100308	0	1
100309	0	3
100310	0	4
100311	1	2
100312	1	4
100313	0	1
100314	2	3
100315	2	3
100316	2	5
100317	1	2
100318	2	5
100319	3	3
100320	1	6
100321	0	5
100322	0	1
100323	1	0
100324	0	3
100325	0	2
100326	1	4
100327	0	0
100328	1	1
100329	1	2
100330	0	3
100331	3	3
100332	3	2
100333	1	4
100334	0	2
100335	0	3
100336	1	2
100337	2	4
100338	1	1
100339	1	3
100340	1	3
100341	2	4
100342	2	2
100343	1	3
100344	1	2
100345	1	1
100346	1	1
100347	1	3
100348	0	1
100349	0	2
100350	0	5
100351	1	1
100352	4	3
100353	0	2
100354	1	4
100355	0	3
100356	1	2
100357	1	3
100358	1	5
100359	1	3
100360	1	2
100361	3	2
100362	1	3
100363	1	5
100364	2	5
100365	2	2
100366	1	2
100367	2	3
100368	1	0
100369	0	1
100370	2	2
100371	1	3
100372	2	5
100373	3	2
100374	1	4
100375	2	5
100376	0	2
100377	1	6
100378	0	1
100379	1	1
100380	2	0
100381	2	4
100382	2	2
100383	0	0
100384	3	2
100385	0	4
100386	1	0
100387	0	1
100388	1	5
100389	0	1
100390	1	3
100391	1	3
100392	1	0
100393	1	3
100394	2	3
100395	2	4
100396	0	4
100397	2	2
100398	0	2
100399	3	0
100400	2	2
100401	2	2
100402	3	2
100403	1	2
100404	1	0
100405	3	2
100406	1	4
