0.1,-0.2125,0.0017596
0.2,-0.19808,0.0018339
0.3,-0.18378,0.0018242
0.4,-0.17054,0.0017472
0.5,-0.15916,0.0018169
0.6,-0.14726,0.0020094
0.7,-0.13655,0.0019849
0.8,-0.1269,0.0021153
0.9,-0.11888,0.0021061
1,-0.10977,0.0022709
1.1,-0.10205,0.0022586
1.2,-0.095187,0.0022168
1.3,-0.088483,0.0022737
1.4,-0.082175,0.0023921
1.5,-0.076838,0.0025127
1.6,-0.071399,0.0025999
1.7,-0.066568,0.0025969
1.8,-0.061721,0.0026298
1.9,-0.058023,0.002631
2,-0.054207,0.0025845
2.1,-0.050568,0.0026987
2.2,-0.047933,0.0027524
2.4,-0.042514,0.0028591
2.6,-0.037731,0.0030482
2.8,-0.033427,0.0031688
3,-0.030885,0.0033441
3.2,-0.028064,0.0034655
3.4,-0.025596,0.0034856
3.6,-0.022803,0.0037079
3.8,-0.020385,0.0038157
4,-0.018494,0.003749
4.4,-0.015789,0.0040297
4.8,-0.014044,0.0040182
5.2,-0.012441,0.0040294
5.6,-0.010675,0.0038892
6,-0.0097781,0.0035927
6.4,-0.0087856,0.0034862
6.8,-0.0075501,0.0034358
7.2,-0.0071462,0.0034717
7.6,-0.0076634,0.0035573
8,-0.0081363,0.0038028
8.8,-0.0068748,0.0037056
9.6,-0.0039096,0.0032089
10.4,-0.0021957,0.0029564
11.2,-0.0047895,0.0030741
12,-0.0050071,0.0028465
12.8,-0.0025038,0.0029467
13.6,-0.00056913,0.0037653
14.4,-7.6851e-05,0.0038321
15.2,-0.0019519,0.0038327
16,-0.003659,0.0037284
17.6,-0.0035105,0.0030032
19.2,-0.0024559,0.0030875
20.8,-0.0032409,0.0031652
22.4,-0.0013145,0.0033324
24,0.0046119,0.0029995
25.6,0.0054312,0.0036208
27.2,0.0060519,0.0034021
28.8,0.0057575,0.0029228
30.4,0.0053311,0.0039981
32,0.0010131,0.0050955
35.2,0.0031835,0.0033097
38.4,9.3303e-05,0.0037742
41.6,0.0019091,0.0038494
44.8,0.0021249,0.0044012
48,0.0040475,0.0038347
51.2,0.0028586,0.0034735
54.4,0.00050731,0.004027
57.6,0.0057884,0.0037408
60.8,0.00012985,0.0040499
64,-0.0072679,0.0039305
70.4,0.0014089,0.0042655
76.8,-0.00082946,0.0058409
83.2,0.0012563,0.0062904
89.6,-0.0029,0.0064568
96,-0.00018066,0.0046538
