0.1,-0.21281,0.0016231
0.2,-0.1983,0.0015993
0.3,-0.18408,0.0015872
0.4,-0.17111,0.0015627
0.5,-0.15931,0.0016544
0.6,-0.14785,0.0017665
0.7,-0.13739,0.0018251
0.8,-0.12786,0.0019634
0.9,-0.11965,0.0020155
1,-0.11073,0.002127
1.1,-0.10302,0.0020954
1.2,-0.09592,0.0020787
1.3,-0.089079,0.0021255
1.4,-0.082764,0.0021594
1.5,-0.077354,0.0022176
1.6,-0.072089,0.0022123
1.7,-0.067129,0.0021854
1.8,-0.062347,0.0021574
1.9,-0.058384,0.0021657
2,-0.054391,0.0021886
2.1,-0.050917,0.0023107
2.2,-0.048028,0.0022703
2.3,-0.045294,0.0024388
2.4,-0.042683,0.0025218
2.5,-0.040309,0.0026425
2.6,-0.038209,0.0027582
2.7,-0.036156,0.0029798
2.8,-0.034003,0.0031086
2.9,-0.032277,0.0033267
3,-0.030893,0.0035698
3.1,-0.029088,0.003767
3.2,-0.028053,0.0038173
3.3,-0.025946,0.0038705
3.4,-0.024869,0.0040963
3.5,-0.02366,0.004219
3.6,-0.022288,0.004291
3.7,-0.021097,0.0043978
3.8,-0.019934,0.0044214
3.9,-0.018992,0.004637
4,-0.01826,0.0046057
4.1,-0.017461,0.0045811
4.2,-0.016827,0.0047527
4.3,-0.015823,0.0047905
4.4,-0.015382,0.0048827
4.5,-0.01487,0.0049396
4.6,-0.014263,0.0051048
4.7,-0.013792,0.0052361
4.8,-0.013277,0.0054196
4.9,-0.012611,0.0054717
5,-0.01275,0.0055702
5.1,-0.012258,0.0055287
5.2,-0.011891,0.0056358
5.3,-0.011195,0.0057315
5.4,-0.010797,0.0057709
5.5,-0.010348,0.0057376
5.6,-0.0098059,0.0058431
5.7,-0.0092305,0.0058724
5.8,-0.0088178,0.0058846
5.9,-0.0090369,0.005871
6,-0.0085986,0.0059133
6.1,-0.0087416,0.0060326
6.2,-0.0082749,0.0060103
6.3,-0.0080639,0.0060744
6.4,-0.0084688,0.0060416
6.5,-0.0081737,0.0059631
6.6,-0.0080931,0.0060282
6.7,-0.0080566,0.0059597
6.8,-0.0076584,0.0058737
6.9,-0.0077502,0.005826
7,-0.0074097,0.0057519
7.1,-0.0072332,0.0057189
7.2,-0.0072687,0.0056891
7.3,-0.0071531,0.0058032
7.4,-0.007757,0.005901
7.5,-0.0077449,0.0059559
7.6,-0.0079694,0.005962
7.7,-0.0084923,0.0059563
7.8,-0.0088618,0.0060144
7.9,-0.0088834,0.0060228
8,-0.0084674,0.006099
8.1,-0.0087862,0.0061097
8.2,-0.0088065,0.0061031
8.3,-0.008787,0.006076
8.4,-0.0087138,0.0060332
8.5,-0.0086574,0.0060107
8.6,-0.0085998,0.0060836
8.7,-0.0085024,0.0060698
8.8,-0.0082207,0.0061862
8.9,-0.0079218,0.0060922
9,-0.0076193,0.0060713
9.1,-0.0076001,0.0060808
9.2,-0.0070779,0.0060254
9.3,-0.0072197,0.005994
9.4,-0.0066513,0.0059705
9.5,-0.0062934,0.0058881
9.6,-0.0054747,0.005924
9.7,-0.0051113,0.0059903
9.8,-0.0042444,0.0060398
9.9,-0.0036831,0.006159
10,-0.0034032,0.0062105
10.1,-0.0032586,0.0062997
10.2,-0.0032686,0.006402
10.3,-0.0032347,0.0064648
10.4,-0.0033074,0.0064653
10.5,-0.0030163,0.0065075
10.6,-0.0025393,0.0065732
10.7,-0.0027515,0.0066243
10.8,-0.0031697,0.006675
10.9,-0.0040731,0.0066273
11,-0.0044742,0.0065915
11.1,-0.0053751,0.0065949
11.2,-0.0055972,0.006685
11.3,-0.0059008,0.0067794
11.4,-0.0057653,0.0068227
11.5,-0.0058121,0.0068664
11.6,-0.0060315,0.0069074
11.7,-0.0065186,0.0069583
11.8,-0.0069725,0.0070634
11.9,-0.0074583,0.0071393
12,-0.0078894,0.0072559
12.1,-0.0072105,0.0073574
12.2,-0.0074857,0.0074311
12.3,-0.0072137,0.0076327
12.4,-0.0075588,0.007687
12.5,-0.0078754,0.0076903
12.6,-0.0075843,0.0077387
12.7,-0.0075708,0.0077759
12.8,-0.0078096,0.0078363
12.9,-0.0074864,0.007844
13,-0.0073231,0.00788
13.1,-0.0077331,0.0078924
13.2,-0.0075664,0.0080104
13.3,-0.0074741,0.0080605
13.4,-0.0075614,0.0081109
13.5,-0.0074952,0.0081518
13.6,-0.007472,0.0081942
13.7,-0.0075591,0.0082135
13.8,-0.00737,0.0081978
13.9,-0.0069714,0.0081343
14,-0.0076285,0.0081359
14.1,-0.0080259,0.0081721
14.2,-0.0080574,0.0081959
14.3,-0.0080965,0.0082078
14.4,-0.0081621,0.0082475
14.5,-0.0080255,0.0082941
14.6,-0.0084939,0.008311
14.7,-0.0088734,0.0083152
14.8,-0.0092207,0.0082855
14.9,-0.0096499,0.0082602
15,-0.01051,0.0082687
15.1,-0.011101,0.0083792
15.2,-0.011093,0.0085427
15.3,-0.01137,0.0085797
15.4,-0.011409,0.0086485
15.5,-0.011659,0.0086911
15.6,-0.012302,0.0087509
15.7,-0.012066,0.0088078
15.8,-0.012508,0.0088751
15.9,-0.012575,0.0088929
16,-0.012606,0.0089128
16.1,-0.013379,0.0088636
16.2,-0.013239,0.008942
16.3,-0.013466,0.00896
16.4,-0.013985,0.0090384
16.5,-0.013551,0.0090779
16.6,-0.013827,0.0090583
16.7,-0.013925,0.0090072
16.8,-0.014242,0.008962
16.9,-0.014065,0.0090018
17,-0.013795,0.0090839
17.1,-0.013262,0.0090882
17.2,-0.013208,0.0090485
17.3,-0.012558,0.009015
17.4,-0.012301,0.0090294
17.5,-0.01219,0.0089886
17.6,-0.012148,0.0089218
17.7,-0.012169,0.0088937
17.8,-0.011942,0.0089443
17.9,-0.011789,0.008848
18,-0.012147,0.0088569
18.1,-0.012686,0.0088999
18.2,-0.012387,0.008846
18.3,-0.01205,0.0087829
18.4,-0.011769,0.0087751
18.5,-0.011533,0.0088165
18.6,-0.011799,0.008867
18.7,-0.011897,0.0088715
18.8,-0.012384,0.0089619
18.9,-0.012283,0.0088908
19,-0.012344,0.0088852
19.1,-0.012041,0.0087895
19.2,-0.012357,0.0086915
19.3,-0.012049,0.0085887
19.4,-0.012411,0.0084984
19.5,-0.011957,0.0084915
19.6,-0.012349,0.0084308
19.7,-0.012259,0.0083841
19.8,-0.011994,0.0084265
19.9,-0.012474,0.0083613
20,-0.01294,0.0083097
20.1,-0.013168,0.0083599
20.2,-0.013467,0.0084438
20.3,-0.013326,0.0084792
20.4,-0.013454,0.0084431
20.5,-0.01357,0.0085199
20.6,-0.013535,0.0085823
20.7,-0.013733,0.0086422
20.8,-0.014121,0.0086252
20.9,-0.014415,0.0087146
21,-0.014631,0.0087431
21.1,-0.014641,0.0087897
21.2,-0.014958,0.0089092
21.3,-0.015137,0.0089864
21.4,-0.015512,0.0090633
21.5,-0.015592,0.0090459
21.6,-0.015814,0.0091497
21.7,-0.015469,0.0091344
21.8,-0.015562,0.0093004
21.9,-0.015334,0.0093372
22,-0.015595,0.009366
