0.1,-0.21171,0.0017687
0.2,-0.19722,0.0018722
0.3,-0.18325,0.0020727
0.4,-0.17048,0.0021299
0.5,-0.15833,0.002384
0.6,-0.147,0.0027614
0.7,-0.13672,0.0028972
0.8,-0.1273,0.0030836
0.9,-0.11865,0.0032135
1,-0.10997,0.0033901
1.1,-0.10215,0.0034702
1.2,-0.094729,0.0033984
1.3,-0.088231,0.0034988
1.4,-0.081985,0.0034812
1.5,-0.076406,0.003439
1.6,-0.071447,0.0034418
1.7,-0.066456,0.0034699
1.8,-0.062057,0.0035003
1.9,-0.057794,0.0035862
2,-0.053684,0.0036368
2.1,-0.050289,0.0035843
2.2,-0.047088,0.003643
2.4,-0.042256,0.003828
2.6,-0.037945,0.0038812
2.8,-0.034341,0.0041487
3,-0.030755,0.004328
3.2,-0.02786,0.0044146
3.4,-0.024867,0.0044539
3.6,-0.022952,0.0043824
3.8,-0.020512,0.0044341
4,-0.018941,0.0045112
4.4,-0.016908,0.0043925
4.8,-0.015702,0.0042478
5.2,-0.014164,0.0039289
5.6,-0.012138,0.0036546
6,-0.010791,0.0035541
6.4,-0.010538,0.0036297
6.8,-0.0098071,0.0034995
7.2,-0.0093232,0.0034764
7.6,-0.0096639,0.0036448
8,-0.0092781,0.0038033
8.8,-0.0078497,0.0041182
9.6,-0.0045098,0.0038138
10.4,-0.0016673,0.0036605
11.2,-0.0035319,0.0038525
12,-0.0043012,0.0032697
12.8,-0.0028983,0.0030788
13.6,-0.00029554,0.0034802
14.4,-0.00025671,0.0032215
15.2,-0.0021119,0.0031586
16,-0.0033221,0.0034257
17.6,-0.0031863,0.0030834
19.2,-0.0039212,0.003661
20.8,-0.0058056,0.0034123
22.4,-0.0019201,0.0031924
24,0.0026444,0.0034607
25.6,0.0034614,0.0039019
27.2,0.0031848,0.0039498
28.8,0.0038868,0.0025392
30.4,0.0033847,0.0041094
32,-0.00027783,0.0051226
35.2,0.0036849,0.0034403
38.4,0.00055677,0.0045638
41.6,0.00044256,0.0040962
44.8,0.0031035,0.0041078
48,0.0043705,0.0050666
51.2,0.0056274,0.0050647
54.4,0.0049309,0.0049547
57.6,0.0033127,0.0050236
60.8,-0.0023444,0.0050575
64,-0.0040533,0.0048827
70.4,0.0030949,0.0057464
76.8,0.0038703,0.0057612
83.2,-0.00040358,0.0076416
89.6,0.0021395,0.00724
96,-0.0019036,0.0067756
