%state	deg. state	t_start (s)	t_dwell (s)
3	3	+0.000e+00	+1.294e+00
1	1	+1.294e+00	+3.501e+00
2	2	+4.795e+00	+9.937e-01
3	3	+5.788e+00	+6.854e-01
2	2	+6.474e+00	+1.161e+00
3	3	+7.635e+00	+1.736e+00
2	2	+9.371e+00	+4.234e-01
3	3	+9.795e+00	+4.529e-01
2	2	+1.025e+01	+1.378e+00
3	3	+1.163e+01	+5.997e-01
2	2	+1.223e+01	+5.050e-01
3	3	+1.273e+01	+8.407e-01
2	2	+1.357e+01	+5.242e-01
1	1	+1.410e+01	+2.284e+00
3	3	+1.638e+01	+1.012e+00
1	1	+1.739e+01	+1.050e+00
2	2	+1.844e+01	+2.304e+00
3	3	+2.074e+01	+1.628e+00
2	2	+2.237e+01	+2.355e-02
3	3	+2.240e+01	+5.871e-01
2	2	+2.298e+01	+2.985e+00
3	3	+2.597e+01	+3.240e+00
1	1	+2.921e+01	+1.519e+00
3	3	+3.073e+01	+1.121e+00
2	2	+3.185e+01	+3.749e-01
3	3	+3.222e+01	+2.390e+00
2	2	+3.461e+01	+4.659e+00
3	3	+3.927e+01	+1.949e+00
1	1	+4.122e+01	+2.735e-01
2	2	+4.149e+01	+1.699e-01
3	3	+4.166e+01	+4.595e-01
2	2	+4.212e+01	+1.279e+00
3	3	+4.340e+01	+2.195e-01
1	1	+4.362e+01	+2.472e+00
2	2	+4.609e+01	+5.151e-01
3	3	+4.661e+01	+4.694e-01
1	1	+4.708e+01	+2.941e+00
2	2	+5.002e+01	+8.489e-01
3	3	+5.087e+01	+3.299e+00
2	2	+5.417e+01	+3.800e+00
1	1	+5.797e+01	+2.170e+00
3	3	+6.014e+01	+2.866e+00
2	2	+6.300e+01	+2.317e+00
3	3	+6.532e+01	+8.698e-01
2	2	+6.619e+01	+3.815e+00
3	3	+7.000e+01	+9.369e-01
1	1	+7.094e+01	+2.427e+00
2	2	+7.337e+01	+2.946e+00
3	3	+7.631e+01	+1.741e+00
1	1	+7.805e+01	+4.563e-01
2	2	+7.851e+01	+6.847e-01
3	3	+7.920e+01	+4.641e+00
2	2	+8.384e+01	+1.724e+00
3	3	+8.556e+01	+6.277e-01
2	2	+8.619e+01	+3.258e-01
3	3	+8.651e+01	+1.619e+00
2	2	+8.813e+01	+9.915e+00
3	3	+9.805e+01	+1.183e+00
2	2	+9.923e+01	+5.628e-01
0	0	+9.979e+01	+Inf
