%state	deg. state	t_start (s)	t_dwell (s)
2	2	+0.000e+00	+2.017e-01
3	3	+2.017e-01	+3.528e+00
2	2	+3.729e+00	+1.805e+00
3	3	+5.534e+00	+4.953e-01
2	2	+6.029e+00	+2.612e-01
3	3	+6.290e+00	+2.156e-01
2	2	+6.506e+00	+5.192e+00
3	3	+1.170e+01	+3.492e+00
2	2	+1.519e+01	+9.058e-02
3	3	+1.528e+01	+1.683e+00
2	2	+1.696e+01	+9.797e+00
3	3	+2.676e+01	+7.471e-01
1	1	+2.751e+01	+1.019e+00
2	2	+2.853e+01	+1.314e+00
3	3	+2.984e+01	+6.561e+00
1	1	+3.640e+01	+1.160e+00
2	2	+3.756e+01	+3.062e+00
3	3	+4.062e+01	+2.065e-01
2	2	+4.083e+01	+5.720e-01
3	3	+4.140e+01	+3.155e+00
1	1	+4.456e+01	+1.123e+00
3	3	+4.568e+01	+1.741e+00
2	2	+4.742e+01	+4.144e-02
1	1	+4.746e+01	+4.267e-01
3	3	+4.789e+01	+5.628e-01
2	2	+4.845e+01	+7.644e-01
1	1	+4.922e+01	+4.437e-02
2	2	+4.926e+01	+5.066e-01
3	3	+4.977e+01	+3.559e+00
2	2	+5.333e+01	+6.681e-01
1	1	+5.399e+01	+5.763e-01
2	2	+5.457e+01	+1.493e+00
3	3	+5.606e+01	+9.163e+00
1	1	+6.523e+01	+2.052e+00
3	3	+6.728e+01	+2.407e-01
2	2	+6.752e+01	+2.325e+00
3	3	+6.985e+01	+2.478e+00
2	2	+7.232e+01	+6.686e-01
3	3	+7.299e+01	+5.224e+00
1	1	+7.822e+01	+1.201e+00
2	2	+7.942e+01	+1.182e+00
1	1	+8.060e+01	+7.386e+00
2	2	+8.799e+01	+1.706e+00
3	3	+8.969e+01	+1.763e+00
2	2	+9.145e+01	+1.886e+00
1	1	+9.334e+01	+3.081e+00
2	2	+9.642e+01	+3.274e+00
3	3	+9.970e+01	+1.139e-01
2	2	+9.981e+01	+3.349e-01
3	3	+1.001e+02	+1.867e+00
1	1	+1.020e+02	+1.497e+00
2	2	+1.035e+02	+9.630e-01
3	3	+1.045e+02	+2.102e+00
1	1	+1.066e+02	+3.007e+00
2	2	+1.096e+02	+7.692e+00
3	3	+1.173e+02	+1.236e+00
2	2	+1.185e+02	+5.669e+00
0	0	+1.242e+02	+Inf
