%state	deg. state	t_start (s)	t_dwell (s)
3	3	+0.000e+00	+5.602e+00
2	2	+5.602e+00	+2.446e+00
3	3	+8.049e+00	+1.235e+00
2	2	+9.283e+00	+2.075e+00
1	1	+1.136e+01	+9.603e-01
2	2	+1.232e+01	+4.459e-01
3	3	+1.276e+01	+1.172e+00
2	2	+1.394e+01	+7.725e+00
3	3	+2.166e+01	+1.551e-01
1	1	+2.182e+01	+8.060e-01
2	2	+2.262e+01	+2.683e+00
3	3	+2.531e+01	+7.655e-01
1	1	+2.607e+01	+2.312e-01
2	2	+2.630e+01	+5.674e-01
3	3	+2.687e+01	+1.058e+00
1	1	+2.793e+01	+3.690e-01
2	2	+2.830e+01	+3.819e-01
1	1	+2.868e+01	+2.144e+00
2	2	+3.082e+01	+3.384e-01
1	1	+3.116e+01	+9.797e-01
2	2	+3.214e+01	+2.888e+00
3	3	+3.503e+01	+2.346e+00
2	2	+3.737e+01	+4.338e+00
3	3	+4.171e+01	+3.513e-01
1	1	+4.206e+01	+3.466e+00
2	2	+4.553e+01	+2.076e-02
1	1	+4.555e+01	+9.360e-02
2	2	+4.564e+01	+1.857e+00
3	3	+4.750e+01	+2.979e+00
1	1	+5.048e+01	+1.486e+00
2	2	+5.197e+01	+1.272e+00
1	1	+5.324e+01	+6.231e-01
2	2	+5.386e+01	+6.148e-01
3	3	+5.448e+01	+6.711e-01
2	2	+5.515e+01	+3.357e-01
3	3	+5.548e+01	+2.174e+00
1	1	+5.766e+01	+2.149e+00
2	2	+5.981e+01	+8.290e-01
3	3	+6.064e+01	+4.854e-01
2	2	+6.112e+01	+3.868e+00
3	3	+6.499e+01	+7.990e-01
2	2	+6.579e+01	+3.171e+00
3	3	+6.896e+01	+1.124e-01
2	2	+6.907e+01	+6.056e+00
1	1	+7.513e+01	+2.329e+00
2	2	+7.746e+01	+1.624e+00
3	3	+7.908e+01	+6.228e-01
2	2	+7.970e+01	+2.005e+00
3	3	+8.171e+01	+6.002e+00
2	2	+8.771e+01	+2.988e+00
3	3	+9.070e+01	+2.621e-01
2	2	+9.096e+01	+6.788e-01
3	3	+9.164e+01	+1.572e+00
0	0	+9.321e+01	+Inf
