%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+4.445e+03	+5.682e+03	+9.128e+03	+0.561
0.100	+4.274e+03	+3.987e+03	+1.102e+04	+0.483
0.200	+4.384e+03	+4.959e+03	+1.056e+04	+0.531
0.300	+4.810e+03	+4.682e+03	+9.341e+03	+0.493
0.400	+5.627e+03	+4.256e+03	+9.116e+03	+0.431
0.500	+7.731e+03	+2.685e+03	+9.864e+03	+0.258
0.600	+8.073e+03	+1.641e+03	+1.021e+04	+0.169
0.700	+7.139e+03	+3.307e+03	+9.139e+03	+0.317
0.800	+7.231e+03	+2.622e+03	+9.911e+03	+0.266
0.900	+8.277e+03	+2.729e+03	+9.828e+03	+0.248
1.000	+5.793e+03	+2.648e+03	+9.639e+03	+0.314
1.100	+6.985e+03	+2.019e+03	+9.059e+03	+0.224
1.200	+8.456e+03	+3.371e+03	+9.884e+03	+0.285
1.300	+6.648e+03	+1.976e+03	+9.301e+03	+0.229
1.400	+7.251e+03	+2.132e+03	+1.069e+04	+0.227
1.500	+7.438e+03	+3.318e+03	+9.246e+03	+0.308
1.600	+7.605e+03	+4.155e+03	+9.440e+03	+0.353
1.700	+8.752e+03	+2.016e+03	+8.781e+03	+0.187
1.800	+7.457e+03	+1.834e+03	+1.048e+04	+0.197
1.900	+6.980e+03	+1.665e+03	+1.061e+04	+0.193
2.000	+7.090e+03	+3.130e+03	+1.044e+04	+0.306
2.100	+7.580e+03	+2.248e+03	+1.032e+04	+0.229
2.200	+8.081e+03	+3.258e+03	+1.112e+04	+0.287
2.300	+7.310e+03	+2.999e+03	+9.353e+03	+0.291
2.400	+8.448e+03	+2.688e+03	+1.020e+04	+0.241
2.500	+7.284e+03	+2.231e+03	+9.018e+03	+0.234
2.600	+8.649e+03	+3.073e+03	+1.035e+04	+0.262
2.700	+8.359e+03	+3.815e+03	+1.033e+04	+0.313
2.800	+7.384e+03	+2.991e+03	+9.786e+03	+0.288
2.900	+7.697e+03	+1.525e+03	+9.230e+03	+0.165
3.000	+8.620e+03	+1.744e+03	+1.066e+04	+0.168
3.100	+7.995e+03	+2.790e+03	+9.199e+03	+0.259
3.200	+5.768e+03	+1.190e+03	+9.724e+03	+0.171
3.300	+7.747e+03	+2.062e+03	+9.810e+03	+0.210
3.400	+8.359e+03	+2.134e+03	+1.061e+04	+0.203
3.500	+7.609e+03	+1.473e+03	+1.038e+04	+0.162
3.600	+6.507e+03	+8.870e+02	+1.069e+04	+0.120
3.700	+7.934e+03	+3.566e+03	+1.128e+04	+0.310
3.800	+8.613e+03	+2.724e+03	+9.780e+03	+0.240
3.900	+8.805e+03	+2.579e+03	+1.055e+04	+0.227
4.000	+7.521e+03	+2.422e+03	+8.600e+03	+0.244
4.100	+7.481e+03	+2.869e+03	+9.141e+03	+0.277
4.200	+8.296e+03	+2.537e+03	+1.027e+04	+0.234
4.300	+8.838e+03	+3.441e+03	+1.062e+04	+0.280
4.400	+7.843e+03	+2.337e+03	+9.746e+03	+0.230
4.500	+7.561e+03	+2.325e+03	+1.014e+04	+0.235
4.600	+9.173e+03	+2.363e+03	+1.000e+04	+0.205
4.700	+7.047e+03	+1.403e+03	+1.050e+04	+0.166
4.800	+7.141e+03	+2.098e+03	+9.492e+03	+0.227
4.900	+8.405e+03	+3.018e+03	+1.054e+04	+0.264
5.000	+6.625e+03	+1.553e+03	+1.142e+04	+0.190
5.100	+6.446e+03	+4.177e+03	+1.068e+04	+0.393
5.200	+5.835e+03	+1.830e+03	+9.958e+03	+0.239
5.300	+7.867e+03	+2.770e+03	+1.016e+04	+0.260
5.400	+6.709e+03	+3.053e+03	+1.101e+04	+0.313
5.500	+7.130e+03	+2.349e+03	+9.814e+03	+0.248
5.600	+8.356e+03	+2.918e+03	+1.037e+04	+0.259
5.700	+7.334e+03	+2.332e+03	+1.074e+04	+0.241
5.800	+8.029e+03	+3.458e+03	+9.111e+03	+0.301
5.900	+5.984e+03	+1.818e+03	+8.968e+03	+0.233
6.000	+8.176e+03	+1.104e+03	+1.002e+04	+0.119
6.100	+8.629e+03	+2.288e+03	+9.571e+03	+0.210
6.200	+7.767e+03	+2.670e+03	+1.007e+04	+0.256
6.300	+8.046e+03	+2.200e+03	+9.610e+03	+0.215
6.400	+8.121e+03	+1.939e+03	+1.020e+04	+0.193
6.500	+7.208e+03	+3.227e+03	+1.026e+04	+0.309
6.600	+7.784e+03	+2.547e+03	+9.359e+03	+0.247
6.700	+8.362e+03	+2.326e+03	+1.014e+04	+0.218
6.800	+8.342e+03	+3.058e+03	+1.000e+04	+0.268
6.900	+7.729e+03	+3.540e+03	+1.079e+04	+0.314
7.000	+6.922e+03	+9.254e+02	+1.045e+04	+0.118
7.100	+6.087e+03	+2.628e+03	+1.000e+04	+0.302
7.200	+8.024e+03	+2.929e+03	+1.042e+04	+0.267
7.300	+7.437e+03	+2.692e+03	+1.078e+04	+0.266
7.400	+7.778e+03	+2.215e+03	+1.096e+04	+0.222
7.500	+6.212e+03	+3.980e+03	+1.021e+04	+0.391
7.600	+4.154e+03	+5.321e+03	+9.461e+03	+0.562
7.700	+6.101e+03	+4.813e+03	+1.067e+04	+0.441
7.800	+5.303e+03	+4.161e+03	+9.196e+03	+0.440
7.900	+5.414e+03	+5.495e+03	+1.066e+04	+0.504
8.000	+5.257e+03	+4.507e+03	+1.170e+04	+0.462
8.100	+5.350e+03	+4.985e+03	+1.033e+04	+0.482
8.200	+4.196e+03	+4.698e+03	+9.109e+03	+0.528
8.300	+5.467e+03	+6.148e+03	+9.903e+03	+0.529
8.400	+3.492e+03	+4.585e+03	+1.014e+04	+0.568
8.500	+3.848e+03	+4.620e+03	+1.088e+04	+0.546
8.600	+5.409e+03	+4.950e+03	+8.859e+03	+0.478
8.700	+6.473e+03	+4.557e+03	+1.227e+04	+0.413
8.800	+5.268e+03	+5.670e+03	+1.050e+04	+0.518
8.900	+5.553e+03	+5.589e+03	+9.184e+03	+0.502
9.000	+5.201e+03	+4.215e+03	+9.823e+03	+0.448
9.100	+4.336e+03	+5.074e+03	+1.003e+04	+0.539
9.200	+6.756e+03	+5.388e+03	+8.846e+03	+0.444
9.300	+5.401e+03	+4.514e+03	+8.889e+03	+0.455
9.400	+5.342e+03	+4.764e+03	+9.689e+03	+0.471
9.500	+3.969e+03	+5.148e+03	+9.932e+03	+0.565
9.600	+5.951e+03	+4.234e+03	+1.011e+04	+0.416
9.700	+4.747e+03	+3.558e+03	+1.011e+04	+0.428
9.800	+5.159e+03	+5.221e+03	+9.760e+03	+0.503
9.900	+4.070e+03	+4.133e+03	+9.290e+03	+0.504
10.000	+5.168e+03	+5.968e+03	+8.725e+03	+0.536
10.100	+5.389e+03	+4.791e+03	+1.090e+04	+0.471
10.200	+4.642e+03	+5.497e+03	+8.899e+03	+0.542
10.300	+5.848e+03	+4.328e+03	+8.863e+03	+0.425
10.400	+3.737e+03	+7.785e+03	+1.054e+04	+0.676
10.500	+3.771e+03	+5.433e+03	+1.066e+04	+0.590
10.600	+4.327e+03	+4.747e+03	+1.020e+04	+0.523
10.700	+4.584e+03	+5.218e+03	+1.064e+04	+0.532
10.800	+5.617e+03	+3.891e+03	+9.316e+03	+0.409
10.900	+5.502e+03	+5.101e+03	+1.097e+04	+0.481
11.000	+4.783e+03	+5.100e+03	+1.077e+04	+0.516
11.100	+4.259e+03	+4.383e+03	+9.774e+03	+0.507
11.200	+5.021e+03	+4.137e+03	+9.905e+03	+0.452
11.300	+6.908e+03	+4.833e+03	+1.059e+04	+0.412
11.400	+5.829e+03	+4.971e+03	+9.630e+03	+0.460
11.500	+5.375e+03	+6.450e+03	+8.676e+03	+0.545
11.600	+5.140e+03	+4.404e+03	+1.001e+04	+0.461
11.700	+5.416e+03	+3.804e+03	+9.845e+03	+0.413
11.800	+4.366e+03	+4.819e+03	+1.034e+04	+0.525
11.900	+5.660e+03	+6.003e+03	+9.238e+03	+0.515
12.000	+5.321e+03	+6.423e+03	+1.055e+04	+0.547
12.100	+5.125e+03	+5.519e+03	+9.922e+03	+0.519
12.200	+6.475e+03	+4.657e+03	+1.047e+04	+0.418
12.300	+3.751e+03	+4.605e+03	+1.127e+04	+0.551
12.400	+6.174e+03	+5.003e+03	+1.048e+04	+0.448
12.500	+4.772e+03	+3.700e+03	+1.101e+04	+0.437
12.600	+5.299e+03	+3.654e+03	+8.404e+03	+0.408
12.700	+5.527e+03	+5.308e+03	+1.055e+04	+0.490
12.800	+4.197e+03	+5.582e+03	+1.029e+04	+0.571
12.900	+4.520e+03	+4.958e+03	+1.034e+04	+0.523
13.000	+4.011e+03	+6.123e+03	+1.110e+04	+0.604
13.100	+6.354e+03	+5.600e+03	+9.696e+03	+0.468
13.200	+3.295e+03	+4.695e+03	+1.065e+04	+0.588
13.300	+4.044e+03	+5.288e+03	+1.126e+04	+0.567
13.400	+6.081e+03	+3.887e+03	+9.761e+03	+0.390
13.500	+3.644e+03	+5.277e+03	+9.847e+03	+0.592
13.600	+4.972e+03	+5.195e+03	+1.149e+04	+0.511
13.700	+5.709e+03	+4.915e+03	+1.098e+04	+0.463
