%state	deg. state	t_start (s)	t_dwell (s)
1	1	+0.000e+00	+1.604e+00
3	3	+1.604e+00	+5.059e-01
2	2	+2.110e+00	+5.211e-01
3	3	+2.631e+00	+6.396e+00
2	2	+9.027e+00	+1.349e+00
3	3	+1.038e+01	+6.678e+00
2	2	+1.705e+01	+2.988e+00
3	3	+2.004e+01	+2.238e+00
1	1	+2.228e+01	+1.428e+00
2	2	+2.371e+01	+2.884e+00
3	3	+2.659e+01	+1.555e+00
2	2	+2.815e+01	+9.405e-01
3	3	+2.909e+01	+2.878e-01
2	2	+2.937e+01	+3.310e-01
3	3	+2.971e+01	+2.463e+00
2	2	+3.217e+01	+1.206e+00
3	3	+3.337e+01	+5.599e+00
2	2	+3.897e+01	+5.682e-01
3	3	+3.954e+01	+1.312e+00
2	2	+4.085e+01	+1.645e+00
3	3	+4.250e+01	+1.877e-01
2	2	+4.269e+01	+5.079e+00
3	3	+4.777e+01	+1.308e+00
1	1	+4.907e+01	+7.485e-01
2	2	+4.982e+01	+1.610e+00
1	1	+5.143e+01	+1.528e+00
2	2	+5.296e+01	+7.576e-01
1	1	+5.372e+01	+2.776e+00
2	2	+5.649e+01	+1.346e+00
3	3	+5.784e+01	+1.238e+00
2	2	+5.908e+01	+4.433e-01
3	3	+5.952e+01	+1.603e-01
1	1	+5.968e+01	+6.439e+00
2	2	+6.612e+01	+8.413e-01
3	3	+6.696e+01	+2.896e+00
1	1	+6.986e+01	+1.334e+00
0	0	+7.119e+01	+Inf
