%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+5.429e+03	+5.242e+03	+9.977e+03	+0.491
0.100	+4.177e+03	+5.782e+03	+9.704e+03	+0.581
0.200	+4.302e+03	+3.572e+03	+1.096e+04	+0.454
0.300	+4.129e+03	+4.496e+03	+1.108e+04	+0.521
0.400	+4.451e+03	+4.886e+03	+9.779e+03	+0.523
0.500	+6.191e+03	+5.727e+03	+1.006e+04	+0.481
0.600	+4.948e+03	+4.483e+03	+8.602e+03	+0.475
0.700	+5.026e+03	+4.575e+03	+9.436e+03	+0.477
0.800	+4.201e+03	+5.944e+03	+9.826e+03	+0.586
0.900	+2.406e+03	+6.980e+03	+9.952e+03	+0.744
1.000	+1.552e+03	+8.071e+03	+9.263e+03	+0.839
1.100	+1.630e+03	+8.159e+03	+9.759e+03	+0.833
1.200	+4.614e+03	+5.725e+03	+1.000e+04	+0.554
1.300	+5.565e+03	+4.857e+03	+1.080e+04	+0.466
1.400	+4.701e+03	+6.197e+03	+1.030e+04	+0.569
1.500	+5.267e+03	+7.268e+03	+9.995e+03	+0.580
1.600	+6.154e+03	+4.583e+03	+1.181e+04	+0.427
1.700	+4.895e+03	+5.493e+03	+1.034e+04	+0.529
1.800	+3.613e+03	+6.607e+03	+9.603e+03	+0.647
1.900	+1.030e+03	+7.996e+03	+9.896e+03	+0.886
2.000	+2.308e+03	+8.291e+03	+9.899e+03	+0.782
2.100	+2.303e+03	+8.213e+03	+9.886e+03	+0.781
2.200	+8.275e+02	+7.899e+03	+1.027e+04	+0.905
2.300	+2.271e+03	+7.847e+03	+1.022e+04	+0.776
2.400	-1.231e+02	+8.295e+03	+1.007e+04	+1.015
2.500	+1.200e+03	+8.802e+03	+1.034e+04	+0.880
2.600	+1.900e+03	+7.232e+03	+1.013e+04	+0.792
2.700	+2.412e+03	+7.859e+03	+1.079e+04	+0.765
2.800	+1.408e+03	+8.250e+03	+1.021e+04	+0.854
2.900	+1.776e+03	+7.789e+03	+1.027e+04	+0.814
3.000	+2.261e+03	+7.147e+03	+1.020e+04	+0.760
3.100	+2.424e+03	+7.534e+03	+1.008e+04	+0.757
3.200	+1.024e+03	+8.534e+03	+1.068e+04	+0.893
3.300	+3.003e+03	+6.571e+03	+9.767e+03	+0.686
3.400	+4.932e+03	+4.658e+03	+1.009e+04	+0.486
3.500	+3.359e+03	+6.046e+03	+9.233e+03	+0.643
3.600	+5.300e+03	+5.968e+03	+1.018e+04	+0.530
3.700	+4.307e+03	+5.303e+03	+1.031e+04	+0.552
3.800	+4.886e+03	+4.600e+03	+8.213e+03	+0.485
3.900	+3.570e+03	+4.797e+03	+1.000e+04	+0.573
4.000	+4.955e+03	+5.652e+03	+9.428e+03	+0.533
4.100	+4.919e+03	+4.415e+03	+1.063e+04	+0.473
4.200	+5.949e+03	+5.962e+03	+9.340e+03	+0.501
4.300	+1.997e+03	+8.386e+03	+8.758e+03	+0.808
4.400	+1.629e+03	+7.525e+03	+1.013e+04	+0.822
4.500	+2.662e+03	+8.728e+03	+1.009e+04	+0.766
4.600	+1.182e+03	+8.255e+03	+9.291e+03	+0.875
4.700	+1.389e+03	+7.380e+03	+9.997e+03	+0.842
4.800	+2.171e+03	+7.729e+03	+1.098e+04	+0.781
4.900	+1.091e+03	+7.514e+03	+9.528e+03	+0.873
5.000	+1.455e+03	+7.947e+03	+8.524e+03	+0.845
5.100	+3.019e+03	+6.090e+03	+1.008e+04	+0.669
5.200	+5.397e+03	+4.684e+03	+1.063e+04	+0.465
5.300	+4.775e+03	+4.529e+03	+8.074e+03	+0.487
5.400	+5.133e+03	+4.840e+03	+9.901e+03	+0.485
5.500	+5.099e+03	+5.789e+03	+8.915e+03	+0.532
5.600	+4.528e+03	+5.409e+03	+9.775e+03	+0.544
5.700	+6.456e+03	+5.690e+03	+1.066e+04	+0.468
5.800	+4.266e+03	+4.064e+03	+1.124e+04	+0.488
5.900	+4.832e+03	+5.293e+03	+9.971e+03	+0.523
6.000	+5.443e+03	+5.473e+03	+1.083e+04	+0.501
6.100	+5.550e+03	+4.382e+03	+9.887e+03	+0.441
6.200	+5.024e+03	+6.184e+03	+1.067e+04	+0.552
6.300	+5.268e+03	+5.317e+03	+9.390e+03	+0.502
6.400	+5.793e+03	+4.433e+03	+7.705e+03	+0.433
6.500	+6.585e+03	+5.092e+03	+9.386e+03	+0.436
6.600	+5.004e+03	+4.075e+03	+9.023e+03	+0.449
6.700	+5.281e+03	+5.383e+03	+9.870e+03	+0.505
6.800	+3.956e+03	+4.429e+03	+1.110e+04	+0.528
6.900	+5.608e+03	+5.424e+03	+1.002e+04	+0.492
7.000	+5.179e+03	+6.284e+03	+1.115e+04	+0.548
7.100	+6.038e+03	+4.426e+03	+1.058e+04	+0.423
7.200	+5.921e+03	+5.203e+03	+9.272e+03	+0.468
7.300	+6.234e+03	+5.799e+03	+1.078e+04	+0.482
7.400	+5.065e+03	+5.551e+03	+1.010e+04	+0.523
7.500	+4.993e+03	+4.675e+03	+8.943e+03	+0.484
7.600	+5.008e+03	+4.933e+03	+9.127e+03	+0.496
7.700	+5.403e+03	+6.449e+03	+9.322e+03	+0.544
7.800	+5.962e+03	+4.817e+03	+8.650e+03	+0.447
7.900	+4.546e+03	+5.586e+03	+1.127e+04	+0.551
8.000	+6.180e+03	+6.039e+03	+9.528e+03	+0.494
8.100	+4.418e+03	+5.055e+03	+9.719e+03	+0.534
8.200	+4.896e+03	+5.098e+03	+1.061e+04	+0.510
8.300	+5.166e+03	+5.423e+03	+1.140e+04	+0.512
8.400	+5.045e+03	+4.808e+03	+1.032e+04	+0.488
8.500	+4.529e+03	+5.415e+03	+9.357e+03	+0.545
8.600	+5.762e+03	+4.081e+03	+9.388e+03	+0.415
8.700	+8.310e+03	+2.556e+03	+1.100e+04	+0.235
8.800	+7.217e+03	+2.810e+03	+8.979e+03	+0.280
