%state	deg. state	t_start (s)	t_dwell (s)
2	2	+0.000e+00	+2.579e+00
3	3	+2.579e+00	+3.575e+00
2	2	+6.154e+00	+1.830e+00
1	1	+7.984e+00	+1.050e+01
2	2	+1.848e+01	+5.246e+00
1	1	+2.373e+01	+1.404e-02
2	2	+2.374e+01	+3.950e+00
1	1	+2.769e+01	+5.749e+00
2	2	+3.344e+01	+3.323e-01
1	1	+3.377e+01	+5.966e+00
2	2	+3.974e+01	+6.274e-01
3	3	+4.036e+01	+1.239e-01
2	2	+4.049e+01	+5.555e-01
3	3	+4.104e+01	+1.997e+00
1	1	+4.304e+01	+1.665e+00
3	3	+4.471e+01	+2.756e-02
2	2	+4.473e+01	+1.173e+00
1	1	+4.591e+01	+2.376e-01
2	2	+4.614e+01	+9.941e-01
3	3	+4.714e+01	+1.556e+00
1	1	+4.869e+01	+4.792e-01
2	2	+4.917e+01	+3.946e-01
1	1	+4.957e+01	+6.422e-01
2	2	+5.021e+01	+3.349e-01
3	3	+5.055e+01	+3.820e+00
2	2	+5.437e+01	+4.983e-01
3	3	+5.486e+01	+7.834e-01
2	2	+5.565e+01	+8.237e-02
1	1	+5.573e+01	+3.282e+00
3	3	+5.901e+01	+2.213e+00
1	1	+6.122e+01	+1.955e+00
2	2	+6.318e+01	+1.461e+00
3	3	+6.464e+01	+9.250e-01
1	1	+6.557e+01	+1.016e+00
2	2	+6.658e+01	+2.071e-01
3	3	+6.679e+01	+5.239e+00
1	1	+7.203e+01	+1.165e+00
2	2	+7.319e+01	+1.078e+00
1	1	+7.427e+01	+1.207e+00
3	3	+7.548e+01	+1.684e+00
2	2	+7.716e+01	+7.753e+00
1	1	+8.491e+01	+2.180e+00
2	2	+8.709e+01	+2.350e+00
3	3	+8.944e+01	+6.380e-01
2	2	+9.008e+01	+6.132e-01
3	3	+9.070e+01	+2.730e-01
2	2	+9.097e+01	+2.507e+00
3	3	+9.348e+01	+2.324e+00
2	2	+9.580e+01	+5.724e+00
1	1	+1.015e+02	+7.605e-01
2	2	+1.023e+02	+1.461e+00
3	3	+1.037e+02	+2.032e-01
2	2	+1.039e+02	+3.848e+00
3	3	+1.078e+02	+1.015e+00
2	2	+1.088e+02	+6.579e-01
1	1	+1.095e+02	+7.327e-01
3	3	+1.102e+02	+2.833e+00
2	2	+1.130e+02	+1.339e-01
1	1	+1.132e+02	+1.180e+01
3	3	+1.250e+02	+1.774e+00
2	2	+1.267e+02	+6.004e+00
3	3	+1.327e+02	+4.525e+00
1	1	+1.373e+02	+2.843e+00
2	2	+1.401e+02	+4.163e+00
1	1	+1.443e+02	+7.368e-01
3	3	+1.450e+02	+7.220e-01
2	2	+1.457e+02	+1.829e+00
1	1	+1.476e+02	+8.767e-01
2	2	+1.484e+02	+2.147e+00
1	1	+1.506e+02	+2.921e+00
2	2	+1.535e+02	+4.294e-01
3	3	+1.539e+02	+8.362e-01
2	2	+1.548e+02	+2.187e-01
3	3	+1.550e+02	+1.603e-01
2	2	+1.552e+02	+2.417e+00
3	3	+1.576e+02	+1.091e+00
2	2	+1.587e+02	+7.457e-01
3	3	+1.594e+02	+1.926e-01
2	2	+1.596e+02	+3.369e+00
3	3	+1.630e+02	+4.524e+00
2	2	+1.675e+02	+1.216e+00
3	3	+1.687e+02	+1.322e+00
2	2	+1.700e+02	+1.791e+00
3	3	+1.718e+02	+5.364e+00
2	2	+1.772e+02	+1.381e+00
3	3	+1.786e+02	+4.824e+00
1	1	+1.834e+02	+5.689e-01
2	2	+1.840e+02	+9.657e-01
3	3	+1.849e+02	+3.666e-01
2	2	+1.853e+02	+2.586e-01
3	3	+1.855e+02	+4.770e-01
2	2	+1.860e+02	+3.978e+00
3	3	+1.900e+02	+1.042e+00
2	2	+1.910e+02	+2.124e-01
3	3	+1.913e+02	+4.341e+00
2	2	+1.956e+02	+2.038e-01
3	3	+1.958e+02	+1.496e+00
2	2	+1.973e+02	+1.225e+00
3	3	+1.985e+02	+1.476e+00
0	0	+2.000e+02	+Inf
