%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+3.244e+03	+6.628e+03	+9.933e+03	+0.671
0.100	+2.340e+03	+7.513e+03	+9.277e+03	+0.763
0.200	+2.167e+02	+6.016e+03	+1.064e+04	+0.965
0.300	+3.728e+03	+6.095e+03	+8.743e+03	+0.620
0.400	+3.510e+03	+4.945e+03	+9.976e+03	+0.585
0.500	+4.668e+03	+4.104e+03	+8.778e+03	+0.468
0.600	+2.345e+03	+7.375e+03	+1.068e+04	+0.759
0.700	+1.349e+03	+7.571e+03	+9.461e+03	+0.849
0.800	+1.432e+03	+7.767e+03	+1.028e+04	+0.844
0.900	+3.132e+03	+8.464e+03	+1.035e+04	+0.730
1.000	+1.532e+03	+8.487e+03	+9.624e+03	+0.847
1.100	+1.624e+03	+8.234e+03	+9.578e+03	+0.835
1.200	+1.225e+03	+7.682e+03	+1.049e+04	+0.862
1.300	+1.472e+03	+7.138e+03	+1.048e+04	+0.829
1.400	+1.640e+03	+7.343e+03	+1.085e+04	+0.817
1.500	+2.513e+03	+7.920e+03	+1.007e+04	+0.759
1.600	+1.749e+03	+9.314e+03	+9.460e+03	+0.842
1.700	+2.712e+03	+7.705e+03	+1.030e+04	+0.740
1.800	+1.881e+03	+8.388e+03	+9.989e+03	+0.817
1.900	+2.942e+03	+8.899e+03	+1.060e+04	+0.752
2.000	+1.124e+03	+6.655e+03	+9.999e+03	+0.856
2.100	+2.390e+03	+8.359e+03	+8.213e+03	+0.778
2.200	+2.934e+03	+9.249e+03	+1.119e+04	+0.759
2.300	+1.192e+03	+8.430e+03	+9.596e+03	+0.876
2.400	+1.525e+03	+8.613e+03	+8.732e+03	+0.850
2.500	+3.403e+03	+8.849e+03	+1.141e+04	+0.722
2.600	+2.402e+03	+7.912e+03	+1.074e+04	+0.767
2.700	+9.798e+02	+9.535e+03	+1.054e+04	+0.907
2.800	+3.889e+03	+5.351e+03	+9.812e+03	+0.579
2.900	+5.885e+03	+4.848e+03	+9.491e+03	+0.452
3.000	+5.616e+03	+4.178e+03	+1.006e+04	+0.427
3.100	+5.391e+03	+5.939e+03	+1.001e+04	+0.524
3.200	+4.270e+03	+6.293e+03	+9.177e+03	+0.596
3.300	+1.804e+03	+7.663e+03	+1.116e+04	+0.809
3.400	+1.307e+03	+8.149e+03	+8.548e+03	+0.862
3.500	+2.370e+03	+6.351e+03	+9.400e+03	+0.728
3.600	+2.080e+03	+9.009e+03	+9.906e+03	+0.812
3.700	+2.108e+03	+7.570e+03	+9.477e+03	+0.782
3.800	+9.466e+02	+7.922e+03	+1.084e+04	+0.893
3.900	+2.598e+03	+8.424e+03	+8.864e+03	+0.764
4.000	+4.976e+03	+4.165e+03	+9.527e+03	+0.456
4.100	+5.301e+03	+4.819e+03	+9.612e+03	+0.476
4.200	+5.336e+03	+4.801e+03	+8.788e+03	+0.474
4.300	+6.255e+03	+3.924e+03	+9.963e+03	+0.385
4.400	+4.616e+03	+4.831e+03	+1.040e+04	+0.511
4.500	+6.009e+03	+4.877e+03	+8.751e+03	+0.448
4.600	+4.199e+03	+3.412e+03	+9.288e+03	+0.448
4.700	+4.073e+03	+5.002e+03	+1.104e+04	+0.551
4.800	+5.003e+03	+4.900e+03	+1.079e+04	+0.495
4.900	+4.812e+03	+5.599e+03	+9.098e+03	+0.538
5.000	+5.201e+03	+5.004e+03	+1.017e+04	+0.490
5.100	+5.171e+03	+5.200e+03	+1.083e+04	+0.501
5.200	+6.636e+03	+4.217e+03	+1.031e+04	+0.389
5.300	+4.608e+03	+5.873e+03	+9.441e+03	+0.560
5.400	+5.450e+03	+5.474e+03	+8.268e+03	+0.501
5.500	+5.898e+03	+3.941e+03	+1.037e+04	+0.401
5.600	+6.275e+03	+5.653e+03	+9.563e+03	+0.474
5.700	+4.653e+03	+3.716e+03	+9.387e+03	+0.444
5.800	+5.089e+03	+4.541e+03	+1.038e+04	+0.472
5.900	+4.730e+03	+5.606e+03	+1.047e+04	+0.542
6.000	+5.584e+03	+4.727e+03	+1.017e+04	+0.458
6.100	+4.977e+03	+6.561e+03	+9.670e+03	+0.569
6.200	+4.034e+03	+4.318e+03	+9.354e+03	+0.517
6.300	+5.070e+03	+4.642e+03	+9.800e+03	+0.478
6.400	+4.783e+03	+5.742e+03	+9.637e+03	+0.546
6.500	+3.288e+03	+5.068e+03	+1.054e+04	+0.607
6.600	+4.969e+03	+5.018e+03	+1.122e+04	+0.502
6.700	+6.511e+03	+5.086e+03	+9.957e+03	+0.439
6.800	+6.109e+03	+4.762e+03	+9.963e+03	+0.438
6.900	+3.796e+03	+5.812e+03	+9.768e+03	+0.605
7.000	+1.108e+03	+6.616e+03	+1.089e+04	+0.857
7.100	+1.112e+03	+8.550e+03	+1.060e+04	+0.885
7.200	+1.803e+03	+7.576e+03	+8.826e+03	+0.808
7.300	+2.494e+03	+7.835e+03	+9.524e+03	+0.759
7.400	+2.721e+03	+7.580e+03	+9.175e+03	+0.736
7.500	+1.124e+03	+9.381e+03	+1.030e+04	+0.893
