%state	deg. state	t_start (s)	t_dwell (s)
3	3	+0.000e+00	+1.982e+00
2	2	+1.982e+00	+8.856e-01
3	3	+2.868e+00	+7.807e-01
1	1	+3.648e+00	+7.046e-01
3	3	+4.353e+00	+2.389e+00
2	2	+6.742e+00	+5.000e+00
3	3	+1.174e+01	+3.200e+00
2	2	+1.494e+01	+3.859e+00
3	3	+1.880e+01	+7.401e-01
2	2	+1.954e+01	+2.952e+00
3	3	+2.249e+01	+7.951e-01
2	2	+2.329e+01	+1.793e+00
3	3	+2.508e+01	+1.081e+00
2	2	+2.616e+01	+3.446e-01
3	3	+2.651e+01	+1.169e+00
1	1	+2.768e+01	+2.178e+00
3	3	+2.985e+01	+2.550e+00
2	2	+3.240e+01	+6.966e+00
3	3	+3.937e+01	+9.020e-01
2	2	+4.027e+01	+8.083e-01
3	3	+4.108e+01	+8.277e-01
1	1	+4.191e+01	+1.565e+00
2	2	+4.347e+01	+6.807e-01
3	3	+4.415e+01	+8.762e-01
2	2	+4.503e+01	+2.626e+00
1	1	+4.766e+01	+5.307e+00
3	3	+5.296e+01	+1.254e+00
1	1	+5.422e+01	+2.296e+00
2	2	+5.651e+01	+2.562e+00
3	3	+5.908e+01	+3.770e-01
2	2	+5.945e+01	+2.797e-01
3	3	+5.973e+01	+1.374e+00
1	1	+6.111e+01	+4.028e-02
2	2	+6.115e+01	+5.424e-01
1	1	+6.169e+01	+3.353e-01
2	2	+6.202e+01	+3.190e+00
3	3	+6.521e+01	+3.553e-01
2	2	+6.557e+01	+1.014e+00
1	1	+6.658e+01	+7.964e-02
0	0	+6.666e+01	+Inf
