%state	deg. state	t_start (s)	t_dwell (s)
3	3	+0.000e+00	+1.780e-01
1	1	+1.780e-01	+7.753e+00
2	2	+7.931e+00	+3.320e+00
1	1	+1.125e+01	+5.998e+00
2	2	+1.725e+01	+3.526e+00
1	1	+2.078e+01	+1.670e+00
3	3	+2.244e+01	+1.791e+00
2	2	+2.424e+01	+8.182e-01
3	3	+2.505e+01	+1.976e-01
2	2	+2.525e+01	+8.499e-01
3	3	+2.610e+01	+9.905e-01
2	2	+2.709e+01	+2.984e-01
1	1	+2.739e+01	+2.333e+00
2	2	+2.972e+01	+9.373e-02
1	1	+2.982e+01	+1.230e+00
3	3	+3.105e+01	+8.845e-01
2	2	+3.193e+01	+1.552e+00
3	3	+3.348e+01	+6.978e-01
1	1	+3.418e+01	+1.589e+00
3	3	+3.577e+01	+3.983e+00
1	1	+3.975e+01	+8.084e+00
2	2	+4.784e+01	+4.376e+00
3	3	+5.221e+01	+3.376e-02
2	2	+5.225e+01	+8.123e-01
3	3	+5.306e+01	+6.036e-01
2	2	+5.366e+01	+4.304e-01
1	1	+5.409e+01	+3.962e-01
3	3	+5.449e+01	+3.318e+00
2	2	+5.781e+01	+2.441e-01
3	3	+5.805e+01	+1.208e+00
1	1	+5.926e+01	+1.288e+00
2	2	+6.055e+01	+1.598e+00
1	1	+6.215e+01	+3.604e-01
2	2	+6.251e+01	+6.942e-01
3	3	+6.320e+01	+1.623e+00
1	1	+6.482e+01	+1.202e+00
2	2	+6.603e+01	+3.328e-01
3	3	+6.636e+01	+9.433e-02
2	2	+6.645e+01	+3.335e+00
3	3	+6.979e+01	+3.458e+00
1	1	+7.325e+01	+6.826e-01
3	3	+7.393e+01	+4.847e-01
2	2	+7.441e+01	+8.846e-01
3	3	+7.530e+01	+2.156e-01
2	2	+7.551e+01	+3.626e-01
1	1	+7.588e+01	+4.838e-01
3	3	+7.636e+01	+1.304e+00
2	2	+7.766e+01	+7.201e-02
3	3	+7.774e+01	+2.879e+00
2	2	+8.061e+01	+1.108e+00
1	1	+8.172e+01	+6.491e-01
3	3	+8.237e+01	+8.473e-01
1	1	+8.322e+01	+1.824e+00
3	3	+8.504e+01	+1.333e+00
1	1	+8.638e+01	+2.778e+00
2	2	+8.915e+01	+1.317e+00
3	3	+9.047e+01	+1.285e+00
2	2	+9.176e+01	+9.273e+00
3	3	+1.010e+02	+1.091e+00
2	2	+1.021e+02	+1.622e+00
1	1	+1.037e+02	+3.907e+00
2	2	+1.076e+02	+2.699e+00
1	1	+1.103e+02	+1.311e+00
2	2	+1.117e+02	+4.944e-01
3	3	+1.122e+02	+7.583e+00
1	1	+1.197e+02	+6.109e-01
2	2	+1.203e+02	+6.039e-01
1	1	+1.210e+02	+3.424e+00
2	2	+1.244e+02	+3.924e+00
3	3	+1.283e+02	+2.278e-01
2	2	+1.285e+02	+1.925e+00
3	3	+1.305e+02	+4.957e-01
2	2	+1.309e+02	+4.867e+00
3	3	+1.358e+02	+1.647e+00
2	2	+1.375e+02	+6.954e-01
3	3	+1.382e+02	+9.672e-02
1	1	+1.383e+02	+3.671e+00
2	2	+1.419e+02	+1.096e+00
3	3	+1.430e+02	+1.522e-01
2	2	+1.432e+02	+7.118e-02
3	3	+1.432e+02	+4.953e-02
2	2	+1.433e+02	+2.798e+00
3	3	+1.461e+02	+1.308e+00
2	2	+1.474e+02	+1.647e+00
3	3	+1.490e+02	+3.626e-01
2	2	+1.494e+02	+1.316e+00
3	3	+1.507e+02	+6.360e+00
1	1	+1.571e+02	+4.402e+00
2	2	+1.615e+02	+6.546e-01
3	3	+1.621e+02	+2.863e-02
1	1	+1.622e+02	+1.491e+01
2	2	+1.771e+02	+1.478e-01
3	3	+1.772e+02	+1.152e+00
2	2	+1.784e+02	+1.040e-01
1	1	+1.785e+02	+3.764e+00
2	2	+1.823e+02	+2.508e+00
1	1	+1.848e+02	+1.538e+00
2	2	+1.863e+02	+1.391e+00
3	3	+1.877e+02	+1.078e+00
2	2	+1.888e+02	+3.094e-01
1	1	+1.891e+02	+4.059e+00
3	3	+1.931e+02	+1.295e-01
2	2	+1.933e+02	+1.265e+00
3	3	+1.945e+02	+4.675e-02
1	1	+1.946e+02	+2.554e+00
2	2	+1.971e+02	+2.452e-01
3	3	+1.974e+02	+1.468e-01
2	2	+1.975e+02	+4.471e-01
3	3	+1.980e+02	+2.031e+00
0	0	+2.000e+02	+Inf
