%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+8.335e+03	+2.644e+03	+1.068e+04	+0.241
0.100	+7.263e+03	+1.828e+03	+9.887e+03	+0.201
0.200	+7.385e+03	+2.405e+03	+1.037e+04	+0.246
0.300	+6.617e+03	+2.138e+03	+9.945e+03	+0.244
0.400	+7.966e+03	+2.524e+03	+1.017e+04	+0.241
0.500	+8.121e+03	+2.314e+03	+9.677e+03	+0.222
0.600	+8.463e+03	+2.204e+03	+9.903e+03	+0.207
0.700	+6.205e+03	+2.886e+03	+1.006e+04	+0.317
0.800	+7.218e+03	+2.937e+03	+9.864e+03	+0.289
0.900	+7.481e+03	+3.459e+03	+9.478e+03	+0.316
1.000	+8.017e+03	+2.854e+03	+1.085e+04	+0.262
1.100	+5.230e+03	+3.658e+03	+1.034e+04	+0.412
1.200	+2.472e+03	+9.184e+03	+9.847e+03	+0.788
1.300	+2.049e+03	+6.774e+03	+1.036e+04	+0.768
1.400	+2.675e+03	+7.459e+03	+9.412e+03	+0.736
1.500	+2.592e+03	+8.317e+03	+9.935e+03	+0.762
1.600	+2.236e+03	+8.022e+03	+8.809e+03	+0.782
1.700	+2.112e+03	+8.296e+03	+1.026e+04	+0.797
1.800	+1.937e+03	+8.699e+03	+9.795e+03	+0.818
1.900	+4.345e+03	+6.264e+03	+1.065e+04	+0.590
2.000	+4.665e+03	+5.017e+03	+1.052e+04	+0.518
2.100	+5.287e+03	+5.487e+03	+9.624e+03	+0.509
2.200	+3.880e+03	+4.099e+03	+9.912e+03	+0.514
2.300	+4.428e+03	+5.115e+03	+1.018e+04	+0.536
2.400	+5.467e+03	+3.233e+03	+9.152e+03	+0.372
2.500	+8.491e+03	+2.272e+03	+1.029e+04	+0.211
2.600	+7.753e+03	+2.529e+03	+9.439e+03	+0.246
2.700	+7.773e+03	+2.887e+03	+8.567e+03	+0.271
2.800	+7.007e+03	+2.747e+03	+1.244e+04	+0.282
2.900	+7.028e+03	+2.625e+03	+1.032e+04	+0.272
3.000	+7.463e+03	+2.468e+03	+9.920e+03	+0.249
3.100	+5.877e+03	+2.722e+03	+9.336e+03	+0.317
3.200	+7.697e+03	+2.135e+03	+1.013e+04	+0.217
