%state	deg. state	t_start (s)	t_dwell (s)
3	3	+0.000e+00	+9.833e-01
1	1	+9.833e-01	+2.375e+00
2	2	+3.358e+00	+1.855e+00
1	1	+5.213e+00	+6.309e+00
2	2	+1.152e+01	+6.856e+00
3	3	+1.838e+01	+1.780e-01
2	2	+1.856e+01	+1.156e+00
3	3	+1.971e+01	+6.669e-01
2	2	+2.038e+01	+5.706e-01
3	3	+2.095e+01	+8.520e-01
2	2	+2.180e+01	+2.863e+00
1	1	+2.466e+01	+2.182e+00
3	3	+2.685e+01	+4.171e-01
1	1	+2.726e+01	+2.568e+00
2	2	+2.983e+01	+2.463e+00
3	3	+3.229e+01	+9.953e-01
1	1	+3.329e+01	+3.774e-01
3	3	+3.367e+01	+2.028e+00
2	2	+3.570e+01	+5.742e+00
3	3	+4.144e+01	+3.005e+00
2	2	+4.444e+01	+7.338e-01
3	3	+4.518e+01	+1.620e-01
2	2	+4.534e+01	+2.640e+00
3	3	+4.798e+01	+2.387e-01
1	1	+4.822e+01	+1.439e+00
2	2	+4.966e+01	+3.267e+00
1	1	+5.292e+01	+9.540e-01
3	3	+5.388e+01	+3.869e+00
2	2	+5.775e+01	+1.801e+00
3	3	+5.955e+01	+2.444e+00
2	2	+6.199e+01	+2.754e+00
3	3	+6.475e+01	+2.162e+00
2	2	+6.691e+01	+2.442e-01
1	1	+6.715e+01	+3.205e+00
2	2	+7.036e+01	+2.879e+00
1	1	+7.323e+01	+1.911e-01
3	3	+7.343e+01	+8.591e-02
2	2	+7.351e+01	+1.210e+00
3	3	+7.472e+01	+3.002e-01
2	2	+7.502e+01	+2.529e+00
3	3	+7.755e+01	+1.148e+00
1	1	+7.870e+01	+1.683e+00
2	2	+8.038e+01	+1.613e-01
3	3	+8.054e+01	+3.383e+00
2	2	+8.393e+01	+2.737e+00
3	3	+8.666e+01	+2.348e-01
2	2	+8.690e+01	+2.467e-01
1	1	+8.715e+01	+3.698e+00
2	2	+9.084e+01	+1.105e+00
3	3	+9.195e+01	+4.603e-01
2	2	+9.241e+01	+3.610e-01
3	3	+9.277e+01	+1.529e+00
2	2	+9.430e+01	+3.717e-01
3	3	+9.467e+01	+1.188e+00
1	1	+9.586e+01	+1.386e+00
2	2	+9.724e+01	+9.777e-01
3	3	+9.822e+01	+6.120e-01
1	1	+9.883e+01	+3.416e+00
2	2	+1.022e+02	+8.792e-01
3	3	+1.031e+02	+3.353e+00
2	2	+1.065e+02	+2.460e-01
3	3	+1.067e+02	+4.149e-01
2	2	+1.071e+02	+9.359e-01
3	3	+1.081e+02	+5.508e+00
2	2	+1.136e+02	+7.623e-01
1	1	+1.143e+02	+1.404e-02
2	2	+1.144e+02	+2.401e+00
1	1	+1.168e+02	+5.349e+00
2	2	+1.221e+02	+2.668e-01
1	1	+1.224e+02	+8.278e-01
2	2	+1.232e+02	+2.222e+00
1	1	+1.254e+02	+2.053e+00
2	2	+1.275e+02	+2.910e+00
3	3	+1.304e+02	+3.571e-01
2	2	+1.307e+02	+6.521e-01
3	3	+1.314e+02	+1.932e-01
2	2	+1.316e+02	+6.197e+00
1	1	+1.378e+02	+1.728e+00
2	2	+1.395e+02	+1.198e+00
3	3	+1.407e+02	+1.568e+00
2	2	+1.423e+02	+1.656e+00
3	3	+1.439e+02	+7.018e-01
1	1	+1.446e+02	+5.323e-01
2	2	+1.452e+02	+5.298e-01
3	3	+1.457e+02	+5.525e+00
2	2	+1.512e+02	+2.480e+00
3	3	+1.537e+02	+1.418e+00
2	2	+1.551e+02	+4.755e+00
3	3	+1.599e+02	+1.651e-01
2	2	+1.600e+02	+7.728e-01
3	3	+1.608e+02	+2.147e+00
2	2	+1.630e+02	+2.031e-02
3	3	+1.630e+02	+3.709e+00
1	1	+1.667e+02	+5.345e-02
2	2	+1.667e+02	+2.519e+00
1	1	+1.693e+02	+1.134e+00
3	3	+1.704e+02	+4.259e-01
1	1	+1.708e+02	+6.578e-01
2	2	+1.715e+02	+1.336e+00
3	3	+1.728e+02	+3.547e+00
2	2	+1.764e+02	+6.664e+00
3	3	+1.830e+02	+1.188e+00
2	2	+1.842e+02	+3.135e-02
3	3	+1.843e+02	+1.951e-02
2	2	+1.843e+02	+5.797e-01
3	3	+1.849e+02	+5.823e-01
2	2	+1.854e+02	+1.088e-01
3	3	+1.855e+02	+3.694e+00
1	1	+1.892e+02	+1.200e+00
3	3	+1.904e+02	+4.391e-01
2	2	+1.909e+02	+1.082e+00
1	1	+1.920e+02	+8.430e-01
2	2	+1.928e+02	+2.916e+00
3	3	+1.957e+02	+3.661e-02
1	1	+1.958e+02	+2.660e+00
2	2	+1.984e+02	+1.586e+00
0	0	+2.000e+02	+Inf
