%state	deg. state	t_start (s)	t_dwell (s)
3	3	+0.000e+00	+2.598e+00
1	1	+2.598e+00	+1.033e+00
2	2	+3.631e+00	+8.047e-01
3	3	+4.436e+00	+6.634e+00
2	2	+1.107e+01	+1.261e+00
3	3	+1.233e+01	+2.248e+00
1	1	+1.458e+01	+1.356e+01
3	3	+2.813e+01	+2.027e+00
2	2	+3.016e+01	+3.080e+00
3	3	+3.324e+01	+6.470e-01
1	1	+3.389e+01	+1.515e+01
2	2	+4.904e+01	+3.636e-01
3	3	+4.940e+01	+3.899e-01
2	2	+4.979e+01	+8.379e-01
3	3	+5.063e+01	+6.125e-01
1	1	+5.124e+01	+1.398e+00
3	3	+5.264e+01	+4.588e-01
1	1	+5.310e+01	+4.490e-01
3	3	+5.354e+01	+3.069e+00
2	2	+5.661e+01	+2.110e-01
3	3	+5.682e+01	+2.010e-01
2	2	+5.703e+01	+7.237e-01
3	3	+5.775e+01	+2.454e+00
2	2	+6.020e+01	+1.728e+00
3	3	+6.193e+01	+1.243e+00
1	1	+6.317e+01	+4.127e+00
2	2	+6.730e+01	+3.146e+00
3	3	+7.045e+01	+2.906e-01
1	1	+7.074e+01	+2.831e+00
3	3	+7.357e+01	+9.954e+00
2	2	+8.352e+01	+4.336e+00
3	3	+8.786e+01	+1.586e+00
2	2	+8.944e+01	+5.647e-01
3	3	+9.001e+01	+4.509e-02
2	2	+9.005e+01	+1.362e+00
0	0	+9.142e+01	+Inf
