%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+1.684e+03	+7.625e+03	+1.068e+04	+0.819
0.100	+2.333e+03	+8.844e+03	+1.032e+04	+0.791
0.200	+1.581e+03	+7.947e+03	+1.129e+04	+0.834
0.300	+1.217e+03	+7.091e+03	+1.031e+04	+0.854
0.400	+1.054e+03	+9.832e+03	+9.570e+03	+0.903
0.500	+1.525e+03	+6.803e+03	+9.580e+03	+0.817
0.600	+1.857e+03	+7.772e+03	+9.228e+03	+0.807
0.700	+2.095e+03	+7.321e+03	+9.413e+03	+0.778
0.800	+4.647e+02	+7.747e+03	+1.041e+04	+0.943
0.900	+2.590e+03	+7.703e+03	+1.023e+04	+0.748
1.000	+2.658e+03	+7.452e+03	+1.015e+04	+0.737
1.100	+2.140e+03	+7.506e+03	+1.090e+04	+0.778
1.200	+9.270e+02	+7.490e+03	+9.815e+03	+0.890
1.300	+2.176e+03	+8.386e+03	+8.444e+03	+0.794
1.400	+8.729e+02	+6.906e+03	+9.852e+03	+0.888
1.500	+3.383e+03	+7.888e+03	+9.372e+03	+0.700
1.600	+2.971e+03	+8.423e+03	+9.965e+03	+0.739
1.700	+1.725e+03	+8.969e+03	+1.100e+04	+0.839
1.800	+2.963e+03	+8.126e+03	+9.912e+03	+0.733
1.900	+2.419e+03	+8.373e+03	+1.016e+04	+0.776
2.000	+2.009e+03	+7.794e+03	+9.636e+03	+0.795
2.100	+3.215e+03	+6.582e+03	+9.315e+03	+0.672
2.200	+6.863e+03	+2.103e+03	+9.358e+03	+0.235
2.300	+7.948e+03	+3.848e+03	+9.710e+03	+0.326
2.400	+7.776e+03	+2.401e+03	+1.142e+04	+0.236
2.500	+7.185e+03	+2.403e+03	+9.504e+03	+0.251
2.600	+7.348e+03	+2.678e+03	+1.121e+04	+0.267
2.700	+7.755e+03	+3.317e+03	+1.096e+04	+0.300
2.800	+6.324e+03	+4.202e+03	+1.042e+04	+0.399
2.900	+4.268e+03	+3.834e+03	+1.016e+04	+0.473
3.000	+3.562e+03	+5.767e+03	+1.021e+04	+0.618
3.100	+4.787e+03	+4.797e+03	+9.818e+03	+0.501
