%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+4.937e+03	+4.646e+03	+9.083e+03	+0.485
0.100	+5.124e+03	+4.991e+03	+1.030e+04	+0.493
0.200	+4.015e+03	+6.196e+03	+1.009e+04	+0.607
0.300	+5.136e+03	+5.238e+03	+1.000e+04	+0.505
0.400	+4.200e+03	+6.565e+03	+9.011e+03	+0.610
0.500	+3.961e+03	+5.567e+03	+1.133e+04	+0.584
0.600	+4.920e+03	+5.745e+03	+1.005e+04	+0.539
0.700	+4.683e+03	+4.404e+03	+9.719e+03	+0.485
0.800	+4.925e+03	+6.277e+03	+1.031e+04	+0.560
0.900	+5.249e+03	+6.634e+03	+9.829e+03	+0.558
1.000	+4.675e+03	+5.803e+03	+9.491e+03	+0.554
1.100	+5.385e+03	+4.100e+03	+8.912e+03	+0.432
1.200	+4.322e+03	+4.695e+03	+1.062e+04	+0.521
1.300	+5.097e+03	+3.091e+03	+1.097e+04	+0.378
1.400	+4.251e+03	+3.846e+03	+9.435e+03	+0.475
1.500	+4.810e+03	+3.529e+03	+9.529e+03	+0.423
1.600	+5.248e+03	+5.152e+03	+9.698e+03	+0.495
1.700	+3.993e+03	+4.560e+03	+1.032e+04	+0.533
1.800	+4.504e+03	+5.137e+03	+9.912e+03	+0.533
1.900	+4.656e+03	+4.481e+03	+9.233e+03	+0.490
2.000	+4.552e+03	+6.049e+03	+9.228e+03	+0.571
2.100	+2.670e+03	+8.532e+03	+9.440e+03	+0.762
2.200	+1.766e+03	+7.856e+03	+1.026e+04	+0.816
2.300	+4.199e+03	+7.494e+03	+8.835e+03	+0.641
2.400	+7.172e+03	+2.277e+03	+9.900e+03	+0.241
2.500	+7.023e+03	+2.767e+03	+9.900e+03	+0.283
2.600	+7.762e+03	+2.947e+03	+8.549e+03	+0.275
2.700	+6.973e+03	+3.239e+03	+1.020e+04	+0.317
2.800	+7.327e+03	+3.159e+03	+9.058e+03	+0.301
2.900	+7.741e+03	+2.393e+03	+1.053e+04	+0.236
3.000	+8.499e+03	+1.775e+03	+9.967e+03	+0.173
3.100	+7.199e+03	+2.747e+03	+9.343e+03	+0.276
3.200	+8.162e+03	+2.161e+03	+1.037e+04	+0.209
3.300	+6.892e+03	+2.868e+03	+1.012e+04	+0.294
