%state	deg. state	t_start (s)	t_dwell (s)
2	2	+0.000e+00	+3.386e+00
3	3	+3.386e+00	+5.010e-01
2	2	+3.887e+00	+4.432e+00
3	3	+8.319e+00	+2.102e-01
1	1	+8.529e+00	+2.588e+00
3	3	+1.112e+01	+2.299e+00
2	2	+1.342e+01	+2.731e+00
3	3	+1.615e+01	+1.123e+00
2	2	+1.727e+01	+4.950e+00
1	1	+2.222e+01	+3.516e+00
2	2	+2.574e+01	+1.610e+00
3	3	+2.735e+01	+8.545e-01
1	1	+2.820e+01	+4.934e-01
2	2	+2.869e+01	+2.140e+00
3	3	+3.083e+01	+4.517e-01
2	2	+3.129e+01	+6.217e-01
3	3	+3.191e+01	+2.190e-01
2	2	+3.213e+01	+6.494e-01
3	3	+3.278e+01	+7.760e-01
1	1	+3.355e+01	+8.411e-01
3	3	+3.439e+01	+3.214e+00
2	2	+3.761e+01	+1.379e+00
3	3	+3.899e+01	+2.573e+00
2	2	+4.156e+01	+5.010e-01
3	3	+4.206e+01	+2.724e+00
2	2	+4.478e+01	+2.088e+00
3	3	+4.687e+01	+8.580e-02
1	1	+4.696e+01	+3.713e+00
3	3	+5.067e+01	+1.994e+00
2	2	+5.266e+01	+1.640e+00
3	3	+5.431e+01	+1.238e+00
2	2	+5.554e+01	+7.633e+00
3	3	+6.318e+01	+3.873e+00
2	2	+6.705e+01	+9.603e-01
3	3	+6.801e+01	+1.832e+00
1	1	+6.984e+01	+1.787e+00
2	2	+7.163e+01	+6.302e-01
1	1	+7.226e+01	+5.931e+00
2	2	+7.819e+01	+6.703e-01
3	3	+7.886e+01	+1.404e+00
2	2	+8.026e+01	+1.321e+00
3	3	+8.158e+01	+3.294e-01
1	1	+8.191e+01	+9.085e-01
2	2	+8.282e+01	+2.273e+00
3	3	+8.510e+01	+8.046e-01
2	2	+8.590e+01	+2.951e+00
3	3	+8.885e+01	+1.308e+00
1	1	+9.016e+01	+1.034e+00
2	2	+9.119e+01	+2.474e-01
3	3	+9.144e+01	+4.063e+00
2	2	+9.550e+01	+6.123e-01
3	3	+9.612e+01	+1.004e+00
2	2	+9.712e+01	+6.483e+00
1	1	+1.036e+02	+1.588e+00
2	2	+1.052e+02	+2.667e-01
3	3	+1.055e+02	+4.079e+00
1	1	+1.095e+02	+3.872e+00
2	2	+1.134e+02	+5.750e-01
1	1	+1.140e+02	+5.756e+00
0	0	+1.197e+02	+Inf
