%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+5.007e+03	+4.768e+03	+9.430e+03	+0.488
0.100	+5.225e+03	+5.253e+03	+1.023e+04	+0.501
0.200	+6.322e+03	+4.499e+03	+1.073e+04	+0.416
0.300	+5.134e+03	+4.563e+03	+1.007e+04	+0.471
0.400	+4.738e+03	+3.789e+03	+9.345e+03	+0.444
0.500	+5.339e+03	+5.698e+03	+9.823e+03	+0.516
0.600	+5.372e+03	+4.798e+03	+9.623e+03	+0.472
0.700	+5.267e+03	+4.866e+03	+1.115e+04	+0.480
0.800	+4.108e+03	+5.973e+03	+8.539e+03	+0.593
0.900	+4.382e+03	+3.927e+03	+9.942e+03	+0.473
1.000	+4.107e+03	+5.412e+03	+1.093e+04	+0.569
1.100	+7.434e+03	+2.816e+03	+1.028e+04	+0.275
1.200	+7.026e+03	+3.460e+03	+1.027e+04	+0.330
1.300	+6.843e+03	+2.871e+03	+1.143e+04	+0.296
1.400	+6.558e+03	+4.339e+03	+9.811e+03	+0.398
1.500	+7.720e+03	+1.589e+03	+9.716e+03	+0.171
1.600	+7.819e+03	+2.380e+03	+1.005e+04	+0.233
1.700	+6.936e+03	+2.773e+03	+1.059e+04	+0.286
1.800	+7.197e+03	+2.239e+03	+9.196e+03	+0.237
1.900	+7.731e+03	+2.294e+03	+1.028e+04	+0.229
2.000	+7.872e+03	+3.975e+03	+1.094e+04	+0.336
2.100	+8.205e+03	+3.497e+03	+1.073e+04	+0.299
2.200	+7.383e+03	+2.915e+03	+1.095e+04	+0.283
2.300	+7.016e+03	+1.102e+03	+1.027e+04	+0.136
2.400	+7.773e+03	+2.066e+03	+9.580e+03	+0.210
2.500	+9.048e+03	+3.521e+03	+1.008e+04	+0.280
2.600	+7.756e+03	+3.238e+03	+9.969e+03	+0.295
2.700	+6.925e+03	+2.289e+03	+9.487e+03	+0.248
2.800	+7.184e+03	+3.190e+03	+1.069e+04	+0.308
2.900	+7.728e+03	+2.308e+03	+1.003e+04	+0.230
3.000	+7.616e+03	+2.550e+03	+1.011e+04	+0.251
3.100	+7.424e+03	+3.502e+03	+9.817e+03	+0.321
3.200	+6.821e+03	+2.271e+03	+8.669e+03	+0.250
3.300	+7.673e+03	+1.826e+03	+1.000e+04	+0.192
3.400	+6.307e+03	+2.317e+03	+9.745e+03	+0.269
3.500	+7.530e+03	+2.806e+03	+1.114e+04	+0.271
3.600	+6.273e+03	+2.069e+03	+9.132e+03	+0.248
3.700	+8.629e+03	+3.030e+03	+1.049e+04	+0.260
3.800	+7.663e+03	+2.399e+03	+9.704e+03	+0.238
