%state	deg. state	t_start (s)	t_dwell (s)
2	2	+0.000e+00	+1.257e+00
3	3	+1.257e+00	+1.091e-01
2	2	+1.366e+00	+1.113e+00
3	3	+2.478e+00	+1.815e+00
2	2	+4.293e+00	+5.245e+00
3	3	+9.538e+00	+2.208e+00
2	2	+1.175e+01	+1.617e+00
3	3	+1.336e+01	+1.484e+00
2	2	+1.485e+01	+1.456e+00
3	3	+1.630e+01	+3.127e+00
2	2	+1.943e+01	+4.800e+00
1	1	+2.423e+01	+2.215e+00
2	2	+2.644e+01	+1.794e-01
3	3	+2.662e+01	+7.589e-02
1	1	+2.670e+01	+1.181e+01
2	2	+3.851e+01	+6.564e+00
3	3	+4.507e+01	+6.960e-01
2	2	+4.577e+01	+7.039e-01
3	3	+4.647e+01	+2.136e+00
1	1	+4.861e+01	+1.995e-01
2	2	+4.881e+01	+3.570e+00
3	3	+5.238e+01	+2.134e+00
1	1	+5.451e+01	+3.801e-01
2	2	+5.489e+01	+3.636e-01
3	3	+5.526e+01	+2.543e-01
2	2	+5.551e+01	+2.839e+00
3	3	+5.835e+01	+3.149e+00
1	1	+6.150e+01	+1.695e+00
2	2	+6.319e+01	+4.396e+00
3	3	+6.759e+01	+1.975e-01
2	2	+6.779e+01	+3.174e+00
1	1	+7.096e+01	+2.248e-01
2	2	+7.119e+01	+9.659e-01
3	3	+7.215e+01	+6.033e+00
2	2	+7.819e+01	+2.664e+00
1	1	+8.085e+01	+9.343e-03
2	2	+8.086e+01	+1.125e+00
3	3	+8.198e+01	+1.949e-01
2	2	+8.218e+01	+4.523e-01
3	3	+8.263e+01	+1.908e+00
2	2	+8.454e+01	+4.963e-01
3	3	+8.504e+01	+3.454e-01
1	1	+8.538e+01	+1.033e+00
2	2	+8.641e+01	+5.539e-01
3	3	+8.697e+01	+2.907e+00
2	2	+8.987e+01	+1.666e+00
3	3	+9.154e+01	+1.278e+01
1	1	+1.043e+02	+5.101e-01
2	2	+1.048e+02	+7.878e+00
3	3	+1.127e+02	+2.498e-01
2	2	+1.130e+02	+4.907e-02
3	3	+1.130e+02	+1.271e+00
1	1	+1.143e+02	+1.424e-01
3	3	+1.144e+02	+3.602e+00
1	1	+1.180e+02	+5.913e+00
2	2	+1.239e+02	+1.539e+00
3	3	+1.255e+02	+4.637e-02
2	2	+1.255e+02	+1.672e+00
1	1	+1.272e+02	+1.033e+00
3	3	+1.282e+02	+4.084e-01
0	0	+1.286e+02	+Inf
