%state	deg. state	t_start (s)	t_dwell (s)
1	1	+0.000e+00	+7.923e-01
2	2	+7.923e-01	+1.313e+00
3	3	+2.106e+00	+1.815e+00
1	1	+3.921e+00	+1.478e+00
2	2	+5.399e+00	+9.012e-01
1	1	+6.300e+00	+2.905e+00
2	2	+9.205e+00	+2.272e+00
3	3	+1.148e+01	+9.941e-01
2	2	+1.247e+01	+2.520e-01
1	1	+1.272e+01	+1.634e+00
2	2	+1.436e+01	+1.289e+00
3	3	+1.565e+01	+2.543e+00
2	2	+1.819e+01	+7.467e+00
1	1	+2.566e+01	+3.837e+00
3	3	+2.949e+01	+1.517e+00
2	2	+3.101e+01	+1.492e-01
3	3	+3.116e+01	+1.381e+00
1	1	+3.254e+01	+4.714e-01
2	2	+3.301e+01	+1.264e-01
1	1	+3.314e+01	+2.683e-02
2	2	+3.317e+01	+2.041e+00
0	0	+3.521e+01	+Inf
