%state	deg. state	t_start (s)	t_dwell (s)
2	2	+0.000e+00	+3.539e-01
3	3	+3.539e-01	+1.066e+00
2	2	+1.420e+00	+8.597e-01
3	3	+2.280e+00	+1.121e+00
2	2	+3.400e+00	+3.587e-01
3	3	+3.759e+00	+5.989e-01
2	2	+4.358e+00	+2.705e+00
3	3	+7.063e+00	+1.935e+00
2	2	+8.998e+00	+1.581e-02
3	3	+9.014e+00	+3.694e-01
2	2	+9.384e+00	+4.753e+00
3	3	+1.414e+01	+2.338e+00
1	1	+1.647e+01	+1.960e-01
2	2	+1.667e+01	+2.719e+00
1	1	+1.939e+01	+7.316e-01
2	2	+2.012e+01	+3.560e+00
3	3	+2.368e+01	+9.193e-02
2	2	+2.377e+01	+6.861e-01
3	3	+2.446e+01	+2.293e+00
1	1	+2.675e+01	+3.187e+00
2	2	+2.994e+01	+1.189e+00
3	3	+3.113e+01	+2.884e+00
2	2	+3.401e+01	+6.727e-01
3	3	+3.468e+01	+3.353e+00
0	0	+3.804e+01	+Inf
