%state	deg. state	t_start (s)	t_dwell (s)
2	2	+0.000e+00	+7.594e-01
3	3	+7.594e-01	+4.549e-01
2	2	+1.214e+00	+3.226e+00
1	1	+4.440e+00	+1.229e+00
2	2	+5.669e+00	+9.145e-01
3	3	+6.583e+00	+5.163e-02
1	1	+6.635e+00	+1.017e+00
2	2	+7.652e+00	+2.289e-01
1	1	+7.881e+00	+7.074e-01
2	2	+8.588e+00	+1.126e+00
3	3	+9.714e+00	+8.373e-01
2	2	+1.055e+01	+6.700e-01
3	3	+1.122e+01	+2.914e+00
2	2	+1.414e+01	+2.186e+00
3	3	+1.632e+01	+6.213e-01
1	1	+1.694e+01	+1.588e+00
2	2	+1.853e+01	+6.003e-01
3	3	+1.913e+01	+1.661e+00
1	1	+2.079e+01	+1.329e+00
2	2	+2.212e+01	+1.277e+00
1	1	+2.340e+01	+2.302e+00
3	3	+2.570e+01	+2.135e+00
1	1	+2.783e+01	+1.486e-01
0	0	+2.798e+01	+Inf
