%state	deg. state	t_start (s)	t_dwell (s)
2	2	+0.000e+00	+4.225e+00
1	1	+4.225e+00	+1.692e+00
3	3	+5.917e+00	+1.586e+00
2	2	+7.503e+00	+4.581e+00
3	3	+1.208e+01	+5.017e+00
2	2	+1.710e+01	+1.826e-01
3	3	+1.728e+01	+5.359e-01
2	2	+1.782e+01	+1.596e+00
3	3	+1.942e+01	+6.467e-02
2	2	+1.948e+01	+4.703e-01
3	3	+1.995e+01	+2.855e+00
1	1	+2.281e+01	+8.405e-01
2	2	+2.365e+01	+6.627e-02
3	3	+2.371e+01	+7.354e-02
1	1	+2.379e+01	+3.515e+00
2	2	+2.730e+01	+5.037e-01
3	3	+2.781e+01	+3.181e+00
1	1	+3.099e+01	+3.906e+00
2	2	+3.489e+01	+4.173e+00
3	3	+3.907e+01	+1.354e+00
2	2	+4.042e+01	+2.165e-01
3	3	+4.064e+01	+8.556e-01
1	1	+4.149e+01	+4.921e+00
2	2	+4.641e+01	+1.309e-01
3	3	+4.654e+01	+6.202e+00
1	1	+5.274e+01	+4.751e-01
2	2	+5.322e+01	+7.672e-02
1	1	+5.330e+01	+2.843e-02
2	2	+5.333e+01	+6.599e+00
3	3	+5.992e+01	+2.195e+00
2	2	+6.212e+01	+7.161e-01
3	3	+6.283e+01	+3.947e-01
1	1	+6.323e+01	+3.338e-01
2	2	+6.356e+01	+1.766e+00
1	1	+6.533e+01	+1.014e+00
2	2	+6.634e+01	+1.627e+00
3	3	+6.797e+01	+3.977e-02
1	1	+6.801e+01	+1.123e+00
3	3	+6.913e+01	+4.953e+00
1	1	+7.409e+01	+1.278e+00
2	2	+7.536e+01	+8.077e-02
3	3	+7.545e+01	+4.108e+00
1	1	+7.955e+01	+5.229e-01
3	3	+8.008e+01	+5.375e-01
1	1	+8.061e+01	+1.344e+00
2	2	+8.196e+01	+5.782e-01
3	3	+8.254e+01	+3.113e-01
1	1	+8.285e+01	+1.747e+00
3	3	+8.459e+01	+9.520e+00
1	1	+9.411e+01	+3.273e+00
2	2	+9.739e+01	+9.136e-01
3	3	+9.830e+01	+4.275e-01
2	2	+9.873e+01	+3.046e+00
3	3	+1.018e+02	+7.387e-01
2	2	+1.025e+02	+1.128e-01
3	3	+1.026e+02	+2.214e-01
2	2	+1.028e+02	+1.986e+00
3	3	+1.048e+02	+1.222e+00
2	2	+1.061e+02	+3.655e+00
3	3	+1.097e+02	+8.040e-01
2	2	+1.105e+02	+3.638e+00
3	3	+1.142e+02	+3.478e+00
2	2	+1.176e+02	+1.541e+00
1	1	+1.192e+02	+7.102e-01
3	3	+1.199e+02	+1.314e+00
1	1	+1.212e+02	+6.341e-01
2	2	+1.218e+02	+1.046e+00
3	3	+1.229e+02	+9.361e-01
2	2	+1.238e+02	+4.227e+00
3	3	+1.280e+02	+1.988e-02
2	2	+1.281e+02	+2.934e+00
3	3	+1.310e+02	+5.844e-01
1	1	+1.316e+02	+3.337e+00
2	2	+1.349e+02	+6.369e-01
3	3	+1.356e+02	+1.189e+00
1	1	+1.367e+02	+5.827e+00
2	2	+1.426e+02	+1.098e-02
3	3	+1.426e+02	+3.175e+00
2	2	+1.458e+02	+7.550e-02
3	3	+1.458e+02	+7.839e+00
2	2	+1.537e+02	+1.388e+00
1	1	+1.551e+02	+2.303e+00
3	3	+1.574e+02	+2.294e+00
2	2	+1.597e+02	+5.777e-01
3	3	+1.602e+02	+2.807e+00
2	2	+1.630e+02	+5.754e-02
3	3	+1.631e+02	+5.253e-01
1	1	+1.636e+02	+3.438e+00
2	2	+1.671e+02	+2.256e+00
3	3	+1.693e+02	+2.577e-01
1	1	+1.696e+02	+7.436e-01
3	3	+1.703e+02	+8.113e-01
1	1	+1.711e+02	+9.969e+00
2	2	+1.811e+02	+1.936e+00
3	3	+1.830e+02	+1.875e-01
2	2	+1.832e+02	+4.579e+00
3	3	+1.878e+02	+2.615e+00
2	2	+1.904e+02	+1.716e+00
3	3	+1.921e+02	+2.845e+00
1	1	+1.950e+02	+1.738e+00
3	3	+1.967e+02	+4.620e-01
2	2	+1.972e+02	+1.363e-01
3	3	+1.973e+02	+2.426e+00
1	1	+1.997e+02	+2.617e-01
0	0	+2.000e+02	+Inf
