%state	deg. state	t_start (s)	t_dwell (s)
3	3	+0.000e+00	+5.792e+00
2	2	+5.792e+00	+2.897e+00
3	3	+8.689e+00	+1.497e+00
1	1	+1.019e+01	+5.185e-01
2	2	+1.070e+01	+3.921e+00
3	3	+1.463e+01	+1.875e-02
1	1	+1.464e+01	+2.250e-01
3	3	+1.487e+01	+2.491e-01
2	2	+1.512e+01	+1.127e+00
3	3	+1.625e+01	+6.371e-01
2	2	+1.688e+01	+3.400e+00
3	3	+2.028e+01	+7.777e-01
1	1	+2.106e+01	+1.100e+00
2	2	+2.216e+01	+2.143e+00
1	1	+2.430e+01	+8.294e+00
2	2	+3.260e+01	+1.418e+00
3	3	+3.401e+01	+3.924e-01
2	2	+3.441e+01	+2.671e+00
3	3	+3.708e+01	+1.313e+00
2	2	+3.839e+01	+4.510e+00
3	3	+4.290e+01	+7.916e-01
2	2	+4.369e+01	+2.162e+00
3	3	+4.586e+01	+3.368e+00
2	2	+4.922e+01	+8.269e-02
3	3	+4.931e+01	+1.798e+00
2	2	+5.110e+01	+3.993e+00
3	3	+5.510e+01	+1.153e+00
1	1	+5.625e+01	+9.861e-01
2	2	+5.724e+01	+1.353e-01
3	3	+5.737e+01	+9.605e-01
1	1	+5.833e+01	+5.046e-01
3	3	+5.884e+01	+3.245e-01
2	2	+5.916e+01	+1.220e-01
1	1	+5.928e+01	+9.296e-01
2	2	+6.021e+01	+2.313e-01
3	3	+6.044e+01	+6.693e-01
1	1	+6.111e+01	+1.950e+00
2	2	+6.306e+01	+8.183e-01
3	3	+6.388e+01	+1.634e+00
2	2	+6.552e+01	+2.112e-01
3	3	+6.573e+01	+6.977e-01
2	2	+6.642e+01	+2.175e-01
3	3	+6.664e+01	+4.379e+00
1	1	+7.102e+01	+4.768e+00
3	3	+7.579e+01	+1.347e+00
2	2	+7.714e+01	+7.236e-01
1	1	+7.786e+01	+1.664e+00
2	2	+7.952e+01	+3.590e-01
1	1	+7.988e+01	+8.139e-02
2	2	+7.996e+01	+4.836e-01
3	3	+8.045e+01	+5.792e-01
1	1	+8.103e+01	+3.660e-01
2	2	+8.139e+01	+2.629e-01
3	3	+8.166e+01	+2.511e-01
2	2	+8.191e+01	+1.448e+00
1	1	+8.335e+01	+9.360e-01
2	2	+8.429e+01	+1.006e+00
3	3	+8.530e+01	+3.112e-01
1	1	+8.561e+01	+5.510e+00
2	2	+9.112e+01	+4.817e+00
3	3	+9.593e+01	+1.171e+00
2	2	+9.711e+01	+1.593e+00
3	3	+9.870e+01	+1.857e+00
1	1	+1.006e+02	+1.364e+00
2	2	+1.019e+02	+3.936e+00
3	3	+1.059e+02	+1.062e+00
2	2	+1.069e+02	+6.839e+00
3	3	+1.138e+02	+2.180e+00
2	2	+1.159e+02	+1.199e+00
3	3	+1.171e+02	+8.080e+00
2	2	+1.252e+02	+4.412e-01
3	3	+1.257e+02	+1.311e+00
2	2	+1.270e+02	+8.491e-02
3	3	+1.271e+02	+5.777e-01
1	1	+1.276e+02	+2.055e+00
2	2	+1.297e+02	+1.484e+00
1	1	+1.312e+02	+1.808e+00
2	2	+1.330e+02	+3.290e+00
3	3	+1.363e+02	+1.565e+00
2	2	+1.378e+02	+2.164e+00
3	3	+1.400e+02	+1.168e+00
2	2	+1.412e+02	+7.958e-01
1	1	+1.420e+02	+3.370e-02
3	3	+1.420e+02	+6.260e-01
2	2	+1.426e+02	+5.801e-01
3	3	+1.432e+02	+2.867e+00
2	2	+1.461e+02	+1.300e-01
3	3	+1.462e+02	+5.502e-01
1	1	+1.467e+02	+1.688e+00
3	3	+1.484e+02	+4.481e-02
2	2	+1.485e+02	+6.760e+00
3	3	+1.552e+02	+1.437e-01
1	1	+1.554e+02	+1.067e+00
0	0	+1.565e+02	+Inf
