%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+1.996e+03	+8.923e+03	+9.649e+03	+0.817
0.100	+2.522e+03	+9.441e+03	+1.094e+04	+0.789
0.200	+3.313e+03	+7.148e+03	+1.015e+04	+0.683
0.300	+2.377e+03	+7.229e+03	+9.684e+03	+0.753
0.400	+3.896e+03	+9.433e+03	+9.764e+03	+0.708
0.500	+2.310e+03	+7.025e+03	+9.591e+03	+0.753
0.600	+9.314e+02	+9.144e+03	+1.007e+04	+0.908
0.700	+1.620e+03	+9.000e+03	+8.814e+03	+0.847
0.800	+2.339e+03	+7.194e+03	+1.089e+04	+0.755
0.900	+1.432e+03	+9.116e+03	+1.026e+04	+0.864
1.000	+1.674e+03	+8.702e+03	+9.962e+03	+0.839
1.100	+1.886e+03	+6.979e+03	+8.308e+03	+0.787
1.200	+2.501e+03	+7.374e+03	+1.009e+04	+0.747
1.300	+2.235e+03	+7.663e+03	+9.968e+03	+0.774
1.400	+6.234e+02	+9.301e+03	+9.886e+03	+0.937
1.500	+1.995e+03	+7.709e+03	+1.051e+04	+0.794
1.600	+2.169e+03	+7.930e+03	+1.089e+04	+0.785
1.700	+2.787e+03	+7.998e+03	+9.273e+03	+0.742
1.800	+2.507e+03	+7.702e+03	+1.072e+04	+0.754
1.900	+2.729e+03	+8.072e+03	+9.637e+03	+0.747
2.000	+2.700e+03	+9.433e+03	+9.538e+03	+0.777
2.100	+2.120e+03	+6.724e+03	+1.067e+04	+0.760
2.200	+1.814e+03	+8.658e+03	+9.535e+03	+0.827
2.300	+1.810e+03	+8.311e+03	+1.072e+04	+0.821
2.400	+1.252e+03	+7.707e+03	+9.274e+03	+0.860
2.500	+2.049e+03	+7.059e+03	+1.006e+04	+0.775
2.600	+1.873e+03	+7.709e+03	+1.089e+04	+0.805
2.700	+2.980e+03	+8.181e+03	+1.202e+04	+0.733
2.800	+1.231e+03	+6.353e+03	+1.009e+04	+0.838
2.900	+1.587e+03	+7.666e+03	+1.171e+04	+0.828
3.000	+1.050e+03	+6.757e+03	+1.110e+04	+0.866
3.100	+2.891e+03	+8.737e+03	+1.066e+04	+0.751
3.200	+1.658e+03	+6.955e+03	+9.798e+03	+0.807
3.300	+2.586e+03	+8.196e+03	+1.029e+04	+0.760
3.400	+1.705e+03	+8.452e+03	+1.052e+04	+0.832
3.500	+1.784e+03	+6.963e+03	+9.330e+03	+0.796
3.600	+5.311e+03	+5.259e+03	+9.488e+03	+0.498
3.700	+7.719e+03	+2.890e+03	+8.411e+03	+0.272
3.800	+7.119e+03	+2.141e+03	+1.024e+04	+0.231
3.900	+7.852e+03	+1.752e+03	+1.049e+04	+0.182
4.000	+7.028e+03	+3.141e+03	+9.907e+03	+0.309
4.100	+6.929e+03	+2.494e+03	+9.818e+03	+0.265
4.200	+6.567e+03	+1.981e+03	+8.924e+03	+0.232
4.300	+7.532e+03	+3.207e+03	+9.943e+03	+0.299
4.400	+8.400e+03	+3.279e+03	+1.007e+04	+0.281
4.500	+6.527e+03	+1.813e+03	+1.050e+04	+0.217
4.600	+8.173e+03	+2.834e+03	+9.921e+03	+0.257
4.700	+7.303e+03	+2.601e+03	+1.019e+04	+0.263
4.800	+7.564e+03	+2.163e+03	+1.217e+04	+0.222
4.900	+6.846e+03	+2.702e+03	+1.009e+04	+0.283
5.000	+7.858e+03	+3.153e+03	+1.031e+04	+0.286
5.100	+6.825e+03	+1.660e+03	+8.659e+03	+0.196
5.200	+7.993e+03	+1.679e+03	+1.028e+04	+0.174
5.300	+7.343e+03	+2.364e+03	+9.846e+03	+0.244
5.400	+8.531e+03	+3.074e+03	+9.441e+03	+0.265
5.500	+7.860e+03	+2.171e+03	+9.795e+03	+0.216
5.600	+7.852e+03	+3.858e+03	+1.144e+04	+0.329
5.700	+8.186e+03	+1.901e+03	+1.001e+04	+0.188
5.800	+7.316e+03	+2.163e+03	+8.201e+03	+0.228
5.900	+7.842e+03	+3.834e+03	+9.350e+03	+0.328
6.000	+8.051e+03	+2.670e+03	+9.721e+03	+0.249
6.100	+6.301e+03	+3.115e+03	+9.969e+03	+0.331
6.200	+7.462e+03	+1.670e+03	+1.171e+04	+0.183
6.300	+8.253e+03	+2.840e+03	+9.106e+03	+0.256
6.400	+7.715e+03	+2.472e+03	+9.516e+03	+0.243
6.500	+7.572e+03	+3.064e+03	+9.843e+03	+0.288
6.600	+7.470e+03	+2.431e+03	+1.148e+04	+0.246
6.700	+6.623e+03	+1.556e+03	+9.100e+03	+0.190
6.800	+8.313e+03	+2.091e+03	+9.988e+03	+0.201
6.900	+7.411e+03	+3.027e+03	+1.185e+04	+0.290
7.000	+9.017e+03	+3.178e+03	+1.025e+04	+0.261
7.100	+7.598e+03	+7.051e+02	+9.855e+03	+0.085
7.200	+6.423e+03	+1.682e+03	+9.699e+03	+0.208
7.300	+7.968e+03	+2.580e+03	+1.059e+04	+0.245
7.400	+7.060e+03	+1.818e+03	+1.038e+04	+0.205
7.500	+7.931e+03	+1.523e+03	+9.669e+03	+0.161
7.600	+7.769e+03	+1.864e+03	+1.084e+04	+0.193
7.700	+6.360e+03	+4.596e+03	+1.037e+04	+0.419
7.800	+8.785e+03	+3.002e+03	+9.523e+03	+0.255
7.900	+8.395e+03	+2.559e+03	+9.581e+03	+0.234
8.000	+7.151e+03	+3.264e+03	+1.038e+04	+0.313
8.100	+6.793e+03	+2.613e+03	+1.019e+04	+0.278
8.200	+8.313e+03	+2.935e+03	+9.984e+03	+0.261
8.300	+8.586e+03	+2.809e+03	+1.070e+04	+0.247
8.400	+8.134e+03	+2.589e+03	+1.089e+04	+0.241
8.500	+6.163e+03	+2.119e+03	+1.102e+04	+0.256
8.600	+7.091e+03	+2.686e+03	+9.727e+03	+0.275
8.700	+6.751e+03	+3.017e+03	+1.110e+04	+0.309
8.800	+7.656e+03	+1.890e+03	+1.132e+04	+0.198
8.900	+7.421e+03	+3.388e+03	+1.100e+04	+0.313
9.000	+7.495e+03	+2.756e+03	+9.357e+03	+0.269
9.100	+6.297e+03	+2.225e+03	+1.043e+04	+0.261
9.200	+9.026e+03	+3.698e+03	+9.171e+03	+0.291
9.300	+7.935e+03	+3.444e+03	+9.559e+03	+0.303
9.400	+6.853e+03	+3.374e+03	+9.942e+03	+0.330
9.500	+6.987e+03	+3.700e+03	+1.026e+04	+0.346
9.600	+6.499e+03	+2.980e+03	+1.147e+04	+0.314
9.700	+7.071e+03	+1.392e+03	+9.910e+03	+0.164
9.800	+8.006e+03	+3.255e+03	+1.036e+04	+0.289
9.900	+4.428e+03	+4.718e+03	+9.474e+03	+0.516
10.000	+4.614e+03	+5.515e+03	+9.533e+03	+0.544
10.100	+4.867e+03	+4.120e+03	+8.469e+03	+0.458
10.200	+5.132e+03	+4.989e+03	+1.018e+04	+0.493
10.300	+3.372e+03	+4.757e+03	+9.870e+03	+0.585
10.400	+3.996e+03	+5.167e+03	+9.306e+03	+0.564
10.500	+1.475e+03	+8.542e+03	+9.872e+03	+0.853
10.600	+1.581e+03	+8.227e+03	+1.033e+04	+0.839
10.700	+2.028e+03	+7.885e+03	+9.514e+03	+0.795
10.800	+2.660e+03	+6.534e+03	+9.391e+03	+0.711
10.900	+2.115e+03	+9.457e+03	+1.104e+04	+0.817
11.000	+1.359e+03	+7.840e+03	+8.907e+03	+0.852
11.100	+6.659e+02	+7.914e+03	+1.019e+04	+0.922
11.200	+2.903e+03	+8.189e+03	+9.346e+03	+0.738
11.300	+2.470e+03	+7.915e+03	+8.746e+03	+0.762
11.400	+1.362e+03	+7.302e+03	+9.605e+03	+0.843
11.500	+2.746e+03	+7.377e+03	+9.584e+03	+0.729
11.600	+2.993e+03	+7.513e+03	+9.129e+03	+0.715
11.700	+1.010e+03	+8.272e+03	+9.281e+03	+0.891
11.800	+1.725e+03	+8.334e+03	+9.653e+03	+0.829
11.900	+2.996e+03	+8.285e+03	+1.012e+04	+0.734
12.000	+1.928e+03	+9.279e+03	+9.276e+03	+0.828
12.100	+2.900e+03	+7.721e+03	+9.607e+03	+0.727
12.200	+2.351e+03	+9.769e+03	+1.026e+04	+0.806
12.300	+1.939e+03	+8.852e+03	+1.012e+04	+0.820
12.400	+1.935e+03	+7.900e+03	+9.079e+03	+0.803
12.500	+1.705e+03	+8.145e+03	+1.083e+04	+0.827
12.600	+2.945e+03	+7.480e+03	+1.090e+04	+0.717
12.700	+1.753e+03	+8.323e+03	+9.263e+03	+0.826
12.800	+5.022e+03	+5.119e+03	+9.881e+03	+0.505
12.900	+5.521e+03	+5.356e+03	+9.226e+03	+0.492
13.000	+5.380e+03	+4.560e+03	+9.973e+03	+0.459
13.100	+5.965e+03	+5.428e+03	+9.840e+03	+0.476
