%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+1.570e+03	+7.323e+03	+1.025e+04	+0.823
0.100	+2.411e+03	+7.172e+03	+9.800e+03	+0.748
0.200	+9.372e+02	+8.344e+03	+1.032e+04	+0.899
0.300	+2.726e+03	+7.728e+03	+1.097e+04	+0.739
0.400	+1.877e+03	+6.658e+03	+1.007e+04	+0.780
0.500	+1.484e+03	+7.480e+03	+1.100e+04	+0.834
0.600	+1.786e+03	+7.305e+03	+9.685e+03	+0.804
0.700	+3.272e+03	+7.510e+03	+1.037e+04	+0.697
0.800	+4.860e+03	+5.156e+03	+8.384e+03	+0.515
0.900	+4.462e+03	+3.989e+03	+9.766e+03	+0.472
1.000	+4.965e+03	+4.523e+03	+1.123e+04	+0.477
1.100	+4.020e+03	+5.594e+03	+1.041e+04	+0.582
1.200	+4.543e+03	+4.705e+03	+8.764e+03	+0.509
1.300	+5.690e+03	+3.850e+03	+9.902e+03	+0.404
1.400	+5.498e+03	+4.510e+03	+9.696e+03	+0.451
1.500	+5.003e+03	+4.361e+03	+1.032e+04	+0.466
1.600	+4.340e+03	+5.956e+03	+1.136e+04	+0.578
1.700	+4.281e+03	+5.113e+03	+1.032e+04	+0.544
1.800	+5.213e+03	+5.887e+03	+9.431e+03	+0.530
1.900	+5.691e+03	+3.713e+03	+9.265e+03	+0.395
2.000	+5.464e+03	+4.599e+03	+1.169e+04	+0.457
2.100	+4.696e+03	+5.526e+03	+9.033e+03	+0.541
2.200	+5.538e+03	+4.930e+03	+1.063e+04	+0.471
2.300	+3.202e+03	+4.814e+03	+1.007e+04	+0.601
2.400	+3.601e+03	+5.123e+03	+1.025e+04	+0.587
2.500	+4.339e+03	+5.134e+03	+1.021e+04	+0.542
2.600	+4.995e+03	+5.216e+03	+1.011e+04	+0.511
2.700	+4.969e+03	+4.483e+03	+1.037e+04	+0.474
2.800	+5.802e+03	+5.490e+03	+9.370e+03	+0.486
2.900	+5.291e+03	+4.617e+03	+1.021e+04	+0.466
3.000	+4.848e+03	+6.022e+03	+1.038e+04	+0.554
3.100	+4.378e+03	+5.644e+03	+9.631e+03	+0.563
3.200	+4.673e+03	+4.923e+03	+1.022e+04	+0.513
3.300	+4.282e+03	+5.826e+03	+1.045e+04	+0.576
3.400	+2.269e+03	+8.798e+03	+9.814e+03	+0.795
3.500	+2.335e+03	+8.792e+03	+9.692e+03	+0.790
3.600	+2.123e+03	+9.530e+03	+9.572e+03	+0.818
3.700	+1.602e+03	+7.151e+03	+9.430e+03	+0.817
3.800	+2.775e+03	+7.641e+03	+1.134e+04	+0.734
3.900	+3.134e+03	+9.127e+03	+1.065e+04	+0.744
4.000	+3.383e+03	+6.578e+03	+1.053e+04	+0.660
4.100	+2.055e+03	+8.140e+03	+1.079e+04	+0.798
4.200	+1.633e+03	+8.791e+03	+1.143e+04	+0.843
4.300	+2.542e+03	+8.641e+03	+1.097e+04	+0.773
4.400	+2.003e+03	+7.681e+03	+1.016e+04	+0.793
4.500	+1.173e+03	+7.293e+03	+1.054e+04	+0.861
4.600	+2.644e+03	+7.763e+03	+9.815e+03	+0.746
4.700	+1.789e+03	+7.771e+03	+1.063e+04	+0.813
4.800	+1.885e+03	+8.583e+03	+1.002e+04	+0.820
4.900	+1.651e+03	+7.649e+03	+9.606e+03	+0.822
5.000	+2.132e+03	+9.229e+03	+9.410e+03	+0.812
5.100	+2.525e+03	+8.064e+03	+9.821e+03	+0.762
5.200	+2.134e+03	+7.491e+03	+1.105e+04	+0.778
