%state	deg. state	t_start (s)	t_dwell (s)
1	1	+0.000e+00	+1.657e+00
2	2	+1.657e+00	+4.209e-01
3	3	+2.078e+00	+4.628e+00
2	2	+6.706e+00	+1.941e-01
3	3	+6.900e+00	+7.190e+00
1	1	+1.409e+01	+1.288e+00
2	2	+1.538e+01	+2.436e+00
3	3	+1.781e+01	+6.953e-01
1	1	+1.851e+01	+2.928e+00
2	2	+2.144e+01	+1.297e+00
3	3	+2.273e+01	+8.609e-03
2	2	+2.274e+01	+1.298e+00
3	3	+2.404e+01	+1.543e+00
2	2	+2.558e+01	+1.341e+00
3	3	+2.692e+01	+2.393e+00
1	1	+2.932e+01	+1.282e+00
2	2	+3.060e+01	+1.739e+00
3	3	+3.234e+01	+3.982e-02
2	2	+3.238e+01	+1.335e+00
3	3	+3.371e+01	+5.592e-01
2	2	+3.427e+01	+3.544e+00
3	3	+3.782e+01	+4.680e-01
2	2	+3.829e+01	+8.671e-01
3	3	+3.915e+01	+2.045e-01
2	2	+3.936e+01	+1.098e+00
3	3	+4.046e+01	+1.180e-01
2	2	+4.057e+01	+1.010e+00
3	3	+4.158e+01	+4.861e-01
1	1	+4.207e+01	+5.035e-01
2	2	+4.257e+01	+5.817e-02
1	1	+4.263e+01	+2.579e+00
2	2	+4.521e+01	+1.655e+00
3	3	+4.687e+01	+2.397e+00
1	1	+4.926e+01	+8.358e-01
2	2	+5.010e+01	+2.707e+00
3	3	+5.281e+01	+1.106e+00
1	1	+5.391e+01	+3.406e+00
2	2	+5.732e+01	+8.171e-01
3	3	+5.813e+01	+9.210e-01
2	2	+5.906e+01	+5.808e+00
3	3	+6.486e+01	+2.211e+00
2	2	+6.708e+01	+2.367e+00
3	3	+6.944e+01	+2.581e+00
1	1	+7.202e+01	+5.020e-01
3	3	+7.253e+01	+3.029e+00
2	2	+7.555e+01	+4.029e-01
3	3	+7.596e+01	+3.963e-01
2	2	+7.635e+01	+6.404e-01
3	3	+7.699e+01	+4.469e-01
2	2	+7.744e+01	+4.591e-01
1	1	+7.790e+01	+2.501e+00
2	2	+8.040e+01	+4.634e+00
3	3	+8.503e+01	+6.593e+00
2	2	+9.163e+01	+7.554e+00
3	3	+9.918e+01	+5.123e-01
2	2	+9.969e+01	+7.478e-01
0	0	+1.004e+02	+Inf
