%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+7.117e+03	+3.791e+03	+1.000e+04	+0.348
0.100	+7.642e+03	+2.976e+03	+9.606e+03	+0.280
0.200	+7.648e+03	+2.882e+03	+9.127e+03	+0.274
0.300	+8.457e+03	+2.123e+03	+8.976e+03	+0.201
0.400	+7.428e+03	+3.123e+03	+1.031e+04	+0.296
0.500	+8.125e+03	+3.185e+03	+1.076e+04	+0.282
0.600	+6.917e+03	+2.061e+03	+1.042e+04	+0.230
0.700	+6.753e+03	+2.335e+03	+9.021e+03	+0.257
0.800	+5.049e+03	+3.656e+03	+9.334e+03	+0.420
0.900	+5.068e+03	+4.915e+03	+9.617e+03	+0.492
1.000	+5.887e+03	+4.209e+03	+1.040e+04	+0.417
1.100	+3.103e+03	+5.991e+03	+1.040e+04	+0.659
1.200	+2.088e+03	+6.823e+03	+1.073e+04	+0.766
1.300	+3.664e+03	+8.123e+03	+1.095e+04	+0.689
1.400	+2.218e+03	+8.627e+03	+1.095e+04	+0.795
1.500	+2.458e+03	+7.219e+03	+1.085e+04	+0.746
1.600	+2.430e+03	+7.927e+03	+9.936e+03	+0.765
1.700	+2.765e+03	+7.150e+03	+9.234e+03	+0.721
1.800	+1.289e+03	+8.207e+03	+9.770e+03	+0.864
1.900	+1.084e+03	+7.203e+03	+1.032e+04	+0.869
2.000	+2.500e+03	+6.165e+03	+1.006e+04	+0.712
2.100	+2.138e+03	+6.998e+03	+1.040e+04	+0.766
2.200	+1.379e+03	+8.776e+03	+1.024e+04	+0.864
2.300	+2.204e+03	+6.936e+03	+1.166e+04	+0.759
2.400	+1.993e+03	+9.163e+03	+1.028e+04	+0.821
2.500	+6.097e+02	+8.010e+03	+1.049e+04	+0.929
2.600	+3.498e+03	+5.803e+03	+1.035e+04	+0.624
2.700	+4.249e+03	+4.601e+03	+1.097e+04	+0.520
2.800	+4.721e+03	+4.618e+03	+1.043e+04	+0.494
2.900	+3.167e+03	+6.763e+03	+9.688e+03	+0.681
3.000	+1.708e+03	+8.037e+03	+9.424e+03	+0.825
3.100	+9.273e+02	+6.802e+03	+1.013e+04	+0.880
3.200	+4.900e+02	+8.064e+03	+1.040e+04	+0.943
3.300	+1.428e+03	+7.469e+03	+9.913e+03	+0.839
3.400	+1.241e+03	+9.150e+03	+9.650e+03	+0.881
3.500	+1.633e+03	+8.327e+03	+1.083e+04	+0.836
3.600	+5.542e+02	+8.604e+03	+9.508e+03	+0.939
3.700	+1.128e+03	+6.845e+03	+9.387e+03	+0.859
3.800	+1.302e+03	+7.474e+03	+1.044e+04	+0.852
3.900	+2.146e+03	+7.619e+03	+9.274e+03	+0.780
4.000	+2.622e+03	+8.190e+03	+1.078e+04	+0.758
4.100	+2.292e+03	+7.909e+03	+9.697e+03	+0.775
4.200	+1.512e+03	+8.323e+03	+9.582e+03	+0.846
4.300	+1.605e+03	+8.401e+03	+1.021e+04	+0.840
4.400	+2.749e+03	+8.207e+03	+1.032e+04	+0.749
4.500	+2.486e+03	+7.496e+03	+9.634e+03	+0.751
