%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+7.619e+03	+3.600e+03	+1.036e+04	+0.321
0.100	+8.129e+03	+2.941e+03	+9.842e+03	+0.266
0.200	+7.247e+03	+2.216e+03	+9.710e+03	+0.234
0.300	+7.832e+03	+2.988e+03	+1.013e+04	+0.276
0.400	+8.173e+03	+1.848e+03	+9.783e+03	+0.184
0.500	+7.985e+03	+2.687e+03	+9.396e+03	+0.252
0.600	+8.276e+03	+1.782e+03	+9.529e+03	+0.177
0.700	+8.282e+03	+1.953e+03	+1.101e+04	+0.191
0.800	+8.506e+03	+2.480e+03	+1.155e+04	+0.226
0.900	+7.392e+03	+3.447e+03	+1.005e+04	+0.318
1.000	+7.076e+03	+3.054e+03	+1.018e+04	+0.301
1.100	+7.589e+03	+3.104e+03	+1.066e+04	+0.290
1.200	+9.786e+02	+7.536e+03	+1.012e+04	+0.885
1.300	+3.723e+03	+7.694e+03	+9.332e+03	+0.674
1.400	+1.750e+03	+7.672e+03	+1.134e+04	+0.814
1.500	+2.449e+03	+9.045e+03	+1.147e+04	+0.787
1.600	+1.522e+03	+8.419e+03	+1.137e+04	+0.847
1.700	+1.612e+03	+8.501e+03	+1.023e+04	+0.841
1.800	+1.016e+03	+8.748e+03	+1.127e+04	+0.896
1.900	+1.280e+03	+8.179e+03	+9.184e+03	+0.865
2.000	+3.112e+03	+8.298e+03	+9.597e+03	+0.727
2.100	+8.356e+02	+7.217e+03	+1.027e+04	+0.896
2.200	+2.356e+03	+7.737e+03	+1.049e+04	+0.767
2.300	+1.249e+03	+7.468e+03	+8.900e+03	+0.857
2.400	+1.503e+03	+7.751e+03	+1.021e+04	+0.838
2.500	+3.064e+03	+8.434e+03	+1.018e+04	+0.734
2.600	+2.882e+03	+8.556e+03	+1.027e+04	+0.748
2.700	+4.914e+02	+8.230e+03	+9.105e+03	+0.944
2.800	+2.208e+03	+8.076e+03	+9.766e+03	+0.785
2.900	+9.950e+02	+8.180e+03	+9.315e+03	+0.892
3.000	+2.272e+03	+8.405e+03	+1.032e+04	+0.787
3.100	+2.112e+03	+7.460e+03	+8.739e+03	+0.779
3.200	+5.016e+02	+8.010e+03	+8.222e+03	+0.941
3.300	+2.824e+03	+9.682e+03	+9.820e+03	+0.774
3.400	+1.023e+03	+7.158e+03	+8.967e+03	+0.875
3.500	+5.630e+03	+4.794e+03	+1.010e+04	+0.460
3.600	+7.611e+03	+2.901e+03	+9.975e+03	+0.276
3.700	+7.467e+03	+2.296e+03	+9.379e+03	+0.235
3.800	+7.934e+03	+2.856e+03	+1.030e+04	+0.265
3.900	+7.187e+03	+2.096e+03	+8.761e+03	+0.226
4.000	+7.063e+03	+2.999e+03	+1.040e+04	+0.298
4.100	+7.336e+03	+2.743e+03	+8.415e+03	+0.272
4.200	+7.829e+03	+3.478e+03	+9.648e+03	+0.308
4.300	+6.708e+03	+1.879e+03	+1.050e+04	+0.219
4.400	+6.848e+03	+2.982e+03	+1.080e+04	+0.303
4.500	+7.304e+03	+1.732e+03	+1.042e+04	+0.192
4.600	+8.126e+03	+2.710e+03	+9.791e+03	+0.250
4.700	+7.149e+03	+3.404e+03	+9.182e+03	+0.323
4.800	+8.251e+03	+3.632e+03	+1.161e+04	+0.306
4.900	+8.460e+03	+2.637e+03	+1.063e+04	+0.238
5.000	+7.238e+03	+1.741e+03	+9.221e+03	+0.194
5.100	+5.358e+03	+4.335e+03	+1.100e+04	+0.447
5.200	+4.787e+03	+4.568e+03	+1.027e+04	+0.488
5.300	+2.964e+03	+5.348e+03	+8.864e+03	+0.643
5.400	+4.459e+03	+5.322e+03	+1.072e+04	+0.544
5.500	+5.076e+03	+4.577e+03	+1.101e+04	+0.474
5.600	+5.447e+03	+4.106e+03	+1.090e+04	+0.430
5.700	+4.568e+03	+5.178e+03	+8.844e+03	+0.531
5.800	+5.035e+03	+4.785e+03	+9.548e+03	+0.487
5.900	+4.720e+03	+5.094e+03	+8.970e+03	+0.519
6.000	+5.302e+03	+5.545e+03	+1.095e+04	+0.511
6.100	+3.521e+03	+4.796e+03	+9.763e+03	+0.577
6.200	+4.637e+03	+4.344e+03	+1.032e+04	+0.484
6.300	+5.220e+03	+4.982e+03	+9.045e+03	+0.488
6.400	+3.663e+03	+5.250e+03	+1.008e+04	+0.589
6.500	+4.397e+03	+5.594e+03	+9.836e+03	+0.560
6.600	+5.304e+03	+5.740e+03	+9.493e+03	+0.520
