%state	deg. state	t_start (s)	t_dwell (s)
2	2	+0.000e+00	+6.270e-01
3	3	+6.270e-01	+1.627e+00
1	1	+2.254e+00	+2.028e+00
2	2	+4.282e+00	+8.589e-01
3	3	+5.141e+00	+1.005e+00
1	1	+6.145e+00	+1.162e+00
2	2	+7.307e+00	+9.953e-01
3	3	+8.302e+00	+6.022e-01
2	2	+8.905e+00	+2.494e+00
1	1	+1.140e+01	+1.191e-01
2	2	+1.152e+01	+5.872e-01
3	3	+1.210e+01	+6.913e-01
1	1	+1.280e+01	+5.561e+00
2	2	+1.836e+01	+5.474e-01
3	3	+1.890e+01	+1.565e-02
2	2	+1.892e+01	+2.630e+00
1	1	+2.155e+01	+1.371e-01
2	2	+2.169e+01	+3.829e-01
3	3	+2.207e+01	+1.097e-01
1	1	+2.218e+01	+3.083e-01
2	2	+2.249e+01	+3.896e+00
3	3	+2.638e+01	+6.355e+00
1	1	+3.274e+01	+3.872e+00
3	3	+3.661e+01	+3.682e-01
1	1	+3.698e+01	+9.781e-01
2	2	+3.796e+01	+1.766e-01
3	3	+3.813e+01	+2.633e+00
2	2	+4.077e+01	+1.317e+00
3	3	+4.208e+01	+5.333e-01
2	2	+4.262e+01	+7.295e-01
1	1	+4.335e+01	+2.260e+00
3	3	+4.561e+01	+5.918e-01
1	1	+4.620e+01	+2.537e+00
2	2	+4.874e+01	+3.596e+00
1	1	+5.233e+01	+4.503e-01
2	2	+5.278e+01	+3.821e+00
0	0	+5.660e+01	+Inf
