%state	deg. state	t_start (s)	t_dwell (s)
1	1	+0.000e+00	+2.919e-01
2	2	+2.919e-01	+2.524e+00
3	3	+2.816e+00	+1.370e+00
2	2	+4.186e+00	+2.460e+00
3	3	+6.646e+00	+9.538e-01
2	2	+7.600e+00	+8.549e+00
3	3	+1.615e+01	+1.338e-01
1	1	+1.628e+01	+9.869e-01
3	3	+1.727e+01	+3.256e-01
1	1	+1.760e+01	+1.499e+00
2	2	+1.909e+01	+3.595e-01
3	3	+1.945e+01	+5.193e+00
2	2	+2.465e+01	+1.243e+00
3	3	+2.589e+01	+1.199e+00
1	1	+2.709e+01	+5.435e+00
2	2	+3.252e+01	+2.051e+00
1	1	+3.457e+01	+1.051e+00
3	3	+3.563e+01	+3.969e+00
2	2	+3.959e+01	+2.406e+00
3	3	+4.200e+01	+7.288e-01
2	2	+4.273e+01	+8.525e-01
3	3	+4.358e+01	+6.969e-01
2	2	+4.428e+01	+2.106e+00
1	1	+4.638e+01	+2.810e-01
2	2	+4.667e+01	+1.902e+00
3	3	+4.857e+01	+1.116e+00
2	2	+4.968e+01	+6.527e-01
3	3	+5.034e+01	+4.361e+00
2	2	+5.470e+01	+2.364e+00
1	1	+5.706e+01	+1.260e+00
3	3	+5.832e+01	+1.927e+00
1	1	+6.025e+01	+1.755e+00
2	2	+6.200e+01	+1.559e+00
3	3	+6.356e+01	+1.058e+00
1	1	+6.462e+01	+3.032e+00
2	2	+6.765e+01	+1.100e+00
3	3	+6.875e+01	+2.322e-01
2	2	+6.899e+01	+1.224e+00
1	1	+7.021e+01	+2.143e+00
2	2	+7.235e+01	+1.669e+00
3	3	+7.402e+01	+3.825e-01
2	2	+7.441e+01	+2.411e+00
3	3	+7.682e+01	+7.211e-01
2	2	+7.754e+01	+1.281e+00
3	3	+7.882e+01	+5.128e-01
2	2	+7.933e+01	+5.140e+00
3	3	+8.447e+01	+2.160e-02
2	2	+8.449e+01	+3.404e+00
3	3	+8.790e+01	+2.863e-01
2	2	+8.818e+01	+2.225e-01
3	3	+8.841e+01	+2.874e+00
2	2	+9.128e+01	+3.604e-01
3	3	+9.164e+01	+2.217e+00
2	2	+9.386e+01	+4.155e+00
3	3	+9.801e+01	+1.073e-01
2	2	+9.812e+01	+2.042e+00
3	3	+1.002e+02	+2.731e-01
2	2	+1.004e+02	+2.152e+00
3	3	+1.026e+02	+1.193e-01
2	2	+1.027e+02	+2.609e+00
3	3	+1.053e+02	+3.290e-01
1	1	+1.056e+02	+8.167e-01
2	2	+1.065e+02	+2.397e+00
3	3	+1.089e+02	+9.390e-01
2	2	+1.098e+02	+1.270e+00
1	1	+1.111e+02	+3.274e+00
2	2	+1.143e+02	+7.927e-01
1	1	+1.151e+02	+3.189e-01
2	2	+1.155e+02	+7.162e-02
3	3	+1.155e+02	+2.047e+00
1	1	+1.176e+02	+3.916e+00
2	2	+1.215e+02	+7.637e-01
3	3	+1.222e+02	+3.049e+00
0	0	+1.253e+02	+Inf
