%state	deg. state	t_start (s)	t_dwell (s)
2	2	+0.000e+00	+6.735e-01
3	3	+6.735e-01	+4.773e-01
2	2	+1.151e+00	+1.013e+00
3	3	+2.164e+00	+2.204e+00
1	1	+4.368e+00	+3.067e-02
2	2	+4.399e+00	+4.080e+00
3	3	+8.479e+00	+2.257e+00
2	2	+1.074e+01	+2.154e+00
3	3	+1.289e+01	+3.316e+00
1	1	+1.621e+01	+1.757e-02
2	2	+1.622e+01	+2.190e+00
3	3	+1.841e+01	+7.047e+00
1	1	+2.546e+01	+7.488e-02
2	2	+2.554e+01	+3.917e-01
3	3	+2.593e+01	+7.866e-02
2	2	+2.601e+01	+1.037e+00
1	1	+2.704e+01	+1.079e+00
2	2	+2.812e+01	+1.322e+00
3	3	+2.944e+01	+2.542e-01
2	2	+2.970e+01	+1.580e+00
3	3	+3.128e+01	+8.839e-01
1	1	+3.216e+01	+5.341e+00
2	2	+3.750e+01	+3.571e-02
3	3	+3.754e+01	+3.268e+00
1	1	+4.081e+01	+3.403e+00
2	2	+4.421e+01	+1.866e-01
3	3	+4.440e+01	+1.839e+00
1	1	+4.623e+01	+6.922e+00
2	2	+5.316e+01	+4.192e-01
3	3	+5.358e+01	+5.186e+00
1	1	+5.876e+01	+6.542e+00
2	2	+6.530e+01	+4.215e+00
3	3	+6.952e+01	+2.411e+00
2	2	+7.193e+01	+2.222e-01
3	3	+7.215e+01	+5.085e+00
2	2	+7.724e+01	+6.921e-02
3	3	+7.731e+01	+3.030e-02
1	1	+7.734e+01	+3.791e-01
2	2	+7.772e+01	+2.160e+00
3	3	+7.988e+01	+1.558e+00
1	1	+8.143e+01	+2.704e+00
2	2	+8.414e+01	+1.266e+00
3	3	+8.540e+01	+6.247e-01
2	2	+8.603e+01	+4.433e-01
1	1	+8.647e+01	+6.277e-01
3	3	+8.710e+01	+2.833e-01
1	1	+8.738e+01	+1.911e+00
2	2	+8.929e+01	+1.744e+00
3	3	+9.104e+01	+1.066e+00
2	2	+9.210e+01	+2.589e+00
3	3	+9.469e+01	+2.398e+00
0	0	+9.709e+01	+Inf
