%state	deg. state	t_start (s)	t_dwell (s)
2	2	+0.000e+00	+1.885e+00
1	1	+1.885e+00	+4.535e+00
2	2	+6.420e+00	+2.263e-01
3	3	+6.646e+00	+4.134e+00
2	2	+1.078e+01	+6.075e+00
3	3	+1.686e+01	+3.646e+00
2	2	+2.050e+01	+1.166e-01
3	3	+2.062e+01	+3.940e-01
2	2	+2.101e+01	+9.497e+00
1	1	+3.051e+01	+3.477e+00
2	2	+3.399e+01	+9.804e-01
3	3	+3.497e+01	+3.769e+00
2	2	+3.874e+01	+3.006e+00
1	1	+4.174e+01	+1.932e+00
2	2	+4.367e+01	+1.656e-01
3	3	+4.384e+01	+1.402e-01
2	2	+4.398e+01	+9.689e-01
3	3	+4.495e+01	+5.265e-02
2	2	+4.500e+01	+1.832e+00
3	3	+4.683e+01	+1.210e+00
1	1	+4.804e+01	+9.327e-02
2	2	+4.814e+01	+8.761e-01
1	1	+4.901e+01	+6.267e+00
2	2	+5.528e+01	+7.403e-01
3	3	+5.602e+01	+2.096e+00
2	2	+5.812e+01	+7.146e+00
3	3	+6.526e+01	+4.708e-01
1	1	+6.573e+01	+1.241e-01
2	2	+6.586e+01	+3.574e+00
3	3	+6.943e+01	+2.185e+00
1	1	+7.162e+01	+6.416e-01
2	2	+7.226e+01	+8.635e-01
3	3	+7.312e+01	+4.088e+00
2	2	+7.721e+01	+1.181e+00
3	3	+7.839e+01	+3.585e-01
2	2	+7.875e+01	+5.244e+00
3	3	+8.399e+01	+2.715e-02
2	2	+8.402e+01	+2.435e+00
3	3	+8.645e+01	+4.990e-01
2	2	+8.695e+01	+1.937e+00
3	3	+8.889e+01	+2.059e+00
2	2	+9.095e+01	+1.486e+00
3	3	+9.244e+01	+1.108e+00
1	1	+9.354e+01	+7.971e+00
2	2	+1.015e+02	+1.020e+00
3	3	+1.025e+02	+3.011e+00
1	1	+1.055e+02	+9.534e+00
3	3	+1.151e+02	+1.721e+00
2	2	+1.168e+02	+6.373e+00
1	1	+1.232e+02	+1.867e+00
2	2	+1.250e+02	+3.428e-02
3	3	+1.251e+02	+3.012e-01
1	1	+1.254e+02	+9.116e+00
0	0	+1.345e+02	+Inf
