%state	deg. state	t_start (s)	t_dwell (s)
2	2	+0.000e+00	+1.008e+00
3	3	+1.008e+00	+1.283e+00
2	2	+2.291e+00	+1.542e+00
3	3	+3.833e+00	+1.074e+00
2	2	+4.907e+00	+1.064e+00
3	3	+5.972e+00	+2.220e+00
2	2	+8.191e+00	+1.895e-01
3	3	+8.381e+00	+3.236e+00
2	2	+1.162e+01	+7.526e+00
3	3	+1.914e+01	+1.774e+00
1	1	+2.092e+01	+1.288e-01
3	3	+2.105e+01	+3.465e+00
2	2	+2.451e+01	+9.672e-01
1	1	+2.548e+01	+7.451e-02
2	2	+2.555e+01	+1.841e-01
3	3	+2.574e+01	+2.526e+00
2	2	+2.826e+01	+3.533e+00
3	3	+3.180e+01	+3.003e+00
2	2	+3.480e+01	+1.159e+00
3	3	+3.596e+01	+4.289e-01
1	1	+3.639e+01	+1.126e+00
2	2	+3.751e+01	+1.581e-02
3	3	+3.753e+01	+3.999e+00
2	2	+4.153e+01	+2.368e+00
3	3	+4.389e+01	+5.336e-01
1	1	+4.443e+01	+8.755e-01
2	2	+4.530e+01	+1.056e+00
3	3	+4.636e+01	+1.225e-01
2	2	+4.648e+01	+8.132e-02
1	1	+4.656e+01	+1.397e-01
2	2	+4.670e+01	+2.739e+00
1	1	+4.944e+01	+2.274e+00
0	0	+5.172e+01	+Inf
