%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+7.948e+03	+2.036e+03	+1.038e+04	+0.204
0.100	+8.487e+03	+1.610e+03	+1.062e+04	+0.159
0.200	+7.340e+03	+3.778e+03	+1.026e+04	+0.340
0.300	+5.103e+03	+6.027e+03	+1.001e+04	+0.542
0.400	+5.910e+03	+4.733e+03	+9.730e+03	+0.445
0.500	+4.614e+03	+5.083e+03	+9.081e+03	+0.524
0.600	+3.441e+03	+4.965e+03	+9.797e+03	+0.591
0.700	+2.209e+03	+8.071e+03	+9.271e+03	+0.785
0.800	+1.126e+03	+7.854e+03	+9.566e+03	+0.875
0.900	+1.007e+03	+7.976e+03	+9.573e+03	+0.888
1.000	+2.247e+03	+9.123e+03	+1.157e+04	+0.802
1.100	+1.749e+03	+7.459e+03	+9.992e+03	+0.810
1.200	+1.871e+03	+7.414e+03	+9.849e+03	+0.798
1.300	+2.775e+03	+8.178e+03	+1.004e+04	+0.747
1.400	+1.699e+03	+8.120e+03	+9.841e+03	+0.827
1.500	+2.439e+03	+8.060e+03	+1.048e+04	+0.768
1.600	+1.621e+03	+5.964e+03	+1.002e+04	+0.786
1.700	+2.210e+03	+8.318e+03	+1.017e+04	+0.790
1.800	+3.020e+03	+8.000e+03	+8.083e+03	+0.726
1.900	+1.209e+03	+7.854e+03	+1.059e+04	+0.867
2.000	+1.685e+03	+6.865e+03	+9.847e+03	+0.803
2.100	+9.166e+02	+8.169e+03	+1.080e+04	+0.899
2.200	+1.038e+03	+8.696e+03	+1.039e+04	+0.893
2.300	+3.381e+03	+7.967e+03	+1.022e+04	+0.702
2.400	+1.945e+03	+8.356e+03	+9.688e+03	+0.811
2.500	+3.000e+03	+7.985e+03	+1.033e+04	+0.727
2.600	+1.840e+03	+8.115e+03	+1.066e+04	+0.815
2.700	+1.496e+03	+7.659e+03	+1.086e+04	+0.837
2.800	+2.190e+03	+9.852e+03	+1.042e+04	+0.818
2.900	+1.137e+03	+8.336e+03	+1.182e+04	+0.880
3.000	+1.881e+03	+7.937e+03	+1.009e+04	+0.808
3.100	+1.436e+03	+8.124e+03	+9.699e+03	+0.850
3.200	+2.034e+03	+6.969e+03	+1.061e+04	+0.774
3.300	+2.342e+03	+8.099e+03	+1.034e+04	+0.776
3.400	+1.693e+03	+8.547e+03	+8.671e+03	+0.835
3.500	+9.130e+02	+9.172e+03	+1.006e+04	+0.909
3.600	+3.031e+03	+7.540e+03	+1.070e+04	+0.713
3.700	+1.752e+03	+8.069e+03	+1.022e+04	+0.822
3.800	+2.992e+03	+7.890e+03	+1.009e+04	+0.725
3.900	+2.584e+03	+7.439e+03	+1.038e+04	+0.742
4.000	+2.100e+03	+6.765e+03	+9.860e+03	+0.763
4.100	+4.222e+03	+6.825e+03	+8.858e+03	+0.618
4.200	+4.599e+03	+5.021e+03	+1.021e+04	+0.522
4.300	+5.424e+03	+4.482e+03	+9.067e+03	+0.452
4.400	+5.101e+03	+5.495e+03	+1.019e+04	+0.519
4.500	+4.619e+03	+4.106e+03	+1.028e+04	+0.471
4.600	+5.015e+03	+5.171e+03	+9.190e+03	+0.508
4.700	+6.043e+03	+4.539e+03	+9.544e+03	+0.429
4.800	+6.004e+03	+5.315e+03	+9.597e+03	+0.470
4.900	+5.234e+03	+4.685e+03	+9.472e+03	+0.472
5.000	+4.148e+03	+5.419e+03	+1.070e+04	+0.566
5.100	+4.162e+03	+4.935e+03	+9.462e+03	+0.542
5.200	+5.281e+03	+5.174e+03	+1.105e+04	+0.495
5.300	+5.446e+03	+4.278e+03	+1.006e+04	+0.440
5.400	+4.946e+03	+5.226e+03	+9.756e+03	+0.514
5.500	+3.755e+03	+5.993e+03	+9.788e+03	+0.615
5.600	+3.604e+03	+5.193e+03	+9.616e+03	+0.590
5.700	+4.763e+03	+5.647e+03	+1.029e+04	+0.542
5.800	+3.663e+03	+4.622e+03	+1.033e+04	+0.558
5.900	+5.505e+03	+5.863e+03	+9.370e+03	+0.516
6.000	+4.322e+03	+5.007e+03	+1.147e+04	+0.537
6.100	+4.385e+03	+5.615e+03	+9.622e+03	+0.562
6.200	+5.142e+03	+5.086e+03	+9.179e+03	+0.497
6.300	+5.752e+03	+5.405e+03	+1.043e+04	+0.484
6.400	+3.999e+03	+5.498e+03	+1.079e+04	+0.579
6.500	+2.313e+03	+8.701e+03	+9.791e+03	+0.790
6.600	+2.746e+03	+7.066e+03	+9.793e+03	+0.720
6.700	+2.469e+03	+7.068e+03	+1.050e+04	+0.741
6.800	+3.423e+03	+9.494e+03	+8.254e+03	+0.735
6.900	+2.029e+03	+8.411e+03	+9.391e+03	+0.806
7.000	+3.280e+03	+7.042e+03	+1.065e+04	+0.682
7.100	+5.279e+03	+5.374e+03	+1.010e+04	+0.504
7.200	+4.700e+03	+4.851e+03	+1.040e+04	+0.508
7.300	+5.472e+03	+5.691e+03	+9.299e+03	+0.510
7.400	+5.543e+03	+5.141e+03	+1.035e+04	+0.481
7.500	+5.430e+03	+4.648e+03	+9.204e+03	+0.461
7.600	+4.284e+03	+6.022e+03	+9.569e+03	+0.584
7.700	+5.193e+03	+4.580e+03	+9.916e+03	+0.469
7.800	+4.384e+03	+4.731e+03	+8.400e+03	+0.519
7.900	+3.654e+03	+6.281e+03	+9.972e+03	+0.632
8.000	+2.336e+03	+7.904e+03	+1.056e+04	+0.772
8.100	+1.536e+03	+8.654e+03	+1.005e+04	+0.849
8.200	+2.878e+03	+8.091e+03	+1.090e+04	+0.738
8.300	+4.032e+03	+6.066e+03	+1.022e+04	+0.601
8.400	+4.953e+03	+4.429e+03	+9.965e+03	+0.472
