%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+9.969e+02	+7.553e+03	+1.070e+04	+0.883
0.100	+5.251e+02	+7.653e+03	+1.051e+04	+0.936
0.200	+2.916e+03	+6.755e+03	+1.072e+04	+0.698
0.300	+2.434e+03	+7.514e+03	+1.016e+04	+0.755
0.400	+2.496e+03	+7.230e+03	+9.932e+03	+0.743
0.500	+2.056e+03	+8.007e+03	+9.008e+03	+0.796
0.600	+2.929e+03	+8.125e+03	+1.099e+04	+0.735
0.700	+3.280e+03	+7.999e+03	+9.455e+03	+0.709
0.800	+3.561e+03	+4.797e+03	+1.019e+04	+0.574
0.900	+6.989e+03	+2.849e+03	+1.004e+04	+0.290
1.000	+7.945e+03	+3.030e+03	+9.873e+03	+0.276
1.100	+7.775e+03	+1.910e+03	+9.028e+03	+0.197
1.200	+7.458e+03	+3.024e+03	+9.887e+03	+0.289
1.300	+5.075e+03	+5.892e+03	+8.692e+03	+0.537
1.400	+4.658e+03	+4.908e+03	+9.932e+03	+0.513
1.500	+5.724e+03	+5.481e+03	+9.271e+03	+0.489
1.600	+4.742e+03	+5.465e+03	+9.530e+03	+0.535
1.700	+2.477e+03	+6.222e+03	+1.002e+04	+0.715
1.800	+1.894e+03	+7.892e+03	+1.019e+04	+0.806
1.900	+3.242e+03	+8.237e+03	+9.456e+03	+0.718
2.000	+2.232e+03	+8.568e+03	+9.968e+03	+0.793
2.100	+2.429e+03	+7.987e+03	+1.069e+04	+0.767
2.200	+2.634e+03	+8.165e+03	+1.010e+04	+0.756
2.300	+1.224e+03	+8.405e+03	+9.042e+03	+0.873
2.400	+1.285e+03	+7.745e+03	+9.505e+03	+0.858
2.500	+1.754e+03	+7.943e+03	+1.136e+04	+0.819
2.600	+2.039e+03	+8.418e+03	+1.026e+04	+0.805
2.700	+1.619e+03	+7.754e+03	+9.087e+03	+0.827
2.800	+2.917e+03	+6.572e+03	+1.072e+04	+0.693
2.900	+5.898e+03	+4.561e+03	+1.063e+04	+0.436
3.000	+4.187e+03	+4.835e+03	+9.927e+03	+0.536
3.100	+4.428e+03	+5.288e+03	+9.733e+03	+0.544
3.200	+1.615e+03	+8.277e+03	+1.004e+04	+0.837
3.300	+1.287e+03	+8.189e+03	+9.923e+03	+0.864
3.400	+2.793e+03	+7.249e+03	+1.114e+04	+0.722
3.500	+2.168e+03	+8.989e+03	+9.616e+03	+0.806
3.600	+2.298e+03	+7.577e+03	+9.568e+03	+0.767
3.700	+2.440e+03	+7.893e+03	+1.027e+04	+0.764
3.800	+1.830e+03	+8.690e+03	+9.262e+03	+0.826
3.900	+9.487e+02	+6.852e+03	+1.017e+04	+0.878
4.000	+1.607e+03	+8.184e+03	+1.057e+04	+0.836
4.100	+2.384e+03	+8.320e+03	+1.168e+04	+0.777
4.200	+2.014e+03	+8.315e+03	+1.033e+04	+0.805
4.300	+4.584e+03	+6.315e+03	+9.942e+03	+0.579
4.400	+6.417e+03	+2.650e+03	+1.011e+04	+0.292
4.500	+7.786e+03	+3.383e+03	+1.037e+04	+0.303
4.600	+6.883e+03	+2.622e+03	+9.518e+03	+0.276
4.700	+8.131e+03	+3.675e+03	+9.184e+03	+0.311
4.800	+7.422e+03	+3.579e+03	+9.496e+03	+0.325
4.900	+6.221e+03	+2.960e+03	+1.020e+04	+0.322
5.000	+7.889e+03	+2.332e+03	+9.562e+03	+0.228
5.100	+6.648e+03	+2.260e+03	+1.050e+04	+0.254
5.200	+6.210e+03	+3.273e+03	+9.744e+03	+0.345
5.300	+4.471e+03	+5.244e+03	+1.095e+04	+0.540
5.400	+5.321e+03	+5.560e+03	+9.272e+03	+0.511
5.500	+4.433e+03	+4.823e+03	+1.020e+04	+0.521
5.600	+5.377e+03	+6.051e+03	+9.963e+03	+0.529
5.700	+4.143e+03	+5.031e+03	+1.033e+04	+0.548
5.800	+4.657e+03	+5.136e+03	+9.796e+03	+0.524
5.900	+2.100e+03	+8.952e+03	+1.018e+04	+0.810
6.000	+1.804e+03	+8.382e+03	+1.086e+04	+0.823
6.100	+2.052e+03	+8.775e+03	+1.083e+04	+0.810
6.200	+3.453e+03	+7.434e+03	+1.021e+04	+0.683
6.300	+4.867e+03	+5.357e+03	+9.762e+03	+0.524
6.400	+6.058e+03	+4.756e+03	+1.039e+04	+0.440
6.500	+4.966e+03	+4.417e+03	+1.038e+04	+0.471
6.600	+5.799e+03	+4.862e+03	+9.523e+03	+0.456
6.700	+6.620e+03	+2.203e+03	+9.667e+03	+0.250
6.800	+7.547e+03	+2.557e+03	+1.028e+04	+0.253
6.900	+6.737e+03	+2.705e+03	+1.075e+04	+0.286
7.000	+6.617e+03	+2.512e+03	+8.718e+03	+0.275
7.100	+6.328e+03	+2.654e+03	+1.027e+04	+0.296
7.200	+7.890e+03	+2.349e+03	+1.022e+04	+0.229
7.300	+4.249e+03	+4.662e+03	+1.054e+04	+0.523
7.400	+5.977e+03	+5.471e+03	+8.664e+03	+0.478
7.500	+4.579e+03	+4.264e+03	+9.901e+03	+0.482
7.600	+5.372e+03	+5.926e+03	+1.004e+04	+0.525
7.700	+4.716e+03	+5.359e+03	+8.741e+03	+0.532
7.800	+5.905e+03	+4.399e+03	+1.093e+04	+0.427
7.900	+5.828e+03	+5.933e+03	+1.093e+04	+0.504
8.000	+4.867e+03	+5.073e+03	+9.879e+03	+0.510
8.100	+4.397e+03	+5.314e+03	+1.143e+04	+0.547
8.200	+4.105e+03	+4.609e+03	+1.002e+04	+0.529
8.300	+4.667e+03	+4.503e+03	+8.679e+03	+0.491
8.400	+4.119e+03	+4.593e+03	+9.948e+03	+0.527
8.500	+5.797e+03	+4.696e+03	+1.052e+04	+0.448
8.600	+3.827e+03	+4.380e+03	+9.445e+03	+0.534
8.700	+6.002e+03	+4.383e+03	+1.014e+04	+0.422
8.800	+6.297e+03	+3.400e+03	+1.056e+04	+0.351
8.900	+7.393e+03	+2.204e+03	+1.177e+04	+0.230
9.000	+6.393e+03	+3.398e+03	+9.116e+03	+0.347
9.100	+7.226e+03	+2.088e+03	+1.053e+04	+0.224
9.200	+6.802e+03	+2.816e+03	+1.063e+04	+0.293
9.300	+8.197e+03	+9.832e+02	+1.002e+04	+0.107
9.400	+6.863e+03	+1.697e+03	+1.013e+04	+0.198
9.500	+7.310e+03	+3.000e+03	+9.681e+03	+0.291
9.600	+6.693e+03	+1.772e+03	+9.408e+03	+0.209
9.700	+8.379e+03	+2.098e+03	+1.028e+04	+0.200
9.800	+7.313e+03	+2.820e+03	+1.031e+04	+0.278
9.900	+8.187e+03	+2.987e+03	+9.676e+03	+0.267
