%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+2.316e+03	+8.913e+03	+9.591e+03	+0.794
0.100	+2.173e+03	+1.007e+04	+1.043e+04	+0.823
0.200	+5.744e+03	+4.347e+03	+9.350e+03	+0.431
0.300	+7.850e+03	+1.629e+03	+1.018e+04	+0.172
0.400	+6.718e+03	+2.256e+03	+1.052e+04	+0.251
0.500	+7.565e+03	+1.449e+03	+9.155e+03	+0.161
0.600	+8.907e+03	+1.971e+03	+1.064e+04	+0.181
0.700	+7.075e+03	+3.170e+03	+9.758e+03	+0.309
0.800	+6.817e+03	+3.106e+03	+1.004e+04	+0.313
0.900	+7.522e+03	+2.334e+03	+9.194e+03	+0.237
1.000	+6.749e+03	+3.429e+03	+8.342e+03	+0.337
1.100	+6.577e+03	+2.561e+03	+1.071e+04	+0.280
1.200	+6.597e+03	+2.632e+03	+8.759e+03	+0.285
1.300	+7.824e+03	+2.756e+03	+1.029e+04	+0.261
1.400	+7.402e+03	+3.021e+03	+9.292e+03	+0.290
1.500	+6.045e+03	+2.609e+03	+1.054e+04	+0.302
1.600	+6.363e+03	+3.121e+03	+8.676e+03	+0.329
1.700	+6.695e+03	+2.879e+03	+8.333e+03	+0.301
1.800	+7.778e+03	+2.179e+03	+1.019e+04	+0.219
1.900	+7.686e+03	+2.160e+03	+9.855e+03	+0.219
2.000	+6.877e+03	+1.614e+03	+1.006e+04	+0.190
2.100	+8.659e+03	+2.518e+03	+1.130e+04	+0.225
2.200	+7.436e+03	+2.361e+03	+9.167e+03	+0.241
2.300	+6.213e+03	+2.097e+03	+9.444e+03	+0.252
2.400	+7.511e+03	+9.394e+02	+9.739e+03	+0.111
2.500	+8.000e+03	+3.087e+03	+9.628e+03	+0.278
2.600	+6.997e+03	+2.373e+03	+1.150e+04	+0.253
2.700	+7.488e+03	+2.241e+03	+1.098e+04	+0.230
2.800	+6.811e+03	+3.150e+03	+9.813e+03	+0.316
2.900	+6.509e+03	+2.499e+03	+8.812e+03	+0.277
3.000	+6.850e+03	+1.812e+03	+1.051e+04	+0.209
3.100	+7.061e+03	+3.073e+03	+1.114e+04	+0.303
3.200	+7.712e+03	+2.357e+03	+1.027e+04	+0.234
3.300	+8.391e+03	+1.716e+03	+9.645e+03	+0.170
3.400	+7.333e+03	+2.344e+03	+1.057e+04	+0.242
3.500	+6.894e+03	+3.462e+03	+8.667e+03	+0.334
3.600	+6.931e+03	+4.133e+03	+1.087e+04	+0.374
3.700	+3.581e+03	+6.005e+03	+9.366e+03	+0.626
3.800	+5.177e+03	+5.554e+03	+9.412e+03	+0.518
3.900	+5.116e+03	+3.878e+03	+9.459e+03	+0.431
4.000	+5.622e+03	+5.034e+03	+1.094e+04	+0.472
4.100	+6.415e+03	+4.809e+03	+1.067e+04	+0.428
4.200	+4.186e+03	+4.567e+03	+1.072e+04	+0.522
4.300	+4.970e+03	+4.848e+03	+9.255e+03	+0.494
4.400	+4.243e+03	+5.431e+03	+1.024e+04	+0.561
4.500	+5.080e+03	+5.314e+03	+1.070e+04	+0.511
4.600	+5.562e+03	+5.066e+03	+1.016e+04	+0.477
