%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+4.895e+03	+4.555e+03	+1.019e+04	+0.482
0.100	+5.586e+03	+4.476e+03	+1.006e+04	+0.445
0.200	+6.661e+03	+5.845e+03	+9.798e+03	+0.467
0.300	+3.657e+03	+5.077e+03	+1.108e+04	+0.581
0.400	+4.626e+03	+5.020e+03	+9.876e+03	+0.520
0.500	+1.796e+03	+8.560e+03	+1.077e+04	+0.827
0.600	+2.025e+03	+7.225e+03	+9.696e+03	+0.781
0.700	+1.316e+03	+6.348e+03	+9.962e+03	+0.828
0.800	+2.219e+03	+6.822e+03	+1.058e+04	+0.755
0.900	+1.881e+03	+7.539e+03	+9.812e+03	+0.800
1.000	+1.480e+03	+7.447e+03	+9.770e+03	+0.834
1.100	+2.190e+03	+7.767e+03	+1.080e+04	+0.780
1.200	+1.663e+03	+8.351e+03	+1.022e+04	+0.834
1.300	+2.421e+03	+1.005e+04	+9.806e+03	+0.806
1.400	+1.481e+03	+7.677e+03	+1.003e+04	+0.838
1.500	+3.448e+03	+7.919e+03	+9.443e+03	+0.697
1.600	+1.211e+03	+6.490e+03	+9.718e+03	+0.843
1.700	+1.733e+03	+6.495e+03	+1.030e+04	+0.789
1.800	+3.833e+03	+8.382e+03	+9.846e+03	+0.686
1.900	+1.872e+03	+7.281e+03	+9.875e+03	+0.795
2.000	+9.409e+02	+7.374e+03	+1.069e+04	+0.887
2.100	+7.477e+02	+7.987e+03	+9.923e+03	+0.914
2.200	+1.635e+03	+8.331e+03	+1.020e+04	+0.836
2.300	+2.208e+03	+8.994e+03	+1.040e+04	+0.803
2.400	+1.712e+03	+7.392e+03	+1.104e+04	+0.812
2.500	+1.883e+03	+8.740e+03	+9.519e+03	+0.823
2.600	+3.109e+03	+6.496e+03	+9.117e+03	+0.676
2.700	+7.519e+03	+2.040e+03	+9.836e+03	+0.213
2.800	+6.798e+03	+3.113e+03	+1.037e+04	+0.314
2.900	+7.461e+03	+3.299e+03	+9.587e+03	+0.307
3.000	+4.786e+03	+4.843e+03	+8.643e+03	+0.503
3.100	+4.930e+03	+5.968e+03	+1.043e+04	+0.548
3.200	+6.342e+03	+4.534e+03	+1.002e+04	+0.417
3.300	+4.219e+03	+4.497e+03	+1.107e+04	+0.516
3.400	+5.637e+03	+5.793e+03	+9.808e+03	+0.507
3.500	+5.935e+03	+6.374e+03	+9.980e+03	+0.518
3.600	+5.332e+03	+5.477e+03	+9.971e+03	+0.507
3.700	+4.822e+03	+5.828e+03	+9.303e+03	+0.547
3.800	+5.429e+03	+5.728e+03	+9.947e+03	+0.513
3.900	+4.161e+03	+5.833e+03	+1.093e+04	+0.584
4.000	+4.876e+03	+5.154e+03	+9.604e+03	+0.514
4.100	+5.734e+03	+4.472e+03	+1.011e+04	+0.438
4.200	+3.704e+03	+6.891e+03	+1.023e+04	+0.650
4.300	+1.946e+03	+8.291e+03	+9.279e+03	+0.810
4.400	+2.780e+03	+8.140e+03	+9.666e+03	+0.745
4.500	+2.990e+03	+7.760e+03	+9.866e+03	+0.722
4.600	+1.360e+03	+7.354e+03	+9.355e+03	+0.844
4.700	+3.308e+03	+8.081e+03	+9.758e+03	+0.710
4.800	+2.170e+03	+8.654e+03	+1.047e+04	+0.800
4.900	+3.165e+03	+8.272e+03	+1.018e+04	+0.723
5.000	+1.870e+03	+7.551e+03	+1.115e+04	+0.802
5.100	+1.941e+03	+9.041e+03	+9.221e+03	+0.823
5.200	+4.733e+02	+8.761e+03	+1.004e+04	+0.949
5.300	+1.459e+03	+7.646e+03	+1.054e+04	+0.840
5.400	+2.144e+03	+8.432e+03	+1.150e+04	+0.797
5.500	+3.103e+03	+7.434e+03	+9.837e+03	+0.706
5.600	+2.725e+03	+7.550e+03	+1.098e+04	+0.735
5.700	+1.785e+03	+8.052e+03	+1.003e+04	+0.819
5.800	+1.684e+03	+8.144e+03	+1.082e+04	+0.829
5.900	+2.682e+03	+7.392e+03	+1.018e+04	+0.734
6.000	+2.036e+03	+7.600e+03	+9.443e+03	+0.789
6.100	+1.855e+03	+8.108e+03	+9.953e+03	+0.814
6.200	+2.373e+03	+7.797e+03	+1.039e+04	+0.767
6.300	+2.201e+03	+8.642e+03	+9.498e+03	+0.797
6.400	+2.360e+03	+7.977e+03	+1.003e+04	+0.772
6.500	+3.079e+03	+7.331e+03	+1.079e+04	+0.704
6.600	+3.052e+03	+7.180e+03	+1.055e+04	+0.702
6.700	+3.350e+03	+8.513e+03	+1.026e+04	+0.718
6.800	+3.267e+03	+6.801e+03	+9.875e+03	+0.675
6.900	+4.952e+03	+4.995e+03	+9.704e+03	+0.502
7.000	+4.644e+03	+4.809e+03	+9.285e+03	+0.509
7.100	+3.503e+03	+6.051e+03	+1.006e+04	+0.633
7.200	+4.658e+03	+3.898e+03	+1.179e+04	+0.456
7.300	+3.842e+03	+5.078e+03	+9.158e+03	+0.569
7.400	+5.612e+03	+3.477e+03	+9.213e+03	+0.383
7.500	+4.959e+03	+6.567e+03	+9.381e+03	+0.570
7.600	+3.821e+03	+4.998e+03	+9.779e+03	+0.567
7.700	+6.484e+03	+5.197e+03	+1.036e+04	+0.445
7.800	+6.723e+03	+3.947e+03	+1.020e+04	+0.370
7.900	+7.394e+03	+2.603e+03	+9.075e+03	+0.260
8.000	+8.045e+03	+2.256e+03	+1.048e+04	+0.219
8.100	+7.806e+03	+3.971e+03	+1.052e+04	+0.337
8.200	+8.088e+03	+2.874e+03	+1.052e+04	+0.262
8.300	+6.951e+03	+1.977e+03	+9.253e+03	+0.221
8.400	+7.758e+03	+2.803e+03	+9.615e+03	+0.265
8.500	+8.664e+03	+3.642e+03	+1.010e+04	+0.296
8.600	+8.067e+03	+2.608e+03	+1.004e+04	+0.244
8.700	+6.817e+03	+3.467e+03	+1.024e+04	+0.337
8.800	+6.238e+03	+1.721e+03	+9.259e+03	+0.216
8.900	+8.087e+03	+2.300e+03	+9.870e+03	+0.221
9.000	+9.702e+03	+2.688e+03	+9.952e+03	+0.217
9.100	+6.962e+03	+3.036e+03	+1.085e+04	+0.304
9.200	+7.509e+03	+2.824e+03	+9.280e+03	+0.273
9.300	+5.813e+03	+5.178e+02	+9.857e+03	+0.082
9.400	+8.372e+03	+2.317e+03	+9.766e+03	+0.217
9.500	+7.221e+03	+3.007e+03	+9.756e+03	+0.294
9.600	+6.686e+03	+2.419e+03	+9.594e+03	+0.266
9.700	+7.248e+03	+2.779e+03	+1.113e+04	+0.277
9.800	+7.448e+03	+2.667e+03	+1.017e+04	+0.264
9.900	+6.562e+03	+3.360e+03	+8.872e+03	+0.339
10.000	+7.274e+03	+2.119e+03	+1.001e+04	+0.226
10.100	+7.967e+03	+3.060e+03	+9.258e+03	+0.277
10.200	+8.312e+03	+2.246e+03	+9.774e+03	+0.213
10.300	+7.345e+03	+2.054e+03	+9.833e+03	+0.219
10.400	+9.465e+03	+3.373e+03	+1.005e+04	+0.263
10.500	+8.062e+03	+1.432e+03	+9.964e+03	+0.151
10.600	+8.926e+03	+2.437e+03	+1.056e+04	+0.214
10.700	+7.940e+03	+2.824e+03	+1.037e+04	+0.262
10.800	+7.781e+03	+2.630e+03	+9.506e+03	+0.253
10.900	+7.613e+03	+1.895e+03	+9.258e+03	+0.199
11.000	+7.523e+03	+2.671e+03	+1.167e+04	+0.262
11.100	+7.929e+03	+4.116e+03	+8.978e+03	+0.342
11.200	+6.427e+03	+3.922e+03	+9.698e+03	+0.379
11.300	+4.919e+03	+5.584e+03	+1.014e+04	+0.532
11.400	+3.987e+03	+5.234e+03	+1.001e+04	+0.568
11.500	+4.426e+03	+5.105e+03	+9.244e+03	+0.536
11.600	+4.333e+03	+4.953e+03	+9.908e+03	+0.533
11.700	+6.007e+03	+5.904e+03	+8.843e+03	+0.496
11.800	+4.692e+03	+5.206e+03	+8.724e+03	+0.526
11.900	+5.480e+03	+4.119e+03	+1.021e+04	+0.429
12.000	+4.573e+03	+6.303e+03	+9.918e+03	+0.580
12.100	+5.193e+03	+6.300e+03	+9.587e+03	+0.548
12.200	+4.653e+03	+5.937e+03	+9.468e+03	+0.561
12.300	+4.243e+03	+5.084e+03	+8.014e+03	+0.545
12.400	+4.988e+03	+4.212e+03	+9.250e+03	+0.458
12.500	+4.640e+03	+5.274e+03	+9.652e+03	+0.532
12.600	+4.741e+03	+5.039e+03	+9.981e+03	+0.515
12.700	+4.674e+03	+4.202e+03	+9.465e+03	+0.473
12.800	+5.259e+03	+5.155e+03	+1.037e+04	+0.495
12.900	+4.730e+03	+4.500e+03	+9.017e+03	+0.488
13.000	+5.147e+03	+4.619e+03	+1.022e+04	+0.473
13.100	+4.103e+03	+5.876e+03	+9.491e+03	+0.589
13.200	+4.935e+03	+4.847e+03	+9.613e+03	+0.496
13.300	+5.080e+03	+5.124e+03	+1.047e+04	+0.502
13.400	+4.635e+03	+5.008e+03	+9.291e+03	+0.519
13.500	+4.154e+03	+5.197e+03	+1.046e+04	+0.556
13.600	+4.896e+03	+5.972e+03	+1.075e+04	+0.550
13.700	+6.368e+03	+6.088e+03	+1.041e+04	+0.489
13.800	+6.016e+03	+5.653e+03	+9.651e+03	+0.484
13.900	+4.933e+03	+5.514e+03	+8.928e+03	+0.528
14.000	+5.770e+03	+3.688e+03	+9.153e+03	+0.390
14.100	+5.567e+03	+6.163e+03	+1.013e+04	+0.525
14.200	+5.179e+03	+5.116e+03	+9.902e+03	+0.497
14.300	+6.584e+03	+4.936e+03	+9.101e+03	+0.428
14.400	+5.162e+03	+4.300e+03	+1.128e+04	+0.454
14.500	+5.495e+03	+4.571e+03	+9.766e+03	+0.454
14.600	+4.532e+03	+5.760e+03	+9.975e+03	+0.560
14.700	+6.300e+03	+5.863e+03	+9.501e+03	+0.482
14.800	+5.263e+03	+5.839e+03	+1.056e+04	+0.526
14.900	+5.067e+03	+4.541e+03	+9.509e+03	+0.473
15.000	+5.357e+03	+4.607e+03	+1.035e+04	+0.462
15.100	+5.201e+03	+3.959e+03	+1.081e+04	+0.432
15.200	+4.891e+03	+5.195e+03	+1.029e+04	+0.515
15.300	+2.411e+03	+8.451e+03	+9.339e+03	+0.778
15.400	+7.186e+02	+8.436e+03	+8.945e+03	+0.922
15.500	+2.582e+03	+7.443e+03	+1.089e+04	+0.742
15.600	+1.430e+03	+7.914e+03	+1.070e+04	+0.847
15.700	+2.121e+03	+7.733e+03	+1.013e+04	+0.785
15.800	+2.184e+03	+8.039e+03	+1.194e+04	+0.786
15.900	+2.901e+03	+6.228e+03	+1.039e+04	+0.682
16.000	+5.359e+03	+5.614e+03	+9.215e+03	+0.512
16.100	+4.568e+03	+5.323e+03	+1.103e+04	+0.538
16.200	+5.893e+03	+4.992e+03	+9.986e+03	+0.459
16.300	+4.998e+03	+5.358e+03	+1.118e+04	+0.517
16.400	+4.601e+03	+5.208e+03	+1.060e+04	+0.531
16.500	+5.678e+03	+4.975e+03	+9.808e+03	+0.467
16.600	+4.739e+03	+5.155e+03	+1.016e+04	+0.521
16.700	+4.495e+03	+5.716e+03	+8.490e+03	+0.560
16.800	+4.566e+03	+5.419e+03	+9.021e+03	+0.543
16.900	+4.963e+03	+4.740e+03	+9.037e+03	+0.489
17.000	+5.544e+03	+3.999e+03	+9.777e+03	+0.419
17.100	+4.337e+03	+4.735e+03	+9.746e+03	+0.522
17.200	+3.755e+03	+5.331e+03	+9.329e+03	+0.587
17.300	+4.533e+03	+4.338e+03	+8.544e+03	+0.489
17.400	+4.466e+03	+5.496e+03	+9.087e+03	+0.552
17.500	+4.799e+03	+4.404e+03	+9.143e+03	+0.479
17.600	+5.800e+03	+4.471e+03	+1.020e+04	+0.435
17.700	+4.800e+03	+4.914e+03	+1.092e+04	+0.506
17.800	+4.206e+03	+5.867e+03	+9.284e+03	+0.582
17.900	+3.909e+03	+4.861e+03	+1.047e+04	+0.554
18.000	+5.672e+03	+5.376e+03	+9.896e+03	+0.487
18.100	+4.977e+03	+4.803e+03	+1.081e+04	+0.491
18.200	+5.344e+03	+5.463e+03	+1.155e+04	+0.506
18.300	+4.468e+03	+5.470e+03	+1.025e+04	+0.550
18.400	+5.128e+03	+4.227e+03	+9.585e+03	+0.452
18.500	+4.475e+03	+5.009e+03	+8.689e+03	+0.528
18.600	+4.515e+03	+6.272e+03	+9.676e+03	+0.581
18.700	+5.187e+03	+5.267e+03	+1.001e+04	+0.504
18.800	+6.010e+03	+4.166e+03	+1.052e+04	+0.409
18.900	+7.020e+03	+4.843e+03	+9.982e+03	+0.408
19.000	+3.834e+03	+5.114e+03	+9.269e+03	+0.572
19.100	+6.199e+03	+5.359e+03	+1.034e+04	+0.464
19.200	+5.312e+03	+5.069e+03	+1.094e+04	+0.488
19.300	+5.471e+03	+6.353e+03	+1.029e+04	+0.537
19.400	+5.821e+03	+5.873e+03	+1.106e+04	+0.502
19.500	+4.615e+03	+4.427e+03	+9.957e+03	+0.490
19.600	+4.954e+03	+4.968e+03	+1.027e+04	+0.501
19.700	+4.958e+03	+5.157e+03	+1.071e+04	+0.510
19.800	+3.824e+03	+4.975e+03	+1.049e+04	+0.565
19.900	+4.530e+03	+4.527e+03	+9.997e+03	+0.500
20.000	+3.914e+03	+4.388e+03	+1.210e+04	+0.529
20.100	+4.403e+03	+3.258e+03	+8.876e+03	+0.425
20.200	+4.615e+03	+4.922e+03	+1.015e+04	+0.516
20.300	+5.250e+03	+6.800e+03	+9.616e+03	+0.564
20.400	+4.643e+03	+5.134e+03	+8.590e+03	+0.525
20.500	+4.427e+03	+5.095e+03	+9.641e+03	+0.535
20.600	+5.346e+03	+5.923e+03	+1.038e+04	+0.526
20.700	+4.021e+03	+4.349e+03	+9.764e+03	+0.520
20.800	+4.454e+03	+5.379e+03	+1.012e+04	+0.547
20.900	+4.539e+03	+5.269e+03	+1.088e+04	+0.537
21.000	+5.266e+03	+5.293e+03	+9.424e+03	+0.501
21.100	+5.383e+03	+6.112e+03	+1.023e+04	+0.532
21.200	+5.829e+03	+4.115e+03	+1.130e+04	+0.414
21.300	+5.980e+03	+5.273e+03	+9.987e+03	+0.469
21.400	+6.958e+03	+4.897e+03	+9.383e+03	+0.413
21.500	+4.834e+03	+4.785e+03	+1.049e+04	+0.497
21.600	+5.148e+03	+5.533e+03	+9.837e+03	+0.518
21.700	+4.977e+03	+5.270e+03	+1.157e+04	+0.514
21.800	+4.747e+03	+4.851e+03	+9.700e+03	+0.505
21.900	+4.219e+03	+4.453e+03	+9.614e+03	+0.514
22.000	+5.491e+03	+6.029e+03	+9.806e+03	+0.523
22.100	+6.418e+03	+4.879e+03	+9.842e+03	+0.432
22.200	+5.976e+03	+4.716e+03	+9.963e+03	+0.441
22.300	+5.993e+03	+4.620e+03	+1.052e+04	+0.435
22.400	+4.898e+03	+5.664e+03	+9.980e+03	+0.536
22.500	+4.447e+03	+3.409e+03	+1.006e+04	+0.434
22.600	+4.142e+03	+6.155e+03	+8.315e+03	+0.598
22.700	+5.600e+03	+5.101e+03	+9.109e+03	+0.477
22.800	+6.171e+03	+4.811e+03	+1.097e+04	+0.438
22.900	+5.347e+03	+4.822e+03	+1.016e+04	+0.474
23.000	+4.140e+03	+6.751e+03	+1.063e+04	+0.620
23.100	+4.424e+03	+4.920e+03	+1.005e+04	+0.527
23.200	+4.003e+03	+7.450e+03	+1.067e+04	+0.651
23.300	+1.338e+03	+8.976e+03	+8.733e+03	+0.870
23.400	+1.690e+03	+8.233e+03	+9.618e+03	+0.830
23.500	+8.160e+02	+8.588e+03	+9.320e+03	+0.913
23.600	+1.355e+03	+8.919e+03	+1.095e+04	+0.868
23.700	+1.677e+03	+8.061e+03	+8.728e+03	+0.828
23.800	+2.353e+03	+8.512e+03	+9.992e+03	+0.783
23.900	+1.784e+03	+7.307e+03	+8.954e+03	+0.804
24.000	+2.052e+03	+7.637e+03	+9.628e+03	+0.788
24.100	+2.020e+03	+8.059e+03	+1.027e+04	+0.800
24.200	+2.217e+03	+7.028e+03	+1.112e+04	+0.760
24.300	+1.966e+03	+8.490e+03	+9.005e+03	+0.812
24.400	+2.671e+03	+7.297e+03	+1.053e+04	+0.732
