%state	deg. state	t_start (s)	t_dwell (s)
1	1	+0.000e+00	+9.031e+00
2	2	+9.031e+00	+2.319e-01
3	3	+9.262e+00	+7.233e+00
2	2	+1.650e+01	+5.405e+00
3	3	+2.190e+01	+4.643e+00
1	1	+2.654e+01	+1.053e+01
3	3	+3.707e+01	+2.464e-01
1	1	+3.732e+01	+3.740e+00
2	2	+4.106e+01	+7.558e-01
3	3	+4.181e+01	+1.473e-01
2	2	+4.196e+01	+1.629e-01
1	1	+4.212e+01	+7.169e-01
3	3	+4.284e+01	+3.557e+00
2	2	+4.640e+01	+2.682e+00
3	3	+4.908e+01	+5.120e-01
1	1	+4.959e+01	+4.856e+00
2	2	+5.444e+01	+1.438e+00
3	3	+5.588e+01	+6.660e-01
1	1	+5.655e+01	+2.692e+00
2	2	+5.924e+01	+2.699e+00
1	1	+6.194e+01	+1.843e+00
2	2	+6.378e+01	+4.488e-01
3	3	+6.423e+01	+4.237e+00
2	2	+6.847e+01	+2.162e+00
3	3	+7.063e+01	+2.086e+00
2	2	+7.272e+01	+2.439e+00
3	3	+7.516e+01	+2.140e+00
1	1	+7.730e+01	+3.334e+00
2	2	+8.063e+01	+6.893e-02
3	3	+8.070e+01	+2.994e-01
1	1	+8.100e+01	+3.246e+00
2	2	+8.425e+01	+1.263e+00
3	3	+8.551e+01	+1.008e+00
2	2	+8.652e+01	+5.821e-01
3	3	+8.710e+01	+4.477e-01
2	2	+8.755e+01	+1.961e+00
1	1	+8.951e+01	+5.929e+00
2	2	+9.544e+01	+1.102e+00
3	3	+9.654e+01	+2.371e+00
2	2	+9.891e+01	+1.300e+00
3	3	+1.002e+02	+4.855e-01
2	2	+1.007e+02	+2.171e-01
3	3	+1.009e+02	+1.718e-01
2	2	+1.011e+02	+3.707e+00
3	3	+1.048e+02	+3.165e+00
2	2	+1.080e+02	+2.978e-01
3	3	+1.083e+02	+1.589e+00
1	1	+1.098e+02	+6.364e-01
2	2	+1.105e+02	+9.439e-01
1	1	+1.114e+02	+1.170e+00
0	0	+1.126e+02	+Inf
