%state	deg. state	t_start (s)	t_dwell (s)
2	2	+0.000e+00	+1.226e+00
3	3	+1.226e+00	+1.529e+00
2	2	+2.755e+00	+3.523e-01
1	1	+3.107e+00	+2.592e+00
2	2	+5.700e+00	+5.024e+00
3	3	+1.072e+01	+3.682e-01
2	2	+1.109e+01	+1.463e+00
3	3	+1.255e+01	+1.800e+00
2	2	+1.435e+01	+2.216e-01
3	3	+1.458e+01	+1.488e-01
2	2	+1.473e+01	+1.735e+00
3	3	+1.646e+01	+3.115e+00
2	2	+1.957e+01	+4.973e-01
3	3	+2.007e+01	+1.299e+01
2	2	+3.306e+01	+7.278e+00
3	3	+4.034e+01	+1.476e+00
2	2	+4.181e+01	+4.164e-01
3	3	+4.223e+01	+3.657e-01
2	2	+4.259e+01	+8.077e-02
3	3	+4.268e+01	+4.732e-01
1	1	+4.315e+01	+1.414e+00
2	2	+4.456e+01	+1.328e-01
3	3	+4.470e+01	+9.902e-01
2	2	+4.569e+01	+1.146e-01
3	3	+4.580e+01	+2.129e+00
2	2	+4.793e+01	+8.401e-01
3	3	+4.877e+01	+3.793e+00
1	1	+5.256e+01	+4.645e+00
3	3	+5.721e+01	+8.933e-01
1	1	+5.810e+01	+1.142e+01
3	3	+6.952e+01	+2.569e-01
2	2	+6.978e+01	+4.473e+00
3	3	+7.425e+01	+2.457e-01
2	2	+7.450e+01	+1.354e+00
1	1	+7.585e+01	+4.779e-02
2	2	+7.590e+01	+9.326e-01
3	3	+7.683e+01	+1.043e+00
1	1	+7.787e+01	+1.827e-01
2	2	+7.806e+01	+3.210e+00
3	3	+8.127e+01	+4.720e-01
2	2	+8.174e+01	+2.676e+00
3	3	+8.442e+01	+1.032e+00
2	2	+8.545e+01	+1.737e+00
3	3	+8.718e+01	+7.591e-01
2	2	+8.794e+01	+3.384e-02
3	3	+8.798e+01	+1.011e-01
2	2	+8.808e+01	+3.335e-03
3	3	+8.808e+01	+3.842e-01
2	2	+8.847e+01	+1.654e+00
3	3	+9.012e+01	+7.458e+00
1	1	+9.758e+01	+2.754e+00
3	3	+1.003e+02	+2.223e-01
1	1	+1.006e+02	+6.921e+00
3	3	+1.075e+02	+7.605e-01
2	2	+1.082e+02	+5.841e+00
3	3	+1.141e+02	+2.579e-01
2	2	+1.143e+02	+5.952e+00
3	3	+1.203e+02	+4.311e-01
2	2	+1.207e+02	+1.283e+00
3	3	+1.220e+02	+6.348e-01
1	1	+1.226e+02	+4.674e+00
2	2	+1.273e+02	+4.374e+00
3	3	+1.317e+02	+6.225e-01
1	1	+1.323e+02	+2.015e+00
2	2	+1.343e+02	+4.542e+00
3	3	+1.389e+02	+8.974e-01
2	2	+1.398e+02	+4.567e+00
1	1	+1.443e+02	+4.423e+00
3	3	+1.488e+02	+1.996e+00
1	1	+1.507e+02	+4.969e+00
2	2	+1.557e+02	+6.384e+00
3	3	+1.621e+02	+2.527e-01
2	2	+1.624e+02	+4.585e+00
3	3	+1.669e+02	+3.188e-01
1	1	+1.673e+02	+1.305e-01
2	2	+1.674e+02	+1.277e+00
3	3	+1.687e+02	+3.617e-02
1	1	+1.687e+02	+1.252e+00
3	3	+1.700e+02	+2.170e-01
2	2	+1.702e+02	+8.614e-01
3	3	+1.710e+02	+8.252e-03
1	1	+1.710e+02	+2.840e+00
3	3	+1.739e+02	+4.099e-02
2	2	+1.739e+02	+6.245e+00
3	3	+1.802e+02	+1.075e+00
2	2	+1.812e+02	+6.997e+00
3	3	+1.882e+02	+2.311e-01
2	2	+1.885e+02	+1.747e+00
1	1	+1.902e+02	+2.200e+00
2	2	+1.924e+02	+2.088e+00
3	3	+1.945e+02	+3.339e+00
2	2	+1.978e+02	+8.490e-02
3	3	+1.979e+02	+2.073e+00
0	0	+2.000e+02	+Inf
