%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+5.852e+03	+3.737e+03	+9.961e+03	+0.390
0.100	+3.769e+03	+5.602e+03	+9.838e+03	+0.598
0.200	+4.752e+03	+5.452e+03	+9.894e+03	+0.534
0.300	+4.840e+03	+4.616e+03	+1.003e+04	+0.488
0.400	+5.016e+03	+5.187e+03	+8.748e+03	+0.508
0.500	+4.771e+03	+5.164e+03	+7.428e+03	+0.520
0.600	+5.121e+03	+5.067e+03	+9.896e+03	+0.497
0.700	+5.005e+03	+5.922e+03	+1.007e+04	+0.542
0.800	+4.718e+03	+4.694e+03	+8.216e+03	+0.499
0.900	+4.867e+03	+4.586e+03	+9.349e+03	+0.485
1.000	+5.424e+03	+5.568e+03	+9.967e+03	+0.507
1.100	+5.738e+03	+5.749e+03	+9.574e+03	+0.500
1.200	+4.608e+03	+4.394e+03	+1.065e+04	+0.488
1.300	+4.641e+03	+4.365e+03	+1.037e+04	+0.485
1.400	+1.845e+03	+6.750e+03	+1.058e+04	+0.785
1.500	+2.805e+03	+7.347e+03	+7.854e+03	+0.724
1.600	+2.840e+03	+8.402e+03	+9.334e+03	+0.747
1.700	+2.208e+03	+8.254e+03	+1.056e+04	+0.789
1.800	+2.808e+02	+7.248e+03	+8.941e+03	+0.963
1.900	+1.925e+03	+8.446e+03	+9.842e+03	+0.814
2.000	+1.855e+03	+7.184e+03	+1.089e+04	+0.795
2.100	+2.439e+03	+7.528e+03	+1.001e+04	+0.755
2.200	+2.846e+03	+7.082e+03	+9.725e+03	+0.713
2.300	+2.186e+03	+7.971e+03	+9.502e+03	+0.785
2.400	+3.250e+03	+7.446e+03	+1.086e+04	+0.696
2.500	+2.575e+03	+7.985e+03	+1.009e+04	+0.756
2.600	+2.005e+03	+8.973e+03	+1.108e+04	+0.817
2.700	+7.154e+02	+7.482e+03	+9.993e+03	+0.913
2.800	+7.468e+02	+8.029e+03	+1.087e+04	+0.915
2.900	+2.611e+03	+7.801e+03	+1.085e+04	+0.749
3.000	+1.839e+03	+7.252e+03	+9.542e+03	+0.798
3.100	+1.438e+03	+8.305e+03	+9.385e+03	+0.852
3.200	+2.235e+03	+7.263e+03	+9.897e+03	+0.765
3.300	+1.930e+03	+8.637e+03	+1.106e+04	+0.817
3.400	+1.998e+03	+6.821e+03	+9.940e+03	+0.773
3.500	+5.019e+03	+4.912e+03	+1.003e+04	+0.495
3.600	+5.564e+03	+4.303e+03	+1.008e+04	+0.436
3.700	+4.765e+03	+5.616e+03	+7.616e+03	+0.541
3.800	+4.902e+03	+5.816e+03	+1.011e+04	+0.543
3.900	+5.490e+03	+4.734e+03	+1.123e+04	+0.463
4.000	+5.862e+03	+6.118e+03	+9.536e+03	+0.511
4.100	+5.093e+03	+4.574e+03	+8.565e+03	+0.473
4.200	+5.828e+03	+5.991e+03	+1.056e+04	+0.507
4.300	+4.431e+03	+5.158e+03	+1.048e+04	+0.538
4.400	+4.210e+03	+5.177e+03	+1.173e+04	+0.551
4.500	+4.556e+03	+5.689e+03	+9.742e+03	+0.555
4.600	+6.569e+03	+6.068e+03	+1.019e+04	+0.480
4.700	+5.439e+03	+4.548e+03	+1.011e+04	+0.455
4.800	+5.535e+03	+4.905e+03	+1.053e+04	+0.470
4.900	+6.371e+03	+4.247e+03	+1.087e+04	+0.400
5.000	+4.636e+03	+5.367e+03	+1.094e+04	+0.537
5.100	+5.743e+03	+4.804e+03	+9.756e+03	+0.456
5.200	+4.705e+03	+5.084e+03	+1.032e+04	+0.519
5.300	+5.175e+03	+5.299e+03	+8.454e+03	+0.506
5.400	+5.572e+03	+5.593e+03	+1.120e+04	+0.501
5.500	+4.911e+03	+4.519e+03	+9.247e+03	+0.479
5.600	+5.823e+03	+5.890e+03	+9.212e+03	+0.503
5.700	+5.250e+03	+6.320e+03	+9.707e+03	+0.546
5.800	+4.446e+03	+5.103e+03	+9.036e+03	+0.534
5.900	+5.526e+03	+6.155e+03	+1.081e+04	+0.527
6.000	+4.053e+03	+5.244e+03	+1.109e+04	+0.564
6.100	+5.994e+03	+3.884e+03	+9.560e+03	+0.393
6.200	+5.077e+03	+6.089e+03	+9.461e+03	+0.545
6.300	+1.920e+03	+9.141e+03	+9.906e+03	+0.826
6.400	+1.340e+03	+6.227e+03	+9.540e+03	+0.823
6.500	+4.772e+03	+7.091e+03	+9.631e+03	+0.598
6.600	+7.597e+03	+2.197e+03	+9.441e+03	+0.224
6.700	+8.024e+03	+1.757e+03	+1.038e+04	+0.180
6.800	+7.552e+03	+1.848e+03	+1.013e+04	+0.197
6.900	+7.817e+03	+2.894e+03	+9.669e+03	+0.270
7.000	+5.892e+03	+3.841e+03	+9.352e+03	+0.395
7.100	+5.081e+03	+4.259e+03	+1.027e+04	+0.456
7.200	+5.672e+03	+4.207e+03	+9.702e+03	+0.426
7.300	+4.528e+03	+4.319e+03	+1.001e+04	+0.488
7.400	+5.133e+03	+5.071e+03	+1.136e+04	+0.497
7.500	+4.190e+03	+4.986e+03	+9.683e+03	+0.543
7.600	+5.395e+03	+5.946e+03	+1.073e+04	+0.524
7.700	+5.638e+03	+5.032e+03	+1.009e+04	+0.472
7.800	+5.037e+03	+4.774e+03	+1.063e+04	+0.487
7.900	+5.361e+03	+4.740e+03	+9.827e+03	+0.469
8.000	+5.785e+03	+4.869e+03	+9.798e+03	+0.457
8.100	+6.320e+03	+4.854e+03	+9.838e+03	+0.434
8.200	+4.227e+03	+5.331e+03	+1.037e+04	+0.558
8.300	+4.990e+03	+4.326e+03	+1.056e+04	+0.464
8.400	+4.708e+03	+5.726e+03	+9.346e+03	+0.549
8.500	+2.892e+03	+7.705e+03	+1.085e+04	+0.727
8.600	+2.167e+03	+7.831e+03	+1.021e+04	+0.783
8.700	+3.223e+03	+7.757e+03	+1.093e+04	+0.706
8.800	+1.737e+03	+6.763e+03	+9.966e+03	+0.796
8.900	+1.717e+03	+7.820e+03	+1.011e+04	+0.820
9.000	+3.247e+03	+7.399e+03	+9.062e+03	+0.695
9.100	+1.321e+03	+7.975e+03	+9.608e+03	+0.858
9.200	+3.035e+03	+7.810e+03	+1.091e+04	+0.720
9.300	+2.484e+03	+7.601e+03	+1.008e+04	+0.754
9.400	+2.109e+03	+7.805e+03	+1.054e+04	+0.787
9.500	+1.812e+03	+8.209e+03	+1.002e+04	+0.819
9.600	+8.375e+02	+9.579e+03	+8.591e+03	+0.920
9.700	+2.847e+03	+6.773e+03	+9.539e+03	+0.704
9.800	+1.689e+03	+7.485e+03	+9.395e+03	+0.816
9.900	+1.669e+03	+7.257e+03	+9.821e+03	+0.813
10.000	+2.084e+03	+7.386e+03	+9.926e+03	+0.780
10.100	+2.543e+03	+8.736e+03	+9.625e+03	+0.775
10.200	+2.335e+03	+9.992e+03	+9.428e+03	+0.811
10.300	+2.229e+03	+7.632e+03	+1.171e+04	+0.774
10.400	+1.424e+03	+9.241e+03	+9.038e+03	+0.866
10.500	+7.479e+02	+7.283e+03	+9.695e+03	+0.907
10.600	+1.805e+03	+8.632e+03	+9.517e+03	+0.827
10.700	+2.186e+03	+7.209e+03	+1.052e+04	+0.767
10.800	+2.491e+03	+7.961e+03	+1.018e+04	+0.762
10.900	+2.279e+03	+7.691e+03	+9.569e+03	+0.771
11.000	+1.256e+03	+6.919e+03	+9.719e+03	+0.846
11.100	+1.956e+03	+7.508e+03	+1.147e+04	+0.793
11.200	+2.013e+03	+8.410e+03	+9.947e+03	+0.807
11.300	+2.298e+03	+7.974e+03	+9.592e+03	+0.776
11.400	+2.905e+03	+9.035e+03	+9.085e+03	+0.757
11.500	+1.996e+03	+8.451e+03	+9.851e+03	+0.809
11.600	+1.503e+03	+8.299e+03	+9.586e+03	+0.847
11.700	+1.456e+03	+7.510e+03	+1.116e+04	+0.838
11.800	+5.207e+02	+8.015e+03	+9.425e+03	+0.939
11.900	+2.102e+03	+7.177e+03	+9.445e+03	+0.773
