%state	deg. state	t_start (s)	t_dwell (s)
2	2	+0.000e+00	+1.477e+00
3	3	+1.477e+00	+3.965e+00
2	2	+5.441e+00	+2.261e-01
3	3	+5.667e+00	+4.250e-01
2	2	+6.092e+00	+2.305e-02
3	3	+6.115e+00	+2.154e+00
2	2	+8.269e+00	+2.781e+00
3	3	+1.105e+01	+5.002e+00
1	1	+1.605e+01	+1.621e+00
2	2	+1.767e+01	+1.051e-01
3	3	+1.778e+01	+1.719e+00
1	1	+1.950e+01	+6.247e-01
2	2	+2.012e+01	+5.177e+00
3	3	+2.530e+01	+8.108e-01
2	2	+2.611e+01	+1.113e-01
1	1	+2.622e+01	+7.767e+00
2	2	+3.399e+01	+4.116e+00
0	0	+3.810e+01	+Inf
