%state	deg. state	t_start (s)	t_dwell (s)
3	3	+0.000e+00	+7.284e-01
1	1	+7.284e-01	+4.477e+00
3	3	+5.205e+00	+2.277e+00
2	2	+7.483e+00	+5.409e-02
3	3	+7.537e+00	+1.599e+00
2	2	+9.135e+00	+6.127e-01
3	3	+9.748e+00	+1.838e+00
2	2	+1.159e+01	+2.869e+00
3	3	+1.445e+01	+3.149e-01
2	2	+1.477e+01	+1.424e+00
1	1	+1.619e+01	+1.715e+01
3	3	+3.335e+01	+1.047e+00
1	1	+3.439e+01	+1.331e+00
2	2	+3.573e+01	+2.617e+00
3	3	+3.834e+01	+5.443e+00
2	2	+4.378e+01	+3.264e-01
3	3	+4.411e+01	+1.284e-01
2	2	+4.424e+01	+4.352e+00
0	0	+4.859e+01	+Inf
