%state	deg. state	t_start (s)	t_dwell (s)
2	2	+0.000e+00	+4.962e-01
1	1	+4.962e-01	+7.039e+00
2	2	+7.536e+00	+2.874e+00
3	3	+1.041e+01	+9.492e-02
2	2	+1.050e+01	+3.419e+00
3	3	+1.392e+01	+2.795e-01
2	2	+1.420e+01	+1.236e-01
1	1	+1.433e+01	+4.576e+00
2	2	+1.890e+01	+2.251e-01
3	3	+1.913e+01	+9.024e-02
2	2	+1.922e+01	+9.814e-01
3	3	+2.020e+01	+5.753e+00
2	2	+2.595e+01	+5.497e+00
3	3	+3.145e+01	+1.056e+00
2	2	+3.251e+01	+6.253e-01
3	3	+3.313e+01	+7.583e-01
2	2	+3.389e+01	+4.632e-01
3	3	+3.435e+01	+1.384e+00
2	2	+3.574e+01	+1.075e-01
1	1	+3.584e+01	+5.814e+00
2	2	+4.166e+01	+4.519e+00
3	3	+4.618e+01	+7.341e-01
2	2	+4.691e+01	+3.999e+00
3	3	+5.091e+01	+1.197e+00
1	1	+5.211e+01	+1.584e+00
3	3	+5.369e+01	+2.549e+00
2	2	+5.624e+01	+2.474e+00
3	3	+5.872e+01	+6.285e-01
2	2	+5.934e+01	+5.894e+00
3	3	+6.524e+01	+3.016e-01
2	2	+6.554e+01	+1.264e+00
3	3	+6.680e+01	+5.978e-01
2	2	+6.740e+01	+8.422e-01
3	3	+6.824e+01	+9.067e-01
1	1	+6.915e+01	+1.292e+00
2	2	+7.044e+01	+1.762e+00
3	3	+7.220e+01	+1.572e+00
1	1	+7.378e+01	+1.376e+00
3	3	+7.515e+01	+2.068e+00
2	2	+7.722e+01	+4.973e-01
3	3	+7.772e+01	+5.263e-02
2	2	+7.777e+01	+1.731e+00
0	0	+7.950e+01	+Inf
