%state	deg. state	t_start (s)	t_dwell (s)
3	3	+0.000e+00	+6.292e+00
2	2	+6.292e+00	+2.190e+00
3	3	+8.483e+00	+1.571e+00
2	2	+1.005e+01	+1.408e+00
3	3	+1.146e+01	+1.054e-01
2	2	+1.157e+01	+1.638e+00
3	3	+1.320e+01	+2.208e+00
2	2	+1.541e+01	+1.540e+00
3	3	+1.695e+01	+2.275e+00
2	2	+1.923e+01	+3.313e+00
1	1	+2.254e+01	+4.110e+00
2	2	+2.665e+01	+6.258e-01
3	3	+2.728e+01	+8.568e-01
2	2	+2.813e+01	+9.623e-01
3	3	+2.910e+01	+5.190e+00
1	1	+3.429e+01	+4.592e-01
2	2	+3.474e+01	+1.237e+00
3	3	+3.598e+01	+3.840e-01
2	2	+3.637e+01	+6.449e+00
3	3	+4.282e+01	+2.403e+00
2	2	+4.522e+01	+2.183e+00
3	3	+4.740e+01	+1.207e+00
2	2	+4.861e+01	+6.265e-01
3	3	+4.923e+01	+1.722e+00
2	2	+5.096e+01	+1.418e+00
3	3	+5.238e+01	+4.270e-01
1	1	+5.280e+01	+3.957e+00
3	3	+5.676e+01	+4.209e+00
1	1	+6.097e+01	+4.168e+00
3	3	+6.514e+01	+1.848e-01
2	2	+6.532e+01	+1.640e+00
0	0	+6.696e+01	+Inf
