%state	deg. state	t_start (s)	t_dwell (s)
3	3	+0.000e+00	+9.534e-01
1	1	+9.534e-01	+9.092e-01
3	3	+1.863e+00	+9.145e-01
2	2	+2.777e+00	+5.726e-01
3	3	+3.350e+00	+4.899e-01
2	2	+3.840e+00	+8.379e+00
3	3	+1.222e+01	+8.025e-01
2	2	+1.302e+01	+5.700e+00
3	3	+1.872e+01	+3.052e-01
2	2	+1.903e+01	+7.329e-01
3	3	+1.976e+01	+1.291e-01
1	1	+1.989e+01	+2.710e+00
2	2	+2.260e+01	+1.534e+00
3	3	+2.413e+01	+5.275e-01
2	2	+2.466e+01	+2.659e-01
3	3	+2.493e+01	+3.624e+00
2	2	+2.855e+01	+1.253e+00
3	3	+2.980e+01	+2.815e-01
1	1	+3.009e+01	+3.438e-01
2	2	+3.043e+01	+2.461e+00
1	1	+3.289e+01	+2.972e+00
2	2	+3.586e+01	+3.509e+00
3	3	+3.937e+01	+6.480e+00
1	1	+4.585e+01	+3.856e-01
2	2	+4.624e+01	+5.940e+00
1	1	+5.218e+01	+2.117e+00
3	3	+5.429e+01	+1.281e+00
2	2	+5.557e+01	+6.058e-01
3	3	+5.618e+01	+5.166e+00
2	2	+6.135e+01	+2.278e+00
1	1	+6.362e+01	+3.018e+00
2	2	+6.664e+01	+2.146e+00
3	3	+6.879e+01	+7.134e-01
2	2	+6.950e+01	+4.965e-01
3	3	+7.000e+01	+2.117e+00
2	2	+7.211e+01	+3.453e-02
3	3	+7.215e+01	+3.792e-01
2	2	+7.253e+01	+2.745e+00
3	3	+7.527e+01	+2.530e-01
2	2	+7.553e+01	+6.179e-01
3	3	+7.614e+01	+2.188e-01
2	2	+7.636e+01	+1.760e-01
3	3	+7.654e+01	+2.616e-01
1	1	+7.680e+01	+5.817e-01
2	2	+7.738e+01	+1.244e+00
3	3	+7.863e+01	+2.555e+00
1	1	+8.118e+01	+5.271e-01
2	2	+8.171e+01	+7.038e-01
3	3	+8.241e+01	+8.803e-01
0	0	+8.329e+01	+Inf
