%state	deg. state	t_start (s)	t_dwell (s)
1	1	+0.000e+00	+4.125e+00
2	2	+4.125e+00	+2.147e+00
3	3	+6.272e+00	+2.033e+00
2	2	+8.304e+00	+3.294e+00
3	3	+1.160e+01	+7.336e+00
2	2	+1.893e+01	+3.783e-01
3	3	+1.931e+01	+2.021e+00
1	1	+2.133e+01	+3.370e+00
2	2	+2.470e+01	+5.873e-01
1	1	+2.529e+01	+3.813e+00
3	3	+2.910e+01	+1.154e+00
2	2	+3.026e+01	+1.917e+00
3	3	+3.218e+01	+3.379e-01
2	2	+3.251e+01	+7.497e-01
1	1	+3.326e+01	+1.395e+00
2	2	+3.466e+01	+2.649e+00
1	1	+3.731e+01	+3.387e+00
2	2	+4.069e+01	+3.702e-01
3	3	+4.106e+01	+2.523e-01
2	2	+4.132e+01	+2.317e+00
0	0	+4.363e+01	+Inf
